user_id,user_op,game_result,blitz_rating,user_rating_deviation,user_blitz_total_games,user_best_win_1,user_best_win_2,user_best_win_3,white_win_rate,white_lose_rate,white_draw_rate,white_game_count,black_win_rate,black_lose_rate,black_draw_rate,black_game_count,top_eco,second_eco,top_winrate_eco,second_winrate_eco,mate_winrate,resign_winrate,time_winrate,mate_lossrate,resign_lossrate,time_lossrate,average_game_len
Ildarildarov,Kostya1964,1,1656.0,45.84,1914.0,1891.0,1880.0,1865.0,50.0,43.548,6.452,62.0,42.857,52.381,4.762,63.0,A40,B06,A10,A01,0.19,0.569,0.207,0.183,0.65,0.167,393.0
llopsa,PKT18,-1,1384.0,45.13,3091.0,1545.0,1517.0,1514.0,49.153,44.068,6.78,59.0,56.061,42.424,1.515,66.0,B20,B30,B31,D01,0.318,0.485,0.182,0.222,0.296,0.481,383.0
HR1729,nilla_fillet,1,1407.0,59.49,3643.0,1607.0,1596.0,1594.0,44.776,52.239,2.985,67.0,48.276,50.0,1.724,58.0,C20,A40,A46,A20,0.345,0.448,0.172,0.391,0.391,0.219,224.0
GastonBahamonde,Zolpy,-1,1355.0,45.0,726.0,1451.0,1441.0,1434.0,62.5,37.5,0.0,64.0,50.82,47.541,1.639,61.0,A00,B01,A04,D02,0.324,0.577,0.07,0.113,0.868,0.0,238.0
Ffigga,rezakh95,-1,1032.0,75.93,667.0,1165.0,1152.0,1140.0,52.308,46.154,1.538,65.0,46.667,50.0,3.333,60.0,C42,B00,C44,A46,0.339,0.468,0.177,0.267,0.117,0.6,365.0
jojojossy,amirh12,1,1345.0,46.11,345.0,1493.0,1486.0,1471.0,54.688,43.75,1.562,64.0,44.262,54.098,1.639,61.0,C44,C42,B08,A06,0.258,0.581,0.129,0.115,0.475,0.41,345.0
kabachok7,Abid_123,-1,1875.0,,,,,,44.444,47.619,7.937,63.0,46.774,51.613,1.613,62.0,C54,B00,A03,C47,0.211,0.561,0.193,0.048,0.645,0.226,330.0
daeton,sneakpeakii,-1,2002.0,,,,,,63.492,31.746,4.762,63.0,79.032,20.968,0.0,62.0,C00,B23,C07,D00,0.225,0.674,0.09,0.091,0.667,0.182,366.0
InverseZottman,Mr_Pini,-1,1753.0,60.45,570.0,2082.0,2046.0,1994.0,55.714,35.714,8.571,70.0,54.545,45.455,0.0,55.0,C00,nonStandard,D01,nonStandard,0.319,0.536,0.145,0.26,0.5,0.24,360.0
rospa92,Captainmorgan488,1,1337.0,45.05,1784.0,1466.0,1432.0,1430.0,46.032,44.444,9.524,63.0,61.29,37.097,1.613,62.0,C50,B20,B28,B21,0.269,0.582,0.134,0.824,0.157,0.02,543.0
Dilmurod05,abumiteb,1,1678.0,45.07,12895.0,1815.0,1806.0,1803.0,55.556,44.444,0.0,63.0,46.774,45.161,8.065,62.0,A00,B06,B12,B06,0.188,0.5,0.297,0.161,0.679,0.161,213.0
Jemshadow,Dipaolad,1,1321.0,45.93,33236.0,2467.0,2383.0,2344.0,33.333,61.667,5.0,60.0,35.385,63.077,1.538,65.0,C00,A40,nonStandard,A48,0.372,0.372,0.163,0.167,0.385,0.449,410.0
Ths_7,isco084,1,1361.0,85.99,41.0,1637.0,1460.0,1405.0,50.0,50.0,0.0,20.0,28.571,71.429,0.0,21.0,B00,C50,B32,D02,0.062,0.312,0.625,0.56,0.28,0.16,212.0
Ashby646476476,Ameisenforscher,1,875.0,91.77,20.0,930.0,924.0,830.0,25.0,50.0,25.0,8.0,25.0,75.0,0.0,12.0,C50,C23,C40,C20,0.4,0.6,0.0,0.692,0.308,0.0,330.0
LUFFY_UZUMAKI,fighterdevesh,-1,1666.0,74.75,82.0,2087.0,1908.0,1810.0,45.652,50.0,4.348,46.0,46.341,53.659,0.0,41.0,A40,nonStandard,B30,C57,0.45,0.275,0.225,0.422,0.378,0.133,217.0
prepare-well,motaz4,-1,2156.0,45.09,3322.0,2494.0,2454.0,2435.0,72.581,27.419,0.0,62.0,55.556,38.095,6.349,63.0,A43,B32,B27,E61,0.438,0.4,0.15,0.439,0.22,0.317,288.0
volodika83,APA_85,1,1700.0,52.73,1461.0,2319.0,2212.0,2201.0,40.625,54.688,4.688,64.0,49.18,45.902,4.918,61.0,C00,D00,B92,D50,0.321,0.518,0.161,0.238,0.492,0.254,349.0
loveforwhisky,UberFico,-1,1403.0,49.9,1812.0,1583.0,1571.0,1553.0,48.438,51.562,0.0,64.0,42.623,55.738,1.639,61.0,B01,E90,D15,D08,0.193,0.596,0.193,0.194,0.612,0.104,297.0
Babbione,Hackintosh98,1,1043.0,138.86,30.0,0.0,0.0,0.0,14.286,78.571,7.143,14.0,18.75,81.25,0.0,16.0,A40,B01,B06,C55,0.6,0.2,0.0,0.542,0.417,0.042,633.0
ChrisYoung,Vicrors5,-1,1745.0,45.1,36547.0,2282.0,2124.0,2102.0,51.613,46.774,1.613,62.0,47.619,46.032,6.349,63.0,B00,A40,C42,B31,0.29,0.581,0.113,0.0,0.983,0.017,304.0
vityaii,,401,1500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rjruiz1416,,401,1500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
highlaspd,sandraekaputra,1,1745.0,50.59,9156.0,2155.0,2133.0,2124.0,50.82,44.262,4.918,61.0,48.438,48.438,3.125,64.0,B01,D02,A48,D01,0.323,0.468,0.21,0.121,0.328,0.552,268.0
TheGreatestowl,ReTewere,-1,1398.0,71.09,569.0,2006.0,1947.0,1907.0,51.613,45.161,3.226,62.0,50.794,46.032,3.175,63.0,D02,A40,B44,A47,0.594,0.312,0.094,0.404,0.474,0.123,522.0
Vladimir-ast,PeritusNauta,-1,2100.0,45.05,18317.0,2278.0,2268.0,2254.0,54.839,40.323,4.839,62.0,46.032,47.619,6.349,63.0,B90,B23,A45,C73,0.127,0.683,0.159,0.145,0.836,0.018,350.0
Cavalier-c7,vlhullier,-1,1533.0,47.34,4835.0,1800.0,1787.0,1781.0,46.032,49.206,4.762,63.0,40.323,53.226,6.452,62.0,C30,A40,C70,E90,0.204,0.685,0.074,0.062,0.734,0.203,350.0
triplXL,tugaps,0,997.0,45.15,470.0,1189.0,1099.0,1064.0,57.576,40.909,1.515,66.0,49.153,45.763,5.085,59.0,A40,D01,A06,A00,0.433,0.418,0.134,0.37,0.593,0.037,474.0
diabeticdummy,nzn79,-1,1481.0,45.09,279.0,1789.0,1773.0,1734.0,48.276,48.276,3.448,58.0,38.806,55.224,5.97,67.0,C47,B13,B00,C03,0.407,0.519,0.056,0.338,0.554,0.092,196.0
AlbinBolle,Mazi_it,1,1407.0,45.07,7032.0,1659.0,1647.0,1647.0,52.459,47.541,0.0,61.0,39.062,57.812,3.125,64.0,D00,C50,D30,C44,0.211,0.579,0.211,0.136,0.818,0.03,320.0
jasnob,draiochtvisigoth,1,1616.0,47.16,17755.0,2451.0,2284.0,2284.0,50.847,49.153,0.0,59.0,33.333,65.152,1.515,66.0,B00,C50,D40,C47,0.212,0.442,0.212,0.153,0.458,0.347,393.0
cv_efc,WinWinLoseWin,1,1524.0,45.14,678.0,1793.0,1780.0,1744.0,56.452,41.935,1.613,62.0,50.794,49.206,0.0,63.0,A10,B30,A25,B03,0.149,0.687,0.149,0.053,0.456,0.491,373.0
gugamidi,lilian542,-1,1474.0,45.03,14902.0,1657.0,1638.0,1625.0,49.206,42.857,7.937,63.0,56.452,40.323,3.226,62.0,C23,B01,A40,B40,0.152,0.5,0.333,0.385,0.5,0.115,249.0
Lord_Commander1,Y-18-Y,-1,1041.0,108.37,1768.0,1156.0,1090.0,1084.0,93.846,6.154,0.0,65.0,80.0,15.0,5.0,60.0,C20,C41,C00,B00,0.239,0.44,0.284,0.538,0.308,0.154,214.0
Cryptoxenory,d45wad2,1,1893.0,71.98,6665.0,2490.0,2306.0,2300.0,47.761,41.791,10.448,67.0,37.931,55.172,6.897,58.0,C41,C44,A65,C51,0.241,0.481,0.259,0.2,0.567,0.117,330.0
Andrei_2022,Paneyvr,-1,1906.0,45.0,8609.0,2119.0,2103.0,2101.0,49.206,49.206,1.587,63.0,51.613,48.387,0.0,62.0,C00,B20,A07,C41,0.19,0.508,0.302,0.033,0.574,0.393,383.0
Bauernschreck,AntonioPalomares,1,1232.0,45.06,16535.0,1480.0,1479.0,1477.0,45.312,51.562,3.125,64.0,47.541,47.541,4.918,61.0,B01,C23,C44,A07,0.241,0.603,0.138,0.355,0.516,0.129,547.0
vlan4ik,Sonbg,1,1771.0,45.3,2108.0,2015.0,2011.0,2009.0,49.206,49.206,1.587,63.0,45.161,53.226,1.613,62.0,B22,C50,C45,A08,0.22,0.644,0.136,0.203,0.438,0.344,453.0
shen6001,ManoelFrazaoNego,-1,1146.0,45.25,4957.0,1330.0,1323.0,1323.0,58.065,38.71,3.226,62.0,36.508,57.143,6.349,63.0,C41,B01,D01,A03,0.203,0.322,0.475,0.45,0.35,0.2,262.0
Akoibonn,gaaravhinz,-1,1365.0,49.78,4938.0,1496.0,1495.0,1491.0,61.29,32.258,6.452,62.0,34.921,63.492,1.587,63.0,C41,C44,B12,B30,0.25,0.4,0.35,0.483,0.183,0.333,281.0
Azmain210,,401,1500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Twixy254,,401,1500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mayonezek,UDS89,-1,1520.0,45.14,1678.0,2075.0,2057.0,2035.0,44.444,50.794,4.762,63.0,53.226,40.323,6.452,62.0,C42,C44,C20,C50,0.344,0.508,0.115,0.158,0.825,0.018,330.0
rcetger,Manuelsandino,1,1697.0,47.87,3027.0,2014.0,1998.0,1976.0,50.0,43.333,6.667,60.0,41.538,53.846,4.615,65.0,A40,C44,C65,B13,0.211,0.649,0.123,0.213,0.541,0.164,556.0
flocyapa,Roma_ch,-1,1684.0,45.17,645.0,1921.0,1733.0,1728.0,60.317,33.333,6.349,63.0,48.387,46.774,4.839,62.0,A00,B40,B23,A13,0.191,0.485,0.294,0.2,0.78,0.02,328.0
shiny01,anthonyelbarrio,-1,954.0,48.92,7014.0,1162.0,1147.0,1140.0,54.237,42.373,3.39,59.0,43.939,53.03,3.03,66.0,B00,A04,A35,D04,0.295,0.295,0.279,0.483,0.333,0.167,351.0
JTEZ10,Alerson2373,-1,2026.0,45.05,5791.0,2173.0,2169.0,2154.0,52.381,41.27,6.349,63.0,48.387,45.161,6.452,62.0,D11,D02,C54,A80,0.175,0.397,0.397,0.204,0.704,0.093,262.0
Ramazann4,adam_1986A,-1,1661.0,45.1,13627.0,2293.0,2260.0,2245.0,36.066,63.934,0.0,61.0,32.812,64.062,3.125,64.0,B01,D00,A06,B00,0.395,0.233,0.326,0.287,0.163,0.537,282.0
Shahriyor_123456,benokareem34,-1,1203.0,45.05,2080.0,1410.0,1398.0,1391.0,45.161,51.613,3.226,62.0,41.27,58.73,0.0,63.0,B06,C22,B12,A01,0.241,0.444,0.278,0.435,0.449,0.101,378.0
Bercisius,Angottt38,-1,1806.0,45.29,13925.0,2419.0,2416.0,2404.0,56.061,40.909,3.03,66.0,45.763,50.847,3.39,59.0,A40,D02,C53,C24,0.281,0.266,0.438,0.263,0.298,0.386,292.0
wauchina10,marjijek,-1,1947.0,45.06,70180.0,2600.0,2584.0,2529.0,58.333,40.0,1.667,60.0,52.308,44.615,3.077,65.0,B01,D00,A03,B00,0.275,0.478,0.246,0.057,0.377,0.566,269.0
julialoscar,SANROCCO,-1,1269.0,45.56,3494.0,2093.0,2061.0,1953.0,52.308,44.615,3.077,65.0,36.667,61.667,1.667,60.0,B06,B08,C40,B30,0.446,0.446,0.089,0.288,0.47,0.242,351.0
Jorques55,Voyo21,-1,1473.0,45.14,12127.0,1793.0,1788.0,1752.0,51.613,40.323,8.065,62.0,50.794,46.032,3.175,63.0,C62,D00,A21,C64,0.25,0.453,0.297,0.296,0.537,0.148,245.0
mr_asadnia,Gizmo116,-1,1416.0,45.11,8405.0,1661.0,1661.0,1649.0,47.619,47.619,4.762,63.0,58.065,38.71,3.226,62.0,B10,A43,C62,C01,0.227,0.5,0.227,0.204,0.611,0.074,266.0
xjesko,maymay777,-1,782.0,72.85,188.0,1214.0,1115.0,1075.0,41.538,55.385,3.077,65.0,45.0,55.0,0.0,60.0,C20,C44,B10,B02,0.426,0.426,0.074,0.13,0.159,0.623,493.0
cossyphus,Lecafe,-1,2033.0,45.0,5119.0,2378.0,2333.0,2327.0,56.14,40.351,3.509,57.0,50.0,48.529,1.471,68.0,B06,B40,C00,B02,0.242,0.606,0.136,0.071,0.446,0.464,352.0
kaycak1998,Bardyk02,1,1710.0,53.63,499.0,2178.0,2152.0,2140.0,59.375,37.5,3.125,64.0,44.262,50.82,4.918,61.0,C00,A40,C44,D10,0.385,0.462,0.154,0.218,0.291,0.327,289.0
Chidambaram,Dharun11042015,-1,1356.0,79.29,53.0,1595.0,1487.0,1399.0,46.667,50.0,3.333,30.0,45.455,51.515,3.03,33.0,A04,C20,nonStandard,C70,0.552,0.241,0.207,0.562,0.375,0.062,351.0
Acrobacia,andrespic6,1,2082.0,45.24,10486.0,2422.0,2405.0,2400.0,52.459,44.262,3.279,61.0,48.438,48.438,3.125,64.0,B27,B00,B06,C40,0.349,0.46,0.19,0.138,0.534,0.328,268.0
Gio_vany,Tima212,1,1184.0,137.17,235.0,1413.0,1411.0,1405.0,32.787,63.934,3.279,61.0,37.5,57.812,4.688,64.0,C50,A40,A04,C58,0.318,0.455,0.136,0.184,0.526,0.184,395.0
AmericanRiver,ValyT,1,1649.0,45.16,4058.0,1917.0,1906.0,1901.0,44.444,53.968,1.587,63.0,38.71,58.065,3.226,62.0,B01,B00,B13,C45,0.212,0.692,0.096,0.057,0.2,0.743,611.0
Srgatoute,helmi-pkt5,-1,1933.0,45.1,7199.0,2345.0,2343.0,2331.0,45.312,50.0,4.688,64.0,49.18,49.18,1.639,61.0,B20,B00,B07,C55,0.288,0.441,0.237,0.113,0.565,0.306,392.0
Yakupss6534,sixtyfourandme,-1,1239.0,45.15,2385.0,1562.0,1554.0,1513.0,56.25,42.188,1.562,64.0,49.18,49.18,1.639,61.0,C50,D00,E20,D20,0.182,0.636,0.152,0.018,0.333,0.649,573.0
l_C_E,mariano-777,-1,1457.0,47.49,627.0,1827.0,1682.0,1682.0,67.308,32.692,0.0,52.0,61.644,35.616,2.74,73.0,C44,C24,E10,D02,0.362,0.45,0.163,0.14,0.744,0.116,422.0
DylanUrielGB,JoseLuisEspinoza,-1,2040.0,45.29,13631.0,2577.0,2513.0,2507.0,64.615,27.692,7.692,65.0,48.333,45.0,6.667,60.0,B29,A43,B06,C26,0.423,0.225,0.352,0.111,0.422,0.467,245.0
Ninck7,Hellrider_2018,1,2020.0,45.04,4953.0,2221.0,2218.0,2199.0,57.812,35.938,6.25,64.0,65.574,27.869,6.557,61.0,A40,A00,D02,B62,0.104,0.701,0.195,0.05,0.85,0.1,351.0
shivangjoshi,yannick_noah,1,1590.0,49.05,2799.0,2211.0,2096.0,2035.0,45.455,45.455,9.091,66.0,35.593,61.017,3.39,59.0,A00,A40,B27,C11,0.275,0.51,0.196,0.136,0.727,0.136,251.0
AR760,sacrifice-the-kiiing,-1,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
caglayannnmurat,burakkk7,1,1319.0,,,,,,45.161,50.0,4.839,62.0,39.683,58.73,1.587,63.0,B01,C20,B00,B07,0.491,0.358,0.113,0.441,0.368,0.176,327.0
Lovya12345,Madhurpreet16728,1,1136.0,70.24,62.0,1739.0,1491.0,1473.0,30.556,66.667,2.778,36.0,11.538,84.615,3.846,26.0,nonStandard,C50,B06,C47,0.357,0.286,0.143,0.304,0.63,0.065,209.0
Ebdul89,Ardaxan,-1,2140.0,48.47,4559.0,2241.0,2218.0,2200.0,69.811,26.415,3.774,53.0,80.556,16.667,2.778,72.0,B01,C50,D55,A06,0.284,0.589,0.095,0.192,0.769,0.0,313.0
TheOneAndOnl1,Lole-Veli,1,1828.0,45.13,19921.0,2049.0,2049.0,2039.0,47.619,49.206,3.175,63.0,51.613,45.161,3.226,62.0,B01,C00,C41,C26,0.355,0.468,0.177,0.322,0.339,0.339,261.0
mobina_77,SaveYrtears,-1,1650.0,45.0,8445.0,1856.0,1819.0,1784.0,51.562,45.312,3.125,64.0,45.902,49.18,4.918,61.0,B50,C50,C58,E00,0.246,0.426,0.311,0.102,0.661,0.237,263.0
Germortal,bertzui49,-1,1918.0,45.02,52233.0,2405.0,2384.0,2376.0,41.27,50.794,7.937,63.0,51.613,43.548,4.839,62.0,A02,A03,C18,A90,0.138,0.603,0.207,0.169,0.203,0.627,444.0
CrazyRebecca97,alexander56081,-1,2316.0,45.28,5562.0,2686.0,2640.0,2614.0,46.032,49.206,4.762,63.0,45.161,48.387,6.452,62.0,B22,A41,A01,A42,0.246,0.614,0.14,0.016,0.279,0.705,285.0
Zalyubovskiy,ChesChamp,1,1318.0,54.8,113.0,1478.0,1401.0,1382.0,38.983,55.932,5.085,59.0,44.444,48.148,7.407,54.0,C50,B01,A00,B12,0.255,0.532,0.213,0.695,0.153,0.136,399.0
keremtkycl,Hyzzz,1,868.0,93.06,209.0,931.0,922.0,894.0,36.923,46.154,16.923,65.0,36.667,61.667,1.667,60.0,B01,B20,D03,C49,0.478,0.217,0.239,0.672,0.194,0.09,317.0
Polarblick,Nightfuchs,-1,1033.0,108.65,92.0,1220.0,1187.0,1103.0,61.364,34.091,4.545,44.0,41.667,52.083,6.25,48.0,C47,C48,B10,C40,0.426,0.213,0.298,0.375,0.3,0.325,473.0
Finley222,LYX1016,1,567.0,58.14,80.0,927.0,816.0,801.0,26.471,64.706,8.824,34.0,23.913,65.217,10.87,46.0,C20,B00,B07,B27,0.2,0.3,0.2,0.885,0.0,0.019,272.0
mcphisto7,kkkaixo,-1,1716.0,45.08,51675.0,2604.0,2552.0,2477.0,49.18,49.18,1.639,61.0,45.312,46.875,7.812,64.0,C20,C41,C34,A01,0.254,0.407,0.305,0.217,0.667,0.067,364.0
a_NameLess,cavaloparaguaio,-1,2009.0,55.32,1246.0,2172.0,2157.0,2149.0,57.353,39.706,2.941,68.0,42.105,50.877,7.018,57.0,C00,B30,A40,D04,0.206,0.508,0.254,0.393,0.429,0.161,356.0
michel4547,EACano,-1,1292.0,50.71,1950.0,1947.0,1887.0,1878.0,53.125,45.312,1.562,64.0,52.459,42.623,4.918,61.0,B20,D00,A36,B23,0.379,0.379,0.227,0.2,0.327,0.455,277.0
Gorn68,GAMBEU,1,1095.0,45.41,4203.0,1812.0,1791.0,1781.0,27.119,50.847,22.034,59.0,39.394,54.545,6.061,66.0,C20,B00,C25,B20,0.262,0.405,0.286,0.894,0.0,0.076,396.0
avishkarKarande,ihabaliaa,-1,1746.0,45.21,255.0,1922.0,1919.0,1906.0,41.27,50.794,7.937,63.0,46.774,50.0,3.226,62.0,D00,C41,A01,C34,0.091,0.636,0.236,0.381,0.333,0.079,351.0
kwixote,,401,1500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
akourastos36,,401,1500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saveliy_Solovjov,krasavchikDanila186,-1,1063.0,75.99,198.0,1423.0,1421.0,1352.0,20.0,78.333,1.667,60.0,21.538,78.462,0.0,65.0,B01,C44,C42,C25,0.462,0.077,0.346,0.255,0.694,0.041,188.0
sbabitsky169,skorpion123,1,1788.0,45.01,40690.0,2077.0,2061.0,2056.0,49.206,49.206,1.587,63.0,48.387,48.387,3.226,62.0,C41,C20,B07,D55,0.115,0.738,0.115,0.066,0.492,0.443,410.0
Shams777,Gorlikov,1,1737.0,45.09,27084.0,2269.0,2221.0,2220.0,52.459,47.541,0.0,61.0,43.75,51.562,4.688,64.0,C44,C00,B13,C55,0.2,0.533,0.25,0.081,0.339,0.581,308.0
alexthegreatbraz,Julkchess,1,1541.0,45.0,3670.0,2067.0,1941.0,1792.0,39.062,56.25,4.688,64.0,49.18,45.902,4.918,61.0,A40,D00,A01,D31,0.327,0.382,0.255,0.531,0.188,0.219,279.0
jayah73,Evgeny_Sitdikov,-1,892.0,45.15,118.0,1180.0,1093.0,1083.0,41.538,56.923,1.538,65.0,49.123,49.123,1.754,57.0,B01,C40,D02,B23,0.455,0.4,0.073,0.246,0.585,0.169,302.0
ogbmt,joresem,-1,1894.0,45.0,5833.0,2261.0,2211.0,2205.0,53.968,42.857,3.175,63.0,43.548,51.613,4.839,62.0,B50,B90,A08,C09,0.164,0.443,0.344,0.254,0.407,0.339,282.0
Karoo61,Sa-1353,1,1856.0,128.84,2211.0,2023.0,2015.0,1977.0,34.921,61.905,3.175,63.0,35.484,59.677,4.839,62.0,C30,D00,C02,A06,0.318,0.273,0.227,0.382,0.329,0.263,313.0
Atomaniac,JumpingPawnstorm,-1,1684.0,,,,,,50.0,50.0,0.0,60.0,46.154,52.308,1.538,65.0,D01,B01,A05,C11,0.117,0.717,0.117,0.047,0.734,0.219,403.0
meowa92,Mohsenkamalinasab134,1,1245.0,,,,,,48.438,51.562,0.0,64.0,34.426,65.574,0.0,61.0,A02,A03,C30,B51,0.442,0.423,0.115,0.068,0.0,0.904,479.0
Nighthawking,Novato367,1,1785.0,45.01,1055.0,2011.0,1982.0,1964.0,53.968,39.683,6.349,63.0,38.71,53.226,8.065,62.0,B30,B32,A10,B27,0.172,0.638,0.172,0.069,0.741,0.19,589.0
shacharsidi,Chessmaster832,-1,1672.0,47.21,5334.0,2208.0,2191.0,2144.0,53.846,43.077,3.077,65.0,46.667,51.667,1.667,60.0,C40,A40,B06,C02,0.381,0.492,0.127,0.186,0.729,0.085,367.0
Noir619,flandeluxe,-1,2073.0,45.05,8912.0,2560.0,2489.0,2454.0,71.875,21.875,6.25,64.0,63.934,27.869,8.197,61.0,B10,A10,A11,A34,0.306,0.565,0.118,0.065,0.516,0.419,365.0
Heesung937,chils,-1,2011.0,45.02,17656.0,2424.0,2401.0,2336.0,47.619,50.794,1.587,63.0,40.323,48.387,11.29,62.0,C00,B06,B40,C42,0.236,0.436,0.255,0.516,0.29,0.194,277.0
malekaahmedd,labalsa-Chess,1,1048.0,45.09,2516.0,1353.0,1341.0,1330.0,46.032,52.381,1.587,63.0,51.613,48.387,0.0,62.0,D00,A40,A41,A13,0.475,0.328,0.18,0.048,0.206,0.746,285.0
Deepbanik101,sandaljapit,1,1480.0,49.06,783.0,1843.0,1773.0,1761.0,43.333,55.0,1.667,60.0,47.692,47.692,4.615,65.0,B10,B12,D10,B27,0.333,0.333,0.316,0.234,0.422,0.344,259.0
Rejecs,MarcusLiciniusCrass,1,1219.0,45.02,1100.0,1349.0,1342.0,1334.0,49.18,47.541,3.279,61.0,43.75,50.0,6.25,64.0,A40,C00,D02,A00,0.345,0.379,0.276,0.131,0.656,0.213,251.0
Aalifa17,danteek45,1,750.0,86.08,191.0,1091.0,1079.0,1077.0,38.333,55.0,6.667,60.0,29.231,67.692,3.077,65.0,C50,C47,A40,C67,0.714,0.024,0.262,0.519,0.221,0.247,346.0
Sluchev,Josean8277,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diyashastry,Xecutioner09,-1,680.0,,,,,,21.622,75.676,2.703,37.0,28.125,68.75,3.125,32.0,C20,C47,C42,B10,0.412,0.353,0.235,0.5,0.18,0.26,338.0
Trauma915,Timka666,1,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m_t-N,Babahan1964,1,2041.0,,,,,,46.774,45.161,8.065,62.0,53.968,46.032,0.0,63.0,A10,B30,D00,B50,0.19,0.429,0.365,0.228,0.456,0.298,268.0
Carlosydiaz,Qf21_Glas,-1,1910.0,67.69,29.0,2200.0,2119.0,2068.0,66.667,33.333,0.0,15.0,35.714,57.143,7.143,14.0,B21,C01,B12,C11,0.2,0.6,0.2,0.0,0.231,0.769,339.0
dim_login,ochicha,1,1307.0,45.04,2952.0,1579.0,1552.0,1535.0,50.847,47.458,1.695,59.0,33.333,66.667,0.0,66.0,C42,A40,D05,D35,0.25,0.558,0.192,0.0,0.639,0.361,333.0
thistlepruner,javy_alvarez,1,1214.0,109.86,34.0,1269.0,1144.0,1096.0,47.059,47.059,5.882,17.0,70.588,29.412,0.0,17.0,C50,B00,B07,B20,0.3,0.4,0.15,0.385,0.231,0.308,283.0
muhtar689,joachimgr,1,1577.0,55.27,725.0,2114.0,1892.0,1861.0,47.692,49.231,3.077,65.0,41.667,51.667,6.667,60.0,D00,A40,C11,C48,0.232,0.607,0.143,0.206,0.603,0.127,336.0
elpapacho123,Bow55,1,1993.0,45.08,23557.0,2231.0,2223.0,2220.0,49.231,47.692,3.077,65.0,43.333,55.0,1.667,60.0,C00,C46,C44,C11,0.138,0.672,0.172,0.047,0.516,0.438,243.0
PaulSAV,SuboczEmma,-1,1217.0,166.01,51.0,1312.0,1184.0,1168.0,59.091,36.364,4.545,22.0,44.828,51.724,3.448,29.0,B20,D00,C46,B10,0.115,0.692,0.154,0.565,0.435,0.0,383.0
H434243,Tumokathok,1,2125.0,45.56,2669.0,2219.0,2214.0,2208.0,53.968,46.032,0.0,63.0,48.387,50.0,1.613,62.0,A01,B00,B09,A15,0.156,0.562,0.266,0.2,0.533,0.267,258.0
ishaky,UpToy,1,1394.0,45.0,3009.0,1580.0,1551.0,1540.0,47.619,46.032,6.349,63.0,45.161,53.226,1.613,62.0,D01,B10,C11,A11,0.276,0.569,0.138,0.097,0.581,0.323,333.0
JOHNNYCATSWILL,SuperSayian2,-1,1636.0,135.79,1995.0,1868.0,1759.0,1688.0,54.839,38.71,6.452,62.0,53.968,44.444,1.587,63.0,C44,B20,B10,A40,0.25,0.588,0.118,0.212,0.673,0.115,359.0
PedroDz,Cheeku_Chills,-1,1414.0,46.92,1165.0,2130.0,2023.0,1973.0,36.364,63.636,0.0,66.0,49.153,49.153,1.695,59.0,C41,C20,C24,A00,0.302,0.434,0.226,0.338,0.549,0.099,309.0
AxelRose,LolOlololololololooo,-1,1689.0,52.16,153.0,2140.0,1953.0,1937.0,40.909,54.545,4.545,66.0,40.678,59.322,0.0,59.0,C25,B01,D31,C40,0.255,0.529,0.176,0.085,0.775,0.014,286.0
HossamAdel2020,wheresfischer,-1,1651.0,45.01,300.0,1811.0,1801.0,1783.0,53.226,41.935,4.839,62.0,49.206,50.794,0.0,63.0,B13,C41,C37,C55,0.203,0.594,0.188,0.155,0.707,0.138,537.0
animuponi,panpan87,-1,1088.0,45.23,4033.0,1468.0,1464.0,1457.0,61.538,36.923,1.538,65.0,55.0,43.333,1.667,60.0,A00,B01,A04,C42,0.274,0.534,0.164,0.08,0.84,0.04,278.0
JEOB71,moroz_original,1,1147.0,45.05,8323.0,1380.0,1376.0,1341.0,59.677,38.71,1.613,62.0,50.794,42.857,6.349,63.0,D02,A40,C55,A48,0.304,0.522,0.116,0.294,0.588,0.118,343.0
