user_id,op_id,game_result,op_win_rate,op_lose_rate,op_draw_rate,op_game_count,op_blitz_rating,op_white_win_rate,op_white_lose_rate,op_white_draw_rate,op_white_game_count,op_black_win_rate,op_black_lose_rate,op_black_draw_rate,op_black_game_count,op_top_eco,op_second_eco,op_top_winrate_eco,op_second_winrate_eco,op_mate_winrate,op_resign_winrate,op_time_winrate,op_mate_lossrate,op_resign_lossrate,op_time_lossrate,op_average_game_len,op_user_rating_deviation,op_user_blitz_total_games,op_user_best_win_1,op_user_best_win_2,op_user_best_win_3
TheDarknestAngelOK,Nikita_1207-14,-1,0.0,0.0,0.0,0.0,1914.0,53.968,39.683,6.349,63.0,46.774,45.161,8.065,62.0,C00,A05,C11,C06,0.127,0.476,0.381,0.132,0.736,0.132,240.0,65.01,1240.0,2366.0,2307.0,2301.0
Cro_Pegula,Irish_blues,-1,43.0,53.0,4.0,100.0,1171.0,41.379,58.621,0.0,58.0,35.821,62.687,1.493,67.0,B10,D00,C41,C00,0.25,0.562,0.125,0.342,0.303,0.276,290.0,52.83,1211.0,1545.0,1540.0,1528.0
leochessq,mars-3000,1,66.0,28.0,5.0,100.0,2255.0,68.254,26.984,4.762,63.0,61.29,35.484,3.226,62.0,C40,B00,B30,A45,0.198,0.58,0.21,0.179,0.615,0.205,257.0,50.87,18733.0,2711.0,2658.0,2644.0
FigueroaPuN,Blaze_5,1,48.0,48.0,4.0,100.0,942.0,47.368,45.614,7.018,57.0,41.176,48.529,10.294,68.0,C42,D00,C25,C41,0.327,0.291,0.345,0.542,0.339,0.068,343.0,47.67,133.0,1231.0,1033.0,1030.0
lolochessplayer4711,grkmynm,-1,46.0,48.0,6.0,100.0,1444.0,33.333,66.667,0.0,3.0,50.0,50.0,0.0,2.0,C55,C23,B01,C55,0.5,0.5,0.0,1.0,0.0,0.0,287.0,174.33,5.0,0.0,0.0,0.0
KirillGen,THE_LAST_HOKAGE,-1,43.0,45.0,12.0,100.0,1685.0,61.538,38.462,0.0,26.0,50.0,42.857,7.143,28.0,B00,A00,A00,C50,0.2,0.467,0.3,0.409,0.455,0.136,295.0,111.33,54.0,1995.0,1838.0,1823.0
Tundraaa,SaltyTorra,1,52.0,48.0,0.0,100.0,1422.0,56.452,40.323,3.226,62.0,38.095,60.317,1.587,63.0,A01,A45,A48,B10,0.356,0.424,0.169,0.19,0.73,0.063,261.0,58.89,267.0,1580.0,1564.0,1545.0
petrastepanova,Darmstadter,1,52.0,46.0,2.0,100.0,1369.0,55.072,36.232,8.696,69.0,35.714,58.929,5.357,56.0,A00,B01,B50,C58,0.345,0.552,0.086,0.448,0.103,0.448,359.0,92.27,164.0,1985.0,1840.0,1743.0
mirobr,,401,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
binjaipirua99,,401,0.0,0.0,0.0,0.0,1500.0,35.385,61.538,3.077,65.0,61.667,35.0,3.333,60.0,B28,B00,A08,D00,0.167,0.533,0.3,0.082,0.066,0.738,439.0,,,,,
Pavlykandriyishyn,Renegasparov,1,50.0,43.0,7.0,100.0,1086.0,46.429,46.429,7.143,28.0,33.333,60.606,6.061,33.0,C50,C48,D06,B21,0.625,0.208,0.167,0.455,0.091,0.273,299.0,150.98,60.0,1567.0,1069.0,1050.0
rolf69,johnyjonn,-1,48.0,49.0,3.0,100.0,2001.0,53.571,44.643,1.786,56.0,36.232,49.275,14.493,69.0,D00,C41,D06,E20,0.145,0.582,0.255,0.237,0.559,0.051,203.0,49.44,612.0,2306.0,2283.0,2259.0
curylebron,Osmanemreaydin,-1,41.0,53.0,6.0,100.0,1521.0,43.548,45.161,11.29,62.0,46.032,50.794,3.175,63.0,B01,C46,C53,C34,0.339,0.321,0.286,0.233,0.5,0.083,313.0,45.47,2720.0,1868.0,1786.0,1724.0
icathexis,burkutchess,-1,44.0,50.0,6.0,100.0,1285.0,45.455,51.515,3.03,66.0,40.678,59.322,0.0,59.0,A01,A40,B18,D06,0.389,0.463,0.13,0.464,0.377,0.116,359.0,125.23,1236.0,1789.0,1702.0,1693.0
Dhananjoy2002,NoIdeaButTrying,-1,0.0,0.0,0.0,0.0,1796.0,42.623,55.738,1.639,61.0,45.312,45.312,9.375,64.0,A00,B00,A07,D02,0.218,0.491,0.291,0.81,0.079,0.111,335.0,64.95,1544.0,2048.0,2033.0,1957.0
Srujan_here,CatsEleven,-1,49.0,46.0,5.0,100.0,1508.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,D06,,D06,,0.0,0.0,0.0,1.0,0.0,0.0,245.0,291.81,1.0,0.0,0.0,0.0
jchung14,Sharpblade27,-1,46.0,49.0,5.0,100.0,1324.0,25.0,75.0,0.0,8.0,20.0,60.0,20.0,5.0,C41,C21,C47,C00,0.667,0.0,0.333,0.444,0.222,0.222,274.0,184.43,13.0,0.0,0.0,0.0
romaporra,Yashiko,-1,37.0,60.0,3.0,100.0,1106.0,0.0,100.0,0.0,2.0,0.0,0.0,0.0,0.0,C20,D00,C20,D00,0.0,0.0,0.0,0.0,0.5,0.5,283.0,230.95,2.0,0.0,0.0,0.0
fitimhaliti11,tenace,1,47.0,51.0,2.0,100.0,1750.0,45.161,50.0,4.839,62.0,36.508,58.73,4.762,63.0,D00,A40,C36,D04,0.294,0.471,0.216,0.382,0.441,0.147,233.0,60.03,1301.0,2152.0,2131.0,2127.0
gaston1896,Roderick2012,1,55.0,39.0,6.0,100.0,1246.0,44.262,52.459,3.279,61.0,26.562,70.312,3.125,64.0,C00,C20,B22,C20,0.159,0.364,0.386,0.13,0.221,0.584,363.0,49.59,1619.0,2024.0,1971.0,1949.0
mardanov-mansur,idus_ONIC,-1,32.0,68.0,0.0,100.0,1794.0,19.355,80.645,0.0,62.0,9.524,90.476,0.0,63.0,C50,A40,C64,B20,0.833,0.056,0.056,0.29,0.449,0.168,170.0,,,,,
Guillermo-Albines,Danet124214,-1,24.0,74.0,2.0,100.0,1322.0,38.462,53.846,7.692,13.0,6.667,60.0,33.333,15.0,A00,A40,B00,A00,0.167,0.0,0.667,0.438,0.5,0.0,318.0,,,,,
Neadickvatik_2024,New-Style-2023,0,32.0,59.0,9.0,100.0,2244.0,62.5,33.333,4.167,48.0,68.75,22.917,8.333,48.0,B12,E11,A01,D37,0.175,0.571,0.238,0.111,0.778,0.111,335.0,45.96,96.0,2436.0,2408.0,2386.0
arlesio,arunbvishnu,-1,40.0,57.0,2.0,100.0,1452.0,42.623,52.459,4.918,61.0,50.0,45.312,4.688,64.0,B10,B00,A06,B12,0.19,0.552,0.259,0.377,0.557,0.066,303.0,51.25,355.0,1779.0,1677.0,1664.0
HluliM,jeka16,-1,70.0,22.0,8.0,100.0,2292.0,43.548,54.839,1.613,62.0,47.619,50.794,1.587,63.0,B40,A43,A05,A53,0.439,0.316,0.246,0.182,0.288,0.53,214.0,45.08,19902.0,2902.0,2628.0,2618.0
Newtochess1024,Jimboslice777,1,45.0,49.0,6.0,100.0,1831.0,56.923,40.0,3.077,65.0,46.667,51.667,1.667,60.0,A40,D35,A56,E41,0.2,0.523,0.231,0.07,0.719,0.211,219.0,61.96,501.0,2026.0,2016.0,1929.0
Tricerapops,jvhy,1,53.0,46.0,1.0,100.0,1551.0,58.209,38.806,2.985,67.0,39.655,51.724,8.621,58.0,C01,C00,D11,E60,0.258,0.581,0.161,0.446,0.482,0.054,330.0,83.03,976.0,1920.0,1891.0,1818.0
WITaja,angelfcabello,-1,75.0,25.0,0.0,12.0,1929.0,59.677,37.097,3.226,62.0,55.556,38.095,6.349,63.0,A00,B00,B15,C11,0.264,0.347,0.375,0.17,0.447,0.34,262.0,51.57,1129.0,2712.0,2502.0,2484.0
chesschance,itwillbeoversoon,1,41.0,54.0,5.0,100.0,1666.0,63.333,36.667,0.0,60.0,36.923,60.0,3.077,65.0,A40,B01,C40,C55,0.194,0.516,0.274,0.23,0.672,0.098,197.0,45.07,2129.0,2217.0,2024.0,1972.0
Enteresan1,vytas14,1,49.0,46.0,5.0,100.0,2013.0,59.016,36.066,4.918,61.0,43.75,51.562,4.688,64.0,C45,D00,D01,B43,0.141,0.625,0.188,0.073,0.527,0.4,375.0,53.58,3681.0,2366.0,2347.0,2343.0
CapitaineKebec,Adercilio,-1,53.0,45.0,2.0,100.0,1258.0,44.615,49.231,6.154,65.0,36.667,55.0,8.333,60.0,D01,B00,D06,B01,0.216,0.529,0.235,0.292,0.692,0.015,339.0,53.63,4202.0,1416.0,1400.0,1385.0
Masoud1356,Ismailkhadjiev,-1,55.0,40.0,5.0,100.0,1266.0,55.932,42.373,1.695,59.0,42.424,56.061,1.515,66.0,B01,C44,A21,C45,0.262,0.459,0.279,0.274,0.645,0.065,317.0,60.42,4049.0,1971.0,1913.0,1845.0
anonWasTaken,antoniioman,1,53.0,39.0,8.0,100.0,1780.0,53.968,42.857,3.175,63.0,40.323,58.065,1.613,62.0,C50,B22,D02,C20,0.203,0.525,0.237,0.143,0.54,0.27,563.0,92.71,959.0,2118.0,2027.0,1993.0
mrjohnson422,Snavneet,-1,51.0,45.0,4.0,100.0,1618.0,42.647,52.941,4.412,68.0,52.632,42.105,5.263,57.0,B06,B23,A04,C50,0.169,0.644,0.186,0.183,0.7,0.117,420.0,52.14,1479.0,1786.0,1753.0,1739.0
zohaib_ali123,,401,0.0,0.0,0.0,0.0,1500.0,6.0,92.0,2.0,50.0,12.5,75.0,12.5,16.0,A00,A10,B27,A30,0.4,0.2,0.4,0.741,0.0,0.172,254.0,81.02,66.0,620.0,587.0,443.0
MinaSedrak,,401,0.0,0.0,0.0,0.0,1500.0,22.917,68.75,8.333,48.0,39.474,57.895,2.632,38.0,D00,D02,C24,C65,0.269,0.462,0.192,0.327,0.236,0.4,534.0,79.85,86.0,1593.0,1592.0,1561.0
TheBushWookiie,pablito777,-1,46.0,52.0,2.0,100.0,1706.0,25.926,68.519,5.556,54.0,19.608,80.392,0.0,51.0,A40,D00,D02,A41,0.167,0.542,0.167,0.244,0.628,0.115,265.0,202.23,105.0,0.0,0.0,0.0
mentallyill2222,deschend,0,0.0,0.0,100.0,3.0,1304.0,50.0,50.0,0.0,8.0,33.333,50.0,16.667,6.0,D00,A40,D00,A40,0.5,0.5,0.0,0.286,0.286,0.429,345.0,107.98,14.0,1599.0,1359.0,1353.0
ich_hier-wer_da,antango,-1,52.0,46.0,2.0,100.0,1463.0,42.857,53.968,3.175,63.0,38.71,58.065,3.226,62.0,B01,A00,B06,B07,0.392,0.333,0.255,0.286,0.643,0.071,233.0,,,,,
Arabayto,oyvind1011,1,52.0,42.0,6.0,100.0,2256.0,53.125,40.625,6.25,64.0,57.377,39.344,3.279,61.0,B02,B23,B90,B03,0.188,0.536,0.275,0.22,0.42,0.32,289.0,,,,,
mahmadddd,josuers13,1,48.0,49.0,3.0,100.0,2109.0,55.224,38.806,5.97,67.0,48.276,48.276,3.448,58.0,A04,D02,E60,D11,0.2,0.4,0.369,0.148,0.648,0.185,351.0,45.28,10478.0,2457.0,2429.0,2427.0
diegoramirez1312,,401,0.0,0.0,0.0,0.0,1500.0,78.689,21.311,0.0,61.0,67.188,31.25,1.562,64.0,B30,A45,A40,B02,0.264,0.505,0.231,0.212,0.515,0.242,397.0,78.33,5332.0,2370.0,2275.0,2249.0
siddiq6012,,401,0.0,0.0,0.0,0.0,1500.0,50.794,47.619,1.587,63.0,51.613,46.774,1.613,62.0,C44,C50,A25,C22,0.344,0.391,0.203,0.593,0.203,0.169,414.0,55.64,866.0,2279.0,2248.0,2247.0
TedyKabTasikmalaya,abahzanasCEN_INA,-1,62.0,30.0,8.0,100.0,2158.0,46.552,46.552,6.897,58.0,50.746,47.761,1.493,67.0,B20,C20,A20,nonStandard,0.361,0.361,0.279,0.186,0.322,0.492,232.0,45.33,25674.0,2728.0,2593.0,2578.0
DusanBano43,HorribleHorrible,1,50.0,45.0,5.0,100.0,1605.0,47.619,52.381,0.0,63.0,37.097,61.29,1.613,62.0,B01,D02,E64,A22,0.075,0.585,0.321,0.155,0.521,0.324,388.0,45.04,4143.0,1872.0,1866.0,1855.0
tedangsar_tedingsir,,401,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0
BOOOOSSSS,,401,0.0,0.0,0.0,0.0,1500.0,55.385,35.385,9.231,65.0,58.333,40.0,1.667,60.0,C00,C50,E70,A53,0.324,0.493,0.155,0.149,0.766,0.064,380.0,46.48,418.0,1334.0,1328.0,1324.0
Omagarwal3d_dps,ahmetbasv,-1,46.0,47.0,7.0,100.0,1642.0,46.875,46.875,6.25,64.0,40.984,52.459,6.557,61.0,A40,C50,C01,B06,0.382,0.382,0.2,0.694,0.274,0.032,261.0,48.42,610.0,1850.0,1816.0,1763.0
nicolasrdcx,Raferreirardcx,-1,43.0,43.0,12.0,96.0,967.0,45.161,54.839,0.0,62.0,34.921,63.492,1.587,63.0,C40,C23,C02,C36,0.44,0.16,0.32,0.5,0.297,0.068,334.0,65.53,560.0,1782.0,1604.0,1530.0
minuchehr,HasanAbuElayyan,-1,48.0,47.0,5.0,100.0,1151.0,26.786,60.714,12.5,56.0,42.029,52.174,5.797,69.0,A00,B00,C42,A06,0.455,0.205,0.318,0.886,0.043,0.029,335.0,48.87,849.0,1764.0,1581.0,1565.0
Ronik_Patra,Samarth_Pandey_Pro,-1,50.0,45.0,5.0,100.0,1792.0,28.571,71.429,0.0,35.0,33.333,64.286,2.381,42.0,C44,C25,A00,C69,0.375,0.125,0.417,0.442,0.365,0.173,319.0,76.51,77.0,1903.0,1770.0,1661.0
AMEYAK,Osiriseyes,1,43.0,53.0,4.0,100.0,1477.0,39.394,51.515,9.091,66.0,47.458,52.542,0.0,59.0,C50,B00,C53,C24,0.333,0.5,0.093,0.354,0.554,0.092,212.0,71.43,358.0,2197.0,1955.0,1915.0
TvJohan,eedekarunakar,1,40.0,57.0,2.0,100.0,858.0,40.0,53.333,6.667,60.0,58.462,41.538,0.0,65.0,C20,C50,C25,B27,0.516,0.29,0.081,0.254,0.441,0.153,293.0,66.79,172.0,877.0,867.0,864.0
Bigbobmango2,Gibbous64,-1,49.0,50.0,1.0,100.0,1917.0,45.614,52.632,1.754,57.0,54.412,42.647,2.941,68.0,B10,B12,A25,D43,0.286,0.524,0.175,0.085,0.729,0.169,363.0,45.38,3998.0,2301.0,2256.0,2207.0
Chili_dogs1673,oubad,-1,48.0,47.0,5.0,100.0,1126.0,53.659,46.341,0.0,41.0,38.095,59.524,2.381,42.0,B10,D00,A45,B01,0.289,0.605,0.105,0.136,0.727,0.068,260.0,69.42,83.0,1333.0,1267.0,1252.0
Bastastic,seniormatanza,-1,42.0,55.0,3.0,100.0,1200.0,65.625,31.25,3.125,32.0,46.875,50.0,3.125,32.0,A00,A40,C54,C20,0.306,0.417,0.25,0.269,0.654,0.077,242.0,59.4,64.0,1224.0,1218.0,1196.0
sekvr88,Telly_V,-1,56.0,40.0,3.0,100.0,2235.0,47.761,49.254,2.985,67.0,53.448,43.103,3.448,58.0,A40,B00,B01,C70,0.19,0.667,0.143,0.052,0.879,0.034,200.0,63.62,8083.0,2589.0,2559.0,2547.0
miraoo,AllieTheChessBot,1,60.0,37.0,3.0,100.0,2000.0,49.206,47.619,3.175,63.0,56.452,35.484,8.065,62.0,D00,A40,B20,A11,0.182,0.576,0.212,0.115,0.673,0.212,400.0,127.6,5557.0,2068.0,2060.0,2060.0
Locimarc,MouMohsen3300,0,45.0,51.0,4.0,100.0,851.0,0.0,75.0,25.0,4.0,0.0,100.0,0.0,1.0,D00,A01,D00,A01,0.0,0.0,0.0,0.75,0.25,0.0,440.0,200.22,5.0,0.0,0.0,0.0
moonbow77,sk1966,1,48.0,44.0,8.0,100.0,1811.0,58.462,40.0,1.538,65.0,53.333,40.0,6.667,60.0,B21,C21,C40,D01,0.329,0.5,0.157,0.32,0.08,0.6,391.0,45.19,979.0,1935.0,1917.0,1898.0
dimarko,Alexs59deRov,-1,53.0,39.0,8.0,100.0,2002.0,52.542,40.678,6.78,59.0,51.515,43.939,4.545,66.0,B01,B07,E76,E75,0.323,0.554,0.123,0.094,0.604,0.283,401.0,45.46,12703.0,2408.0,2400.0,2399.0
humb,ikermaster14,-1,44.0,48.0,8.0,100.0,1340.0,20.69,75.862,3.448,58.0,16.418,80.597,2.985,67.0,D02,A40,C20,D04,0.261,0.391,0.348,0.224,0.582,0.173,495.0,189.04,359.0,1981.0,1956.0,1916.0
ORLOVM4S,vitgusar,1,46.0,50.0,3.0,90.0,1172.0,46.875,50.0,3.125,32.0,35.294,61.765,2.941,34.0,D02,C44,B00,A05,0.37,0.444,0.185,0.378,0.432,0.189,373.0,61.4,66.0,1323.0,1321.0,1297.0
Justagame1234,amirmyrzayy,-1,48.0,52.0,0.0,100.0,1768.0,55.738,42.623,1.639,61.0,56.25,39.062,4.688,64.0,B00,A41,B48,A03,0.257,0.671,0.071,0.02,0.686,0.294,251.0,,,,,
DaddyK00l,meibahar,1,51.0,44.0,5.0,100.0,1181.0,66.667,33.333,0.0,3.0,20.0,80.0,0.0,5.0,C21,D08,B13,C21,0.333,0.667,0.0,0.0,0.2,0.6,294.0,,,,,
HarishGandham,Kanthecarowin,-1,56.0,39.0,4.0,100.0,2428.0,35.484,56.452,8.065,62.0,41.27,53.968,4.762,63.0,B22,B12,E51,D30,0.188,0.604,0.188,0.13,0.739,0.116,309.0,90.86,3004.0,2536.0,2375.0,2355.0
redeyejedi808,konax,-1,52.0,40.0,8.0,100.0,1595.0,50.0,48.387,1.613,62.0,47.619,46.032,6.349,63.0,B30,C50,D53,B34,0.279,0.574,0.115,0.051,0.644,0.186,436.0,80.97,148.0,1745.0,1730.0,1722.0
serpontyn,notrich22,1,0.0,100.0,0.0,2.0,1500.0,39.683,49.206,11.111,63.0,46.774,43.548,9.677,62.0,B01,C25,B27,D30,0.389,0.278,0.296,0.828,0.034,0.138,268.0,71.2,202.0,1513.0,1456.0,1451.0
babbayaaga,jensberggren,-1,44.0,53.0,3.0,100.0,1270.0,44.262,54.098,1.639,61.0,51.562,46.875,1.562,64.0,B00,A40,B33,C60,0.267,0.533,0.15,0.19,0.587,0.111,542.0,63.14,263.0,1368.0,1341.0,1325.0
criya6382,Bestoff3,1,66.0,33.0,0.0,45.0,1841.0,30.952,66.667,2.381,42.0,52.083,41.667,6.25,48.0,B13,B12,E30,B06,0.211,0.579,0.158,0.521,0.292,0.167,407.0,129.26,90.0,1844.0,1844.0,1762.0
bibbo,koreecmag,-1,49.0,45.0,6.0,100.0,1605.0,53.03,46.97,0.0,66.0,54.237,38.983,6.78,59.0,A40,B20,C23,A10,0.403,0.343,0.239,0.352,0.185,0.463,274.0,45.55,1206.0,1677.0,1676.0,1641.0
mapomme,Franz_P0,0,26.0,71.0,3.0,100.0,1101.0,45.763,45.763,8.475,59.0,37.879,59.091,3.03,66.0,D00,C00,C25,A00,0.173,0.423,0.308,0.152,0.712,0.091,332.0,58.01,864.0,1869.0,1724.0,1685.0
lzmann,Azaran17,-1,43.0,52.0,5.0,100.0,2020.0,60.656,34.426,4.918,61.0,46.875,48.438,4.688,64.0,A45,A40,A50,D32,0.194,0.642,0.164,0.058,0.846,0.077,560.0,46.52,4653.0,2368.0,2301.0,2287.0
Ard_e,KrtexTheKinx,1,48.0,45.0,7.0,100.0,2148.0,53.968,42.857,3.175,63.0,54.839,38.71,6.452,62.0,C50,B00,C46,A16,0.162,0.588,0.221,0.157,0.667,0.157,236.0,61.99,5128.0,2302.0,2298.0,2262.0
Sargsyan123,rvbini,1,37.0,56.0,7.0,100.0,1294.0,55.882,41.176,2.941,68.0,47.368,50.877,1.754,57.0,C44,C41,B32,A01,0.431,0.246,0.292,0.456,0.14,0.281,241.0,50.24,741.0,1795.0,1498.0,1485.0
Akiba1965,,401,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
aripranji,,401,0.0,0.0,0.0,0.0,1500.0,60.938,35.938,3.125,64.0,40.984,50.82,8.197,61.0,C00,C01,B33,B01,0.188,0.562,0.219,0.111,0.63,0.259,366.0,,,,,
Conyaz,agustinquiroga,1,43.0,56.0,1.0,100.0,1678.0,53.968,38.095,7.937,63.0,50.0,46.774,3.226,62.0,B10,A40,A84,C20,0.123,0.677,0.169,0.245,0.698,0.038,331.0,48.37,504.0,1880.0,1815.0,1797.0
lucianomuller25,PettyGood,-1,48.0,48.0,4.0,100.0,1920.0,48.485,45.455,6.061,66.0,47.458,45.763,6.78,59.0,C54,B90,B92,B72,0.25,0.533,0.217,0.088,0.737,0.158,347.0,45.02,7241.0,2179.0,2068.0,2017.0
Desposyni,AmineBk,1,47.0,53.0,0.0,100.0,1141.0,47.273,49.091,3.636,55.0,58.571,37.143,4.286,70.0,C50,A40,C60,C24,0.493,0.343,0.104,0.736,0.057,0.208,480.0,93.18,138.0,1169.0,1127.0,1113.0
klassanov,Artem_FirsaceX,-1,61.0,35.0,4.0,100.0,1950.0,51.724,48.276,0.0,58.0,46.269,49.254,4.478,67.0,C42,C50,B27,C24,0.328,0.426,0.213,0.344,0.557,0.082,373.0,48.97,2436.0,2020.0,2003.0,1995.0
RAEL_2104,Smellma,-1,52.0,48.0,0.0,100.0,1164.0,50.794,42.857,6.349,63.0,43.548,48.387,8.065,62.0,A00,A40,A41,D05,0.254,0.339,0.254,0.474,0.368,0.14,372.0,100.56,208.0,1194.0,1163.0,1129.0
acona,misha80,1,41.0,56.0,3.0,100.0,1383.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,B01,,B01,,0.0,1.0,0.0,0.0,0.0,0.0,630.0,290.38,1.0,0.0,0.0,0.0
Carmelo_Bondi,Hakmoh,1,37.0,60.0,3.0,100.0,1339.0,44.615,53.846,1.538,65.0,41.667,56.667,1.667,60.0,C50,C00,C21,C40,0.407,0.296,0.241,0.319,0.58,0.087,219.0,61.59,1544.0,2212.0,1928.0,1886.0
Kmukz83,PremB-Chand,1,49.0,51.0,0.0,100.0,1204.0,57.377,40.984,1.639,61.0,37.5,56.25,6.25,64.0,D00,A40,C45,A00,0.288,0.475,0.153,0.164,0.508,0.262,319.0,47.53,1897.0,1685.0,1534.0,1491.0
AdlerV22,Hitesh1199,-1,44.0,49.0,7.0,100.0,1440.0,68.852,29.508,1.639,61.0,59.375,37.5,3.125,64.0,C50,C47,A01,C65,0.35,0.375,0.212,0.381,0.571,0.024,212.0,45.04,172.0,1483.0,1480.0,1475.0
wonotobo,kasparovgenoa,-1,51.0,48.0,1.0,100.0,2145.0,43.077,50.769,6.154,65.0,58.333,36.667,5.0,60.0,C00,B20,C15,C40,0.206,0.492,0.286,0.109,0.818,0.073,222.0,45.0,6481.0,2259.0,2251.0,2238.0
kananhilhammer,Etersson,1,49.0,47.0,4.0,100.0,1305.0,50.769,46.154,3.077,65.0,48.333,45.0,6.667,60.0,C50,A40,C00,B06,0.403,0.452,0.129,0.439,0.368,0.175,391.0,46.88,919.0,1370.0,1367.0,1361.0
ccgf071017,laufer23,1,54.0,38.0,8.0,100.0,2302.0,53.333,38.333,8.333,60.0,43.077,50.769,6.154,65.0,B01,D02,D10,A52,0.2,0.617,0.183,0.161,0.429,0.411,287.0,68.54,515.0,2363.0,2349.0,2347.0
GhostrB11,yssn93,1,50.0,46.0,4.0,100.0,1106.0,45.902,52.459,1.639,61.0,42.188,53.125,4.688,64.0,C42,A45,C65,B30,0.273,0.582,0.145,0.121,0.848,0.015,376.0,60.06,346.0,1210.0,1192.0,1160.0
ohgodagrenade,WAELREYAD,1,48.0,46.0,6.0,100.0,1508.0,51.515,48.485,0.0,66.0,50.847,45.763,3.39,59.0,B10,B12,C64,D02,0.219,0.438,0.297,0.237,0.61,0.153,390.0,103.76,270.0,1533.0,1491.0,1487.0
cucurucucucantaba,NateShadow,-1,46.0,54.0,0.0,100.0,2152.0,53.226,41.935,4.839,62.0,55.556,42.857,1.587,63.0,D02,B90,C02,B24,0.191,0.544,0.25,0.094,0.547,0.358,357.0,48.53,1255.0,2293.0,2270.0,2158.0
souzvv2000,ozgurduino,0,39.0,44.0,17.0,100.0,1711.0,53.968,42.857,3.175,63.0,45.161,50.0,4.839,62.0,C50,C25,C21,C46,0.242,0.613,0.113,0.121,0.759,0.086,314.0,45.06,13731.0,1961.0,1929.0,1925.0
chickenlollipop,SergioChouza,-1,56.0,42.0,2.0,100.0,2056.0,53.125,43.75,3.125,64.0,60.656,36.066,3.279,61.0,A45,D10,D87,D78,0.225,0.535,0.225,0.32,0.44,0.22,244.0,64.43,1827.0,2354.0,2354.0,2344.0
SavinovSergey,RusTsyplakov,1,51.0,49.0,0.0,100.0,993.0,20.0,80.0,0.0,5.0,100.0,0.0,0.0,1.0,A40,C44,C44,A40,0.5,0.0,0.5,0.5,0.5,0.0,418.0,163.62,6.0,0.0,0.0,0.0
VtoroyOdin,Sylvain34830,-1,46.0,52.0,2.0,100.0,1091.0,53.125,45.312,1.562,64.0,55.738,40.984,3.279,61.0,A04,C00,D00,A41,0.412,0.412,0.147,0.352,0.407,0.241,331.0,50.17,568.0,1117.0,1109.0,1087.0
TURGUT_USTA,Hariospeedwagon,-1,56.0,43.0,0.0,100.0,1747.0,33.929,64.286,1.786,56.0,36.232,60.87,2.899,69.0,C20,C40,A02,B02,0.432,0.227,0.273,0.372,0.115,0.308,310.0,45.13,452.0,1912.0,1888.0,1672.0
Ritu01,paviyuva,-1,44.0,48.0,8.0,100.0,1211.0,50.0,37.097,12.903,62.0,41.27,46.032,12.698,63.0,D00,A00,A13,C02,0.211,0.421,0.351,0.404,0.442,0.154,304.0,55.53,1415.0,1128.0,1124.0,1122.0
abhinavasharma,eemraan,1,49.0,46.0,5.0,100.0,1238.0,52.941,47.059,0.0,34.0,33.333,63.333,3.333,30.0,D02,A40,C70,A43,0.286,0.5,0.143,0.086,0.429,0.314,249.0,62.03,64.0,1584.0,1352.0,1345.0
cinartura,peter-51_11,-1,52.0,48.0,0.0,100.0,963.0,2.041,95.918,2.041,49.0,3.226,95.161,1.613,62.0,A00,B00,A30,B01,0.667,0.333,0.0,0.764,0.16,0.057,210.0,156.57,111.0,0.0,0.0,0.0
ForzaMilan87,lyes47,-1,47.0,53.0,0.0,100.0,1759.0,57.812,39.062,3.125,64.0,42.623,52.459,4.918,61.0,B01,D00,C11,A84,0.286,0.556,0.127,0.228,0.667,0.105,330.0,53.91,5296.0,2147.0,2018.0,1966.0
Royz8,Pavel1374090,-1,53.0,42.0,5.0,100.0,2063.0,59.016,37.705,3.279,61.0,50.0,39.062,10.938,64.0,B10,A40,D06,A48,0.162,0.574,0.191,0.125,0.521,0.271,293.0,45.26,7079.0,2244.0,2215.0,2188.0
N-Lamok,yuyun5,-1,52.0,46.0,2.0,100.0,2156.0,58.462,36.923,4.615,65.0,48.333,50.0,1.667,60.0,A56,A31,E60,nonStandard,0.224,0.507,0.254,0.352,0.315,0.296,312.0,112.24,326.0,2403.0,2392.0,2360.0
Ujwal_bhasin09,RonHei,-1,68.0,26.0,6.0,100.0,2142.0,63.793,34.483,1.724,58.0,53.731,40.299,5.97,67.0,D00,B13,A00,D08,0.219,0.479,0.288,0.128,0.468,0.34,295.0,104.74,1987.0,2571.0,2533.0,2411.0
POP1983,vavke,-1,45.0,50.0,5.0,100.0,1708.0,53.968,42.857,3.175,63.0,43.548,54.839,1.613,62.0,D02,B10,B21,B00,0.344,0.492,0.148,0.311,0.607,0.066,402.0,104.53,7381.0,2180.0,2177.0,2154.0
