user_id,user_blitz_rating,user_win_rate,user_lose_rate,user_draw_rate,user_game_count,user_black_win_rate,user_black_lose_rate,user_black_draw_rate,user_black_game_count,user_rating_deviation,user_op,game_result,op_rating_deviation,op_win_rate,op_lose_rate,op_draw_rate,op_game_count
Nemfertritr,938.0,46.0,54.0,0.0,100.0,40.0,60.0,0.0,50.0,45.03,Superkike70,-1,45.1,41.0,53.0,6.0,100.0
aldjlad,1826.0,47.0,49.0,4.0,100.0,52.0,46.0,2.0,50.0,45.12,vkonadkov,-1,45.01,47.0,46.0,7.0,100.0
darlinchess,2007.0,70.0,30.0,0.0,30.0,42.0,52.0,6.0,50.0,45.42,mohamedgameeeel,-1,66.38,0.0,0.0,0.0,0.0
Adjustor,2146.0,45.0,52.0,3.0,100.0,38.0,60.0,2.0,50.0,45.03,ChiCago24,-1,45.05,48.0,49.0,3.0,100.0
kaminskil,1381.0,43.0,56.0,0.0,100.0,38.0,62.0,0.0,50.0,45.05,Cuervofv,1,45.04,57.0,37.0,5.0,100.0
StephenWilly,2628.0,48.0,48.0,4.0,100.0,49.01960784313725,43.13725490196079,7.84313725490196,51.0,45.03,metan0ia,-1,45.04,59.0,34.0,7.0,100.0
YACKAL,2412.0,55.0,43.0,2.0,100.0,51.02040816326531,44.89795918367347,4.081632653061225,49.0,45.74,Miguelcifuente,-1,45.08,51.0,33.0,15.0,99.0
Kawaski,1427.0,33.0,58.0,8.0,36.0,47.91666666666667,47.91666666666667,4.166666666666666,48.0,51.03,Rayngulo,1,45.42,41.0,54.0,5.0,100.0
juliuszaesi,1889.0,51.0,48.0,1.0,100.0,53.06122448979592,44.89795918367347,2.0408163265306123,49.0,45.04,Abbasghorbani0939,1,45.27,49.0,48.0,3.0,100.0
ethanrachel,1381.0,34.0,63.0,3.0,100.0,41.17647058823529,56.86274509803921,1.96078431372549,51.0,45.04,GendyKL,-1,54.17,0.0,0.0,0.0,0.0
Coman_Nutu,1374.0,43.0,51.0,6.0,100.0,38.0,54.0,8.0,50.0,45.8,derson,-1,45.07,44.0,52.0,4.0,100.0
mepardoc,764.0,0.0,100.0,0.0,6.0,25.0,75.0,0.0,12.0,77.96,Chesstastrophe,1,73.35,0.0,0.0,0.0,0.0
chess_for_real,2646.0,60.0,31.0,9.0,100.0,48.0,44.0,8.0,50.0,45.02,moodinlove,-1,45.0,40.0,57.0,2.0,100.0
nacho1412,1713.0,36.0,59.0,4.0,66.0,23.25581395348837,76.74418604651163,0.0,43.0,145.85,La8Bestia,-1,212.47,36.0,61.0,3.0,100.0
Koanoz,1222.0,49.0,49.0,2.0,100.0,50.0,50.0,0.0,48.0,45.47,marioSepulvedaA,1,46.15,51.0,45.0,3.0,99.0
StochasticVolatility,2469.0,40.0,51.0,9.0,100.0,44.89795918367347,46.93877551020408,8.16326530612245,49.0,45.05,outoftheblu,1,45.02,50.0,42.0,8.0,100.0
Carlsen13,1340.0,46.0,51.0,3.0,100.0,45.45454545454545,47.27272727272727,7.272727272727272,55.0,45.01,SENCER23,1,45.25,41.0,55.0,4.0,100.0
Habichuela,2521.0,52.0,39.0,9.0,100.0,45.28301886792453,41.50943396226416,13.20754716981132,53.0,45.74,derwerter,-1,45.24,40.0,55.0,5.0,100.0
Mustapekka,1560.0,24.0,75.0,1.0,100.0,24.0,72.0,4.0,50.0,45.03,francescotal,-1,45.03,42.0,56.0,1.0,100.0
RadosCal,2504.0,50.0,40.0,10.0,100.0,54.0,42.0,4.0,50.0,45.05,Gandalf_Le_Blanc,1,56.75,0.0,0.0,0.0,0.0
amirhossin1380,1676.0,45.0,54.0,0.0,66.0,55.10204081632652,38.775510204081634,6.122448979591836,49.0,45.09,Jorgeking2,-1,50.63,55.0,41.0,4.0,100.0
ph74150,1197.0,51.0,46.0,3.0,100.0,43.13725490196079,50.98039215686274,5.88235294117647,51.0,45.05,reilug,-1,45.0,50.0,44.0,6.0,100.0
Rommel_Sismo-An_06,2308.0,36.0,54.0,10.0,100.0,32.0,57.99999999999999,10.0,50.0,45.09,RainLago,-1,76.67,75.0,18.0,6.0,48.0
GoblinSS,2176.0,51.0,38.0,11.0,100.0,54.0,42.0,4.0,50.0,45.53,NateGraham,1,45.0,52.0,41.0,7.0,100.0
Skycrek,2000.0,50.0,44.0,6.0,100.0,48.0,44.0,8.0,50.0,45.21,Tomorob,1,45.06,50.0,46.0,3.0,78.0
Winquitter,2454.0,45.0,47.0,8.0,100.0,40.0,57.99999999999999,2.0,50.0,45.0,Kelevra90,-1,45.02,53.0,40.0,6.0,45.0
CalvinKlein,2302.0,52.0,45.0,3.0,100.0,50.943396226415096,45.28301886792453,3.7735849056603774,53.0,45.99,iwillwinandyoulose,-1,45.13,54.0,39.0,7.0,100.0
aaronagp20,2049.0,51.0,47.0,2.0,100.0,44.0,54.0,2.0,50.0,45.02,Suryso,1,45.16,51.0,46.0,3.0,100.0
mahyoong,1365.0,42.0,53.0,5.0,100.0,45.09803921568628,52.94117647058824,1.96078431372549,51.0,45.0,thatislife,1,45.02,48.0,47.0,5.0,100.0
Ahmedfathi1958,1399.0,0.0,100.0,0.0,3.0,48.0,48.0,4.0,50.0,56.21,mia_v,1,52.94,66.0,33.0,0.0,9.0
awsed9986,1186.0,40.0,40.0,20.0,15.0,51.06382978723404,44.680851063829785,4.25531914893617,47.0,170.32,LocoPineapple,-1,61.84,0.0,100.0,0.0,3.0
Hyuudoro,1942.0,85.0,13.0,2.0,100.0,82.35294117647058,15.68627450980392,1.96078431372549,51.0,172.58,GeorgeMas,1,190.98,47.0,50.0,3.0,100.0
Qbomb5,907.0,33.0,54.0,13.0,100.0,36.734693877551024,55.10204081632652,8.16326530612245,49.0,45.16,Turbofish15,1,45.02,57.0,42.0,0.0,100.0
quiendice75,1712.0,53.0,38.0,9.0,100.0,48.97959183673469,46.93877551020408,4.081632653061225,49.0,56.38,Kondorchess,1,95.53,30.0,65.0,5.0,100.0
novak9,1475.0,36.0,63.0,0.0,33.0,46.2962962962963,53.70370370370371,0.0,54.0,45.15,mmish,-1,61.97,0.0,0.0,0.0,0.0
adpinto93,1865.0,48.0,52.0,0.0,100.0,54.0,46.0,0.0,50.0,45.0,iffan600,1,45.1,44.0,50.0,6.0,100.0
Cat_down,1371.0,43.0,43.0,12.0,48.0,52.94117647058824,41.17647058823529,5.88235294117647,51.0,46.67,CNASH15,1,500.0,0.0,0.0,0.0,0.0
gatots,1318.0,40.0,55.0,5.0,100.0,39.21568627450981,54.90196078431373,5.88235294117647,51.0,45.04,Trinitytrey,1,45.09,53.0,46.0,1.0,100.0
Yuriplay,1450.0,34.0,66.0,0.0,100.0,25.0,75.0,0.0,48.0,45.67,TorreRey,1,45.0,47.0,47.0,6.0,100.0
CAMOKAT,1419.0,52.0,46.0,2.0,100.0,50.0,47.91666666666667,2.083333333333333,48.0,45.1,DarkDavid008,1,149.4,0.0,0.0,0.0,0.0
PVZ1971,2336.0,48.0,47.0,5.0,100.0,54.0,42.0,4.0,50.0,45.09,Supimaster,1,45.0,47.0,47.0,6.0,100.0
momot74,1400.0,47.0,50.0,3.0,100.0,48.0,50.0,2.0,50.0,45.0,trashr0x,1,45.57,46.0,52.0,2.0,100.0
Oleg_Vereshchagin_49,2137.0,50.0,45.0,5.0,100.0,40.0,56.00000000000001,4.0,50.0,45.2,krlos66,-1,45.07,54.0,39.0,7.0,100.0
Raciborz-dzistek,1357.0,44.0,52.0,4.0,100.0,36.0,56.00000000000001,8.0,50.0,45.08,ssgro,1,46.32,53.0,42.0,5.0,100.0
Rehan-khan5146,1326.0,33.0,66.0,0.0,9.0,25.0,75.0,0.0,4.0,192.85,ni30shreya,-1,184.15,45.0,54.0,0.0,11.0
ZeRevenanT,2337.0,56.0,39.0,4.0,100.0,44.0,52.0,4.0,50.0,45.12,nebulo89,-1,54.41,75.0,25.0,0.0,24.0
Iluminaze,1964.0,48.0,47.0,5.0,100.0,41.66666666666667,54.16666666666666,4.166666666666666,48.0,46.21,Edmoundo,-1,45.07,47.0,50.0,3.0,100.0
Zmey90,1927.0,49.0,45.0,6.0,100.0,42.85714285714285,48.97959183673469,8.16326530612245,49.0,45.86,rastel1973,1,45.06,41.0,53.0,6.0,100.0
AHoffman,2523.0,48.0,42.0,10.0,100.0,46.93877551020408,42.85714285714285,10.20408163265306,49.0,45.01,chessmachine02,-1,45.08,57.0,38.0,3.0,78.0
guibussadori,1203.0,49.0,50.0,1.0,100.0,52.0,48.0,0.0,50.0,45.55,beaubonbean,-1,45.14,49.0,40.0,11.0,100.0
Mubus42,1325.0,47.0,53.0,0.0,100.0,38.775510204081634,61.224489795918366,0.0,49.0,45.14,deniaferz,1,78.95,37.0,56.0,6.0,48.0
MistDragon525,945.0,35.0,54.0,9.0,31.0,44.44444444444444,50.0,5.555555555555555,18.0,76.64,ks77777,-1,45.01,46.0,54.0,0.0,100.0
Mohieeeldab3,2062.0,48.0,47.0,5.0,100.0,46.93877551020408,46.93877551020408,6.122448979591836,49.0,45.05,Mr_Chicagoo,-1,45.11,50.0,48.0,2.0,100.0
catalinmihaila,1465.0,48.0,50.0,2.0,100.0,46.2962962962963,51.85185185185185,1.851851851851852,54.0,45.04,Khusni_Mt19,-1,45.04,49.0,45.0,6.0,100.0
maherhshas,1394.0,50.0,50.0,0.0,100.0,46.93877551020408,53.06122448979592,0.0,49.0,45.03,serchvc17,1,45.87,40.0,56.0,3.0,100.0
Mordeus,2128.0,40.0,50.0,10.0,100.0,54.0,40.0,6.0,50.0,45.01,munkhuubold,-1,45.0,52.0,42.0,6.0,100.0
Maximov33,1880.0,47.0,50.0,3.0,100.0,46.0,52.0,2.0,50.0,45.05,DoctorNo34,-1,45.68,42.0,53.0,5.0,100.0
bhav05,1720.0,46.0,46.0,8.0,100.0,45.28301886792453,45.28301886792453,9.433962264150944,53.0,51.59,troodos,-1,45.06,46.0,49.0,5.0,100.0
Temps799,699.0,55.0,35.0,10.0,100.0,41.17647058823529,47.05882352941176,11.76470588235294,51.0,45.07,Pompeychav657,0,45.22,39.0,55.0,6.0,100.0
Anapher,2367.0,43.0,48.0,9.0,100.0,53.191489361702125,38.297872340425535,8.51063829787234,47.0,47.62,,-1,500.0,0.0,0.0,0.0,0.0
jromeroh,1251.0,43.0,55.0,2.0,100.0,48.07692307692308,50.0,1.9230769230769231,52.0,45.1,fabian_lavayen,-1,45.23,47.0,46.0,7.0,100.0
Mashul,1765.0,40.0,60.0,0.0,15.0,65.51724137931035,34.48275862068966,0.0,58.0,93.93,kannan01,-1,216.44,0.0,0.0,0.0,0.0
Lamatal,2398.0,53.0,37.0,10.0,100.0,57.99999999999999,36.0,6.0,50.0,45.0,joint_pain,0,45.14,44.0,35.0,21.0,100.0
Kanigia,1856.0,43.0,50.0,7.0,100.0,44.89795918367347,48.97959183673469,6.122448979591836,49.0,45.0,minminv,1,45.01,54.0,41.0,5.0,100.0
SacSacSacSacMate,2281.0,53.0,44.0,3.0,100.0,44.0,52.0,4.0,50.0,48.34,albini2,1,45.15,57.0,36.0,6.0,100.0
drunk_frank,1444.0,56.0,43.0,1.0,100.0,53.06122448979592,46.93877551020408,0.0,49.0,45.04,Rialvare,1,45.25,46.0,54.0,0.0,100.0
depaz17,2169.0,42.0,53.0,5.0,100.0,34.0,60.0,6.0,50.0,45.02,T1m_15,1,45.23,53.0,41.0,6.0,100.0
KyleRobertson,1515.0,60.0,20.0,20.0,15.0,51.42857142857142,40.0,8.571428571428571,35.0,79.25,Storm782,1,113.89,0.0,0.0,0.0,0.0
ed007007,691.0,39.0,53.0,8.0,100.0,29.411764705882355,64.70588235294117,5.88235294117647,51.0,56.15,AltanMar,1,201.66,0.0,0.0,0.0,0.0
edward121995,1357.0,46.0,42.0,12.0,100.0,47.91666666666667,39.58333333333333,12.5,48.0,45.07,Gontran000,-1,59.95,57.0,42.0,0.0,42.0
kaye86,1338.0,44.0,51.0,5.0,100.0,39.21568627450981,56.86274509803921,3.92156862745098,51.0,45.0,Leks31,1,49.29,40.0,56.0,3.0,100.0
ChesterGuy,1411.0,33.0,66.0,0.0,27.0,46.93877551020408,53.06122448979592,0.0,49.0,45.27,Achim040368,-1,258.18,0.0,0.0,0.0,0.0
uragon2018,2044.0,47.0,48.0,5.0,100.0,35.41666666666667,56.25,8.333333333333332,48.0,45.08,marvz07,1,45.19,48.0,46.0,6.0,100.0
weekendwoodpusher,1733.0,40.0,59.0,1.0,100.0,38.0,60.0,2.0,50.0,100.33,,-1,500.0,0.0,0.0,0.0,0.0
Devil293,2595.0,70.0,18.0,12.0,100.0,72.0,16.0,12.0,50.0,64.7,TRafil291,1,45.51,43.0,47.0,10.0,100.0
Polfunus,912.0,27.0,63.0,9.0,33.0,49.01960784313725,47.05882352941176,3.92156862745098,51.0,92.2,Schlafzugfuehrer,-1,46.23,53.0,39.0,7.0,84.0
UnknownM8,2581.0,49.0,46.0,5.0,100.0,42.0,54.0,4.0,50.0,45.0,ThePatrick27,-1,45.06,36.0,54.0,10.0,100.0
Jjdu56,2525.0,54.0,38.0,8.0,100.0,50.98039215686274,43.13725490196079,5.88235294117647,51.0,45.0,Defendiendome,1,45.12,59.0,31.0,10.0,100.0
ManGoka,2250.0,57.0,39.0,3.0,100.0,59.18367346938776,38.775510204081634,2.0408163265306123,49.0,45.1,sukuu,-1,45.04,44.0,49.0,7.0,100.0
RAJNEESH_2800,1500.0,0.0,100.0,0.0,2.0,0.0,100.0,0.0,1.0,500.0,ilamughil1,-1,81.65,27.0,65.0,8.0,100.0
Kingjo81,1893.0,63.0,30.0,7.0,100.0,54.90196078431373,35.294117647058826,9.803921568627452,51.0,47.11,Sego1966,1,45.09,48.0,48.0,4.0,100.0
arnehjain,1411.0,50.0,50.0,0.0,6.0,35.55555555555556,64.44444444444444,0.0,45.0,90.61,MarkRiley,-1,166.91,0.0,0.0,0.0,0.0
TheBenkoKid,2420.0,55.0,39.0,6.0,100.0,50.0,46.0,4.0,50.0,45.07,SachaBoey30M,1,48.56,53.0,45.0,2.0,100.0
Smauge44,1540.0,40.0,59.0,1.0,100.0,36.0,62.0,2.0,50.0,45.1,vikiblack,-1,45.14,46.0,50.0,4.0,100.0
Mike511,1905.0,52.0,46.0,2.0,100.0,46.93877551020408,48.97959183673469,4.081632653061225,49.0,45.08,soscl0,-1,45.07,56.0,31.0,12.0,48.0
yourcher,2304.0,25.0,69.0,6.0,100.0,28.000000000000004,66.0,6.0,50.0,45.02,chasingthewind,-1,45.0,33.0,54.0,12.0,99.0
MessatsuX,1493.0,49.0,48.0,3.0,100.0,50.943396226415096,43.39622641509434,5.660377358490567,53.0,45.0,issamber,-1,45.1,42.0,54.0,4.0,100.0
enk1500,1500.0,0.0,100.0,0.0,21.0,4.545454545454546,95.45454545454544,0.0,22.0,287.35,AhmedMohammed2222,-1,63.98,0.0,0.0,0.0,0.0
TheMonalisa67,2146.0,46.0,44.0,10.0,100.0,48.97959183673469,42.85714285714285,8.16326530612245,49.0,45.56,Isaivlz21,-1,47.33,50.0,48.0,2.0,100.0
winegum1994,1663.0,50.0,37.0,12.0,24.0,40.74074074074074,51.85185185185185,7.4074074074074066,54.0,50.49,Khaled0101_1,-1,46.11,48.0,50.0,2.0,100.0
Shantanu2706,1518.0,47.0,48.0,5.0,100.0,50.98039215686274,45.09803921568628,3.92156862745098,51.0,45.56,JohnnyGatto,-1,45.35,51.0,42.0,7.0,100.0
Magicmaster17,2782.0,55.0,34.0,11.0,100.0,40.81632653061224,42.85714285714285,16.3265306122449,49.0,47.2,ItIsAsItIs,1,46.57,54.0,37.0,9.0,100.0
milord11,2064.0,36.0,54.0,9.0,33.0,42.5531914893617,55.319148936170215,2.127659574468085,47.0,48.31,Arnab2317004,-1,45.88,55.0,37.0,6.0,87.0
h1kk1,2553.0,44.0,44.0,11.0,27.0,53.70370370370371,38.88888888888889,7.4074074074074066,54.0,58.27,Zubrrr,1,45.26,84.0,12.0,3.0,96.0
Blindtrader,2109.0,44.0,47.0,9.0,100.0,40.42553191489361,46.80851063829788,12.76595744680851,47.0,45.05,Nutepunecuzohan71,-1,45.02,50.0,47.0,3.0,100.0
mterpstra,894.0,66.0,33.0,0.0,18.0,39.130434782608695,50.0,10.869565217391305,46.0,67.93,FallingFlying,-1,45.14,52.0,42.0,6.0,100.0
prozrevshiyd,1642.0,45.0,52.0,3.0,100.0,34.69387755102041,61.224489795918366,4.081632653061225,49.0,45.16,lalm123,1,154.2,0.0,0.0,0.0,0.0
anand10m,562.0,39.0,51.0,10.0,100.0,43.39622641509434,50.943396226415096,5.660377358490567,53.0,46.28,dobricovek,-1,45.44,51.0,49.0,0.0,100.0
dendymon,911.0,45.0,50.0,5.0,100.0,35.41666666666667,56.25,8.333333333333332,48.0,45.43,Widiru,-1,45.0,48.0,48.0,4.0,100.0
biradoor17,2149.0,45.0,47.0,8.0,100.0,41.66666666666667,56.25,2.083333333333333,48.0,61.37,yanleng29,-1,47.73,0.0,0.0,0.0,0.0
Camelo01,1709.0,80.0,20.0,0.0,15.0,59.18367346938776,34.69387755102041,6.122448979591836,49.0,45.98,ferenc63,-1,45.04,56.0,41.0,2.0,100.0
rajvikky,1125.0,47.0,47.0,6.0,100.0,45.09803921568628,52.94117647058824,1.96078431372549,51.0,45.13,Judamaster,1,45.1,50.0,50.0,0.0,100.0
Neutro30,2433.0,49.0,40.0,11.0,100.0,41.17647058823529,49.01960784313725,9.803921568627452,51.0,45.0,Soledadense,-1,45.04,46.0,50.0,4.0,100.0
kenny_nsk,1371.0,41.0,54.0,5.0,100.0,31.37254901960784,62.74509803921568,5.88235294117647,51.0,45.04,bokibole,1,45.03,52.0,44.0,4.0,100.0
dr_dre08,2713.0,63.0,31.0,6.0,100.0,59.18367346938776,36.734693877551024,4.081632653061225,49.0,47.23,kazak_52,1,50.65,16.0,80.0,4.0,100.0
AlexVerzhansky,2461.0,34.0,64.0,2.0,100.0,42.85714285714285,57.14285714285714,0.0,49.0,45.99,Raysheung20161230,-1,181.73,0.0,0.0,0.0,0.0
blizeur,2362.0,56.0,37.0,6.0,100.0,57.14285714285714,38.775510204081634,4.081632653061225,49.0,48.9,PetroChess,1,45.0,43.0,47.0,10.0,100.0
HSV4everandever,2439.0,66.0,31.0,3.0,100.0,41.17647058823529,54.90196078431373,3.92156862745098,51.0,45.0,PabloMinda,-1,45.08,44.0,52.0,4.0,100.0
sos-shubham,2246.0,65.0,30.0,4.0,69.0,42.0,54.0,4.0,50.0,51.45,AmanUpadhyay55,1,69.04,35.0,59.0,6.0,100.0
nekit2004,2375.0,55.0,41.0,4.0,100.0,51.02040816326531,46.93877551020408,2.0408163265306123,49.0,45.58,afifior,-1,45.03,54.0,37.0,9.0,100.0
Jmilie,1283.0,67.0,28.0,5.0,100.0,11.76470588235294,82.35294117647058,5.88235294117647,51.0,126.76,Mini_9276,1,71.59,40.0,56.0,3.0,90.0
flyonill,1088.0,50.0,50.0,0.0,42.0,40.0,60.0,0.0,10.0,82.5,verdepicchio,-1,70.9,0.0,0.0,0.0,0.0
DimonOff24,2285.0,48.0,43.0,9.0,100.0,38.0,54.0,8.0,50.0,45.03,szus,-1,45.1,60.0,36.0,4.0,100.0
BetterCollSoul,2837.0,79.0,10.0,11.0,100.0,85.1063829787234,8.51063829787234,6.382978723404255,47.0,46.09,The_Nuclear_Weapon,0,45.95,63.0,31.0,6.0,100.0
Khaledcharf,1975.0,46.0,47.0,7.0,100.0,35.41666666666667,60.41666666666666,4.166666666666666,48.0,66.2,kristof2810,-1,46.98,53.0,40.0,6.0,45.0
Judamaster,992.0,55.0,45.0,0.0,100.0,60.78431372549019,39.21568627450981,0.0,51.0,45.0,L_Jezuz,-1,57.6,51.0,42.0,7.0,100.0
Jossbros,2449.0,53.0,41.0,6.0,100.0,42.0,50.0,8.0,50.0,45.02,gladkovi84,1,45.03,25.0,62.0,12.0,24.0
zeytin57,1983.0,56.0,36.0,8.0,100.0,42.0,48.0,10.0,50.0,45.01,DorisF,-1,45.03,48.0,51.0,0.0,87.0
VladPyankov,1232.0,0.0,100.0,0.0,3.0,44.44444444444444,55.55555555555556,0.0,9.0,178.33,kemalrecep16,1,86.74,0.0,0.0,0.0,0.0
Korchnoi-RIP,1972.0,50.0,47.0,3.0,100.0,45.83333333333333,52.083333333333336,2.083333333333333,48.0,45.1,alex_qwazi,1,45.3,49.0,48.0,3.0,100.0
AshwinChunchu,2375.0,59.0,33.0,8.0,100.0,57.692307692307686,36.53846153846153,5.769230769230769,52.0,45.11,mobinchess098,-1,45.0,45.0,44.0,11.0,100.0
mzauber,1107.0,56.0,40.0,4.0,100.0,52.0,44.0,4.0,50.0,45.06,f4nt1k104,-1,45.12,33.0,63.0,4.0,100.0
HammerschlagWins,1676.0,56.0,42.0,2.0,100.0,45.83333333333333,47.91666666666667,6.25,48.0,92.69,LinconLuz,-1,167.73,81.0,18.0,0.0,48.0
WinnerArtjom007,2187.0,43.0,56.0,0.0,90.0,44.230769230769226,51.92307692307693,3.8461538461538463,52.0,83.87,B-e-six,1,97.25,0.0,0.0,0.0,0.0
yeyomateos,1941.0,50.0,47.0,3.0,100.0,40.0,56.00000000000001,4.0,50.0,47.19,Hector_Moreno,1,45.11,45.0,53.0,2.0,100.0
njnewman,857.0,34.0,65.0,0.0,96.0,33.33333333333333,66.66666666666666,0.0,3.0,158.27,BeBee1,-1,76.17,45.0,54.0,0.0,33.0
eteasers08,1800.0,28.0,63.0,8.0,100.0,34.04255319148936,61.70212765957447,4.25531914893617,47.0,45.89,DriveMax,-1,45.7,48.0,49.0,3.0,100.0
kiflaaa,2432.0,65.0,30.0,4.0,69.0,50.0,39.58333333333333,10.416666666666668,48.0,60.32,nuca1992,-1,56.7,0.0,0.0,0.0,0.0
pantelif,1352.0,61.0,36.0,3.0,100.0,61.224489795918366,36.734693877551024,2.0408163265306123,49.0,45.03,apueuo,0,45.03,46.0,47.0,7.0,100.0
Pohjala,2444.0,60.0,25.0,15.0,100.0,56.86274509803921,27.450980392156865,15.68627450980392,51.0,48.45,Zakharov_s_d,1,46.41,41.0,55.0,4.0,100.0
Pedro_10_Esp,1178.0,27.0,72.0,0.0,33.0,52.083333333333336,43.75,4.166666666666666,48.0,46.48,hpgregory,-1,88.87,66.0,33.0,0.0,27.0
Labinsk777,2070.0,55.0,43.0,2.0,100.0,50.0,48.0,2.0,50.0,45.09,claudio_chessmood,-1,45.28,48.0,47.0,5.0,100.0
Kanon1,2297.0,54.0,38.0,8.0,100.0,48.0,44.0,8.0,50.0,45.02,uuaauu,-1,45.01,55.0,43.0,2.0,100.0
Aryanp_11,1584.0,45.0,55.0,0.0,100.0,36.84210526315789,57.89473684210527,5.263157894736842,19.0,103.8,NitinSaini27,-1,59.95,66.0,33.0,0.0,18.0
mohashmawy,1441.0,44.0,50.0,6.0,100.0,46.15384615384615,48.07692307692308,5.769230769230769,52.0,45.0,Cristoesvida,-1,45.1,54.0,44.0,2.0,100.0
Elsofany,1421.0,51.0,45.0,4.0,100.0,38.775510204081634,53.06122448979592,8.16326530612245,49.0,45.06,AkimGol,-1,45.25,52.0,41.0,7.0,100.0
Ahmed-abdelsattar,2417.0,51.0,41.0,8.0,100.0,42.0,52.0,6.0,50.0,45.31,ukindtner,1,45.11,52.0,41.0,7.0,100.0
NebilSouissi,1982.0,57.0,40.0,2.0,100.0,63.82978723404256,31.91489361702128,4.25531914893617,47.0,45.28,Hassan2083,1,45.02,47.0,48.0,5.0,100.0
Amalrajp83,1626.0,51.0,45.0,4.0,100.0,39.58333333333333,56.25,4.166666666666666,48.0,45.26,notGmPolyak,1,45.0,52.0,42.0,6.0,100.0
blindcrocodile,2627.0,53.0,42.0,5.0,100.0,54.0,38.0,8.0,50.0,45.34,Yerlan-Ra,1,45.2,44.0,51.0,5.0,100.0
C_T_A_C_R_M_6_A,1954.0,47.0,48.0,5.0,100.0,56.25,41.66666666666667,2.083333333333333,48.0,45.64,KulikBera123,-1,49.44,56.0,40.0,3.0,100.0
yousfbo,1861.0,100.0,0.0,0.0,3.0,57.89473684210527,38.59649122807017,3.508771929824561,57.0,80.66,pufferfish,1,273.32,0.0,0.0,0.0,0.0
reza-mirmanafi,1008.0,100.0,0.0,0.0,3.0,45.0,50.0,5.0,20.0,86.24,qsnuggle,1,99.47,0.0,0.0,0.0,0.0
ahmad_sasi,1763.0,56.0,44.0,0.0,100.0,48.97959183673469,51.02040816326531,0.0,49.0,78.4,dallap,-1,57.28,41.0,52.0,7.0,100.0
Bahiaqueijo,1935.0,45.0,35.0,20.0,100.0,29.411764705882355,43.13725490196079,27.450980392156865,51.0,155.46,alekhinehorsey,1,61.72,31.0,68.0,1.0,100.0
GKyrey,2465.0,71.0,21.0,8.0,100.0,64.70588235294117,33.33333333333333,1.96078431372549,51.0,45.65,gladkovi84,1,45.03,25.0,62.0,12.0,24.0
Lew68,1942.0,42.0,49.0,9.0,100.0,40.81632653061224,48.97959183673469,10.20408163265306,49.0,45.16,Abdelghafour55,-1,45.01,48.0,47.0,5.0,100.0
Unkown-User,1162.0,50.0,50.0,0.0,60.0,41.30434782608695,50.0,8.695652173913043,46.0,54.88,murk3000,1,131.71,0.0,0.0,0.0,0.0
PEDROPALTA,2372.0,25.0,66.0,8.0,72.0,21.153846153846157,67.3076923076923,11.538461538461538,52.0,46.38,Nightmarish_Pawn,-1,105.1,0.0,0.0,0.0,0.0
maldaj,2400.0,65.0,34.0,0.0,69.0,50.943396226415096,45.28301886792453,3.7735849056603774,53.0,45.1,kzroma,-1,45.67,64.0,34.0,2.0,100.0
carlosaandres,1134.0,40.0,60.0,0.0,100.0,49.01960784313725,50.98039215686274,0.0,51.0,45.6,NeMath,1,45.71,38.0,56.0,5.0,100.0
Andrey-Sazonov,1876.0,60.0,37.0,3.0,100.0,54.0,44.0,2.0,50.0,66.89,Fedanza,1,45.11,47.0,47.0,6.0,100.0
sp88ky,2542.0,54.0,39.0,7.0,100.0,46.0,50.0,4.0,50.0,45.18,prof28,1,45.08,57.0,31.0,11.0,100.0
LhakpaLa,2337.0,36.0,64.0,0.0,100.0,46.0,54.0,0.0,50.0,45.11,TitleKiller,-1,45.03,59.0,28.0,12.0,100.0
deadking77,1993.0,45.0,51.0,3.0,93.0,43.75,56.25,0.0,48.0,46.11,cashflow125,1,133.25,0.0,0.0,0.0,0.0
omer21,1457.0,48.0,48.0,4.0,100.0,49.01960784313725,45.09803921568628,5.88235294117647,51.0,45.02,CYBERCATCHER,-1,45.0,50.0,47.0,3.0,100.0
PepeLePewGT,1917.0,47.0,49.0,4.0,100.0,54.16666666666666,41.66666666666667,4.166666666666666,48.0,45.03,MFadlallaM999,1,45.0,46.0,49.0,5.0,100.0
zerdejarenba20062005,2206.0,51.0,43.0,6.0,100.0,41.17647058823529,56.86274509803921,1.96078431372549,51.0,45.03,TimeBurnersLee,-1,45.01,45.0,53.0,2.0,100.0
Gabriel-2016,2176.0,50.0,46.0,4.0,100.0,52.083333333333336,41.66666666666667,6.25,48.0,45.01,imbungjwala,-1,45.14,46.0,53.0,1.0,100.0
wcarmona,1487.0,53.0,40.0,7.0,100.0,52.0,44.0,4.0,50.0,45.54,Brass67,-1,45.07,51.0,41.0,8.0,100.0
MaguHel,2105.0,51.0,45.0,4.0,100.0,50.0,48.0,2.0,50.0,45.25,oscarito1913,1,45.01,55.0,42.0,3.0,100.0
tumteezy,2003.0,43.0,48.0,9.0,100.0,46.0,44.0,10.0,50.0,45.0,OyyyyNoyyyy,-1,45.24,49.0,48.0,3.0,100.0
TheArcticCold,2551.0,48.0,46.0,6.0,100.0,46.0,52.0,2.0,50.0,47.5,Bimaniv,-1,55.01,46.0,41.0,13.0,100.0
