user_id,win_streak_current,win_streak_max,loss_streak_current,loss_streak_max
Miras4375,0.0,6.0,4.0,5.0
otyola,1.0,8.0,0.0,8.0
Pigeon2009,7.0,7.0,0.0,1.0
atendi10,0.0,13.0,1.0,11.0
E3ssamX,0.0,11.0,1.0,9.0
xwademi,0.0,13.0,4.0,9.0
FlyingRider,0.0,14.0,1.0,16.0
doe_boi2k,0.0,8.0,4.0,15.0
Fritznull,0.0,13.0,1.0,13.0
occhiostanco,3.0,11.0,0.0,12.0
BZ1997,2.0,2.0,0.0,1.0
rsleon31,2.0,13.0,0.0,14.0
ParasMehta,2.0,10.0,0.0,7.0
NaijaCheckMate,0.0,9.0,1.0,10.0
ricardionx,2.0,5.0,0.0,5.0
Bakhytbek,0.0,13.0,1.0,13.0
krivbass1973,3.0,14.0,0.0,12.0
deltoides2,1.0,8.0,0.0,13.0
ALEMINGARDINO,0.0,14.0,2.0,13.0
perezron,0.0,0.0,0.0,0.0
Avishekh159,0.0,12.0,1.0,11.0
pankajshahi,0.0,12.0,2.0,16.0
J_Rod,0.0,12.0,2.0,12.0
Naavarasu,0.0,8.0,4.0,8.0
Akbar3333,0.0,10.0,1.0,12.0
ranjun,0.0,6.0,1.0,8.0
BriglM,0.0,11.0,1.0,10.0
q2Q3q4Q,1.0,14.0,0.0,10.0
fabrizioxl,2.0,13.0,0.0,13.0
SirAlexTheLion,0.0,19.0,1.0,15.0
andiluck,0.0,1.0,1.0,2.0
C1_own,7.0,40.0,0.0,3.0
Abhijith1839,0.0,11.0,4.0,9.0
anarcha78,0.0,18.0,2.0,16.0
SURISINGH,0.0,12.0,4.0,10.0
wenfa,0.0,17.0,2.0,14.0
Vorobev33,0.0,9.0,2.0,8.0
dexibuprofen,0.0,11.0,0.0,12.0
YoniTate,0.0,11.0,4.0,13.0
Volkenator,3.0,10.0,0.0,11.0
iKamo54,0.0,12.0,1.0,13.0
Entrafurando,0.0,8.0,1.0,9.0
iAmMarkW,0.0,8.0,1.0,9.0
akash1395,0.0,8.0,2.0,10.0
IGI68,0.0,22.0,2.0,11.0
joe900,0.0,8.0,2.0,9.0
gbniha,1.0,13.0,0.0,16.0
PMw91,0.0,8.0,2.0,9.0
ferK3,0.0,12.0,9.0,11.0
Doublemove,1.0,16.0,0.0,15.0
edmund78,3.0,3.0,0.0,1.0
rohikyle,0.0,12.0,1.0,13.0
Alexsandr45,0.0,15.0,2.0,12.0
Marcello_Be,1.0,10.0,0.0,11.0
Damonstrator63,0.0,9.0,6.0,8.0
payastep135,0.0,10.0,1.0,14.0
CesarAqSa,0.0,13.0,2.0,11.0
hosseinabbasi48,0.0,9.0,2.0,8.0
mutations,1.0,14.0,0.0,14.0
Rasul_79,0.0,11.0,2.0,13.0
Gangsterrap,0.0,8.0,2.0,10.0
MIkhail41,2.0,13.0,0.0,13.0
rezzaahs,1.0,8.0,0.0,9.0
Chupin123,0.0,13.0,3.0,11.0
sah_13,0.0,14.0,1.0,13.0
LetuchiyKorabl,0.0,10.0,2.0,8.0
JoshDeux,0.0,10.0,1.0,10.0
Anton_Vavilov,2.0,13.0,0.0,44.0
Arthur_Rudolph,0.0,10.0,2.0,13.0
kralj1,0.0,13.0,2.0,13.0
Blancachess,2.0,11.0,0.0,17.0
DRALY,0.0,11.0,3.0,12.0
aalperen,0.0,10.0,1.0,9.0
SeanGallagher,2.0,16.0,0.0,12.0
stipe1980,1.0,11.0,0.0,12.0
Kaspar0ck,4.0,12.0,0.0,13.0
ca3pat,0.0,13.0,1.0,8.0
SiOtoy,0.0,9.0,1.0,12.0
pattymac,0.0,11.0,1.0,18.0
waleed1233,0.0,14.0,2.0,9.0
bekindxoxo,0.0,0.0,0.0,0.0
Alpitooo,0.0,15.0,2.0,7.0
pynyckl,2.0,14.0,0.0,13.0
MyLoNiTe,0.0,9.0,1.0,14.0
Placekk1,1.0,10.0,0.0,18.0
neerajbhasi,0.0,9.0,1.0,13.0
SANJEEVSMKJH,1.0,7.0,0.0,9.0
kOKRA,0.0,11.0,3.0,12.0
Ray_kwon,0.0,13.0,2.0,10.0
fadi45207,1.0,13.0,0.0,12.0
wizmo2,2.0,6.0,0.0,10.0
eric2612,0.0,11.0,2.0,11.0
yenerim3455,0.0,5.0,2.0,6.0
Jz36,0.0,15.0,1.0,10.0
Nurhudah1989,1.0,3.0,0.0,3.0
andy-bulat,2.0,9.0,0.0,7.0
alejandrodvico,1.0,5.0,0.0,6.0
Johku186,0.0,10.0,2.0,8.0
hatem_zex,0.0,8.0,3.0,11.0
Sivaprasad-R,6.0,11.0,0.0,12.0
Bhavesh_Kumar,0.0,4.0,1.0,7.0
antonio72,1.0,11.0,0.0,11.0
rahimm66,1.0,9.0,0.0,7.0
Kooya33,0.0,14.0,4.0,12.0
Rustikus,5.0,12.0,0.0,15.0
cvetcvetit,0.0,7.0,0.0,7.0
Pepe1992v2,1.0,14.0,0.0,13.0
rixidoy,0.0,0.0,1.0,1.0
Danny_White,0.0,11.0,1.0,13.0
Thanhdat_11,0.0,11.0,1.0,6.0
Sandroez,2.0,10.0,0.0,6.0
jimmythesaint,0.0,16.0,3.0,15.0
DmitryKochmar,0.0,9.0,0.0,9.0
muhammed_ahmed_r,1.0,1.0,0.0,2.0
thabisomagetse11,0.0,9.0,2.0,9.0
salem70nory,0.0,7.0,1.0,70.0
kronoszeus,3.0,10.0,0.0,11.0
kerim4263,4.0,11.0,0.0,13.0
Timarkes,0.0,4.0,1.0,4.0
tel0s,0.0,11.0,1.0,11.0
Nikunjchhatbar,1.0,13.0,0.0,11.0
ripas,0.0,12.0,1.0,20.0
mithat020202,1.0,13.0,0.0,16.0
vingadium_leviosa,0.0,7.0,5.0,9.0
Mac_Mac,2.0,3.0,0.0,5.0
DorukMERT,0.0,7.0,3.0,10.0
ziofil,0.0,4.0,2.0,4.0
orestecampestre,0.0,10.0,1.0,10.0
ahmddhp,0.0,15.0,1.0,14.0
ebrahd,1.0,10.0,0.0,11.0
Dr_Romero,0.0,8.0,4.0,9.0
faresfares1,0.0,11.0,5.0,11.0
mikemx70,0.0,10.0,1.0,8.0
augarten,1.0,13.0,0.0,13.0
Seba78,0.0,11.0,1.0,12.0
AndTheGodsMadeLove,1.0,10.0,0.0,11.0
Rxndg,2.0,7.0,0.0,6.0
vincentrodriges,0.0,9.0,2.0,13.0
Sorry_IwillBeatYou,0.0,6.0,2.0,4.0
FerrariSF90Stradale,2.0,9.0,0.0,7.0
Dihur,0.0,21.0,1.0,31.0
hedinger,2.0,10.0,0.0,9.0
yyspetsnaz,0.0,7.0,2.0,7.0
DG_Dolan,0.0,1.0,4.0,4.0
salim03,0.0,9.0,1.0,9.0
Sebastiandf84,4.0,8.0,0.0,12.0
starovicm,4.0,9.0,0.0,8.0
Rudolf_Pfuelb,3.0,12.0,0.0,13.0
handrei17,1.0,7.0,0.0,8.0
Hardwer,1.0,10.0,0.0,9.0
pppouo_73,1.0,7.0,0.0,5.0
tyrust,0.0,9.0,1.0,8.0
MoverxMover,1.0,11.0,0.0,9.0
EyeGazing,1.0,10.0,0.0,10.0
helpaw,0.0,11.0,1.0,10.0
waleedbeherychess,0.0,10.0,11.0,11.0
pecosbill,3.0,11.0,0.0,14.0
Gonzokles,0.0,14.0,1.0,13.0
MON969,0.0,9.0,2.0,10.0
m3l3nd3z,1.0,15.0,0.0,11.0
mahmood3401,3.0,12.0,0.0,12.0
youpielove,0.0,11.0,1.0,12.0
Chessingmytime,0.0,11.0,3.0,12.0
Abdo997,0.0,7.0,3.0,10.0
hrn63,0.0,12.0,0.0,23.0
mamegner,0.0,3.0,2.0,8.0
Gustavo2344,1.0,3.0,0.0,2.0
MajklNight,1.0,8.0,0.0,10.0
Ufuk0855,0.0,10.0,3.0,12.0
mikobey,0.0,10.0,1.0,12.0
Maikl1999,0.0,10.0,1.0,13.0
Tedjam,0.0,6.0,3.0,7.0
ramlalkorba1,1.0,6.0,0.0,7.0
NskRonin,0.0,10.0,2.0,9.0
reschvesurin,0.0,9.0,3.0,8.0
gustavoogido,0.0,11.0,3.0,9.0
Thabo_Sithole,0.0,8.0,1.0,17.0
Mauricitobarrerito,4.0,17.0,0.0,12.0
Tal-moh,0.0,9.0,1.0,9.0
chorab,0.0,13.0,10.0,11.0
Wehlau,2.0,11.0,0.0,11.0
Hmidan83,0.0,14.0,0.0,10.0
GoldR,0.0,10.0,1.0,11.0
bchess8,0.0,7.0,3.0,7.0
tomiokachess,0.0,14.0,3.0,15.0
marcoaldi,0.0,13.0,2.0,17.0
Taras1971,0.0,11.0,1.0,14.0
mim19,5.0,10.0,0.0,10.0
jb62fany,0.0,11.0,1.0,14.0
Paraskevov,0.0,14.0,1.0,11.0
Gen1982,1.0,11.0,0.0,13.0
fleckes,0.0,15.0,0.0,14.0
waxxaptah,0.0,7.0,1.0,5.0
mustafamaksuti,0.0,12.0,1.0,11.0
Pleshko89,0.0,11.0,2.0,11.0
roka05,1.0,16.0,0.0,12.0
Maayouf,0.0,9.0,2.0,11.0
Vincent_Carly,0.0,12.0,2.0,8.0
dnishkal,0.0,10.0,2.0,8.0
Raviudma,0.0,9.0,2.0,11.0
aabakanov,1.0,9.0,0.0,9.0
VRPRRR,1.0,13.0,0.0,11.0
M_Serif,1.0,5.0,0.0,9.0
Redlikeblue,0.0,12.0,3.0,12.0
HriddyHridhaan,0.0,0.0,2.0,2.0
Qayoumyari,1.0,13.0,0.0,13.0
dirtyrottenpig,3.0,9.0,0.0,8.0
Andronov1312,0.0,9.0,1.0,12.0
GermanLopeDeVega,0.0,12.0,1.0,9.0
Bogdan94,3.0,12.0,0.0,17.0
SquirtyBirdie,3.0,6.0,0.0,4.0
heziladel,0.0,11.0,1.0,16.0
Macondo2024,0.0,0.0,0.0,0.0
enrikepeshov,0.0,14.0,1.0,10.0
Vit_Sam_07,1.0,9.0,0.0,9.0
Pitito87,3.0,10.0,0.0,12.0
papa76p,3.0,3.0,0.0,3.0
s1z3n,0.0,9.0,2.0,11.0
Musab39,3.0,12.0,0.0,9.0
Pat_Mac,0.0,13.0,1.0,12.0
raviteja_2000,2.0,12.0,0.0,13.0
NotAlf,0.0,12.0,2.0,11.0
RicardoCardenasGodoy,1.0,13.0,0.0,12.0
kremen-al,0.0,9.0,2.0,10.0
Trop83,0.0,13.0,4.0,14.0
korayabdullah,0.0,4.0,1.0,4.0
DARSHan1403,0.0,6.0,1.0,8.0
shyamveer,0.0,14.0,1.0,10.0
Jeba77,0.0,0.0,0.0,0.0
