user_id,blitz_rating,win_rate,lose_rate,draw_rate,game_count
VladimirSher,1818.0,0.0,0.0,0.0,0.0
Basar1923,1284.0,0.0,0.0,0.0,0.0
DmitriyBiryuk777,2540.0,0.0,0.0,0.0,0.0
Koroshpanaei,1531.0,0.0,0.0,0.0,0.0
Ded_61,2349.0,0.0,0.0,0.0,0.0
Rohanza_pauravi2018,892.0,0.0,0.0,0.0,0.0
Mbddmrdg,1500.0,0.0,0.0,0.0,0.0
Eliamirarman,1287.0,0.0,0.0,0.0,0.0
zz01bk,2144.0,0.0,0.0,0.0,0.0
JeanDesBois,1500.0,0.0,0.0,0.0,0.0
LittleScoutChessClub,2223.0,0.0,0.0,0.0,0.0
Karim_ael,1181.0,0.0,0.0,0.0,0.0
brown_jesus_np,1134.0,0.0,0.0,0.0,0.0
Sopel_kl,985.0,0.0,0.0,0.0,0.0
amstro,1883.0,0.0,0.0,0.0,0.0
joewelch,2266.0,0.0,0.0,0.0,0.0
khairinasir,2004.0,0.0,0.0,0.0,0.0
ricoboubou,1353.0,0.0,0.0,0.0,0.0
AKHILDEVIL,1034.0,0.0,0.0,0.0,0.0
Gurupendulo,2251.0,0.0,0.0,0.0,0.0
glupipetkovic,2200.0,0.0,0.0,0.0,0.0
Oscar_Cristancho,1020.0,0.0,0.0,0.0,0.0
JP-Kou,1166.0,0.0,0.0,0.0,0.0
vasanthcvl,1198.0,0.0,0.0,0.0,0.0
mbazz,1254.0,0.0,0.0,0.0,0.0
antytuskomor,2002.0,0.0,0.0,0.0,0.0
Specklinsen,1358.0,0.0,0.0,0.0,0.0
Ahmed12179,1388.0,0.0,0.0,0.0,0.0
Pavan_B,1247.0,0.0,0.0,0.0,0.0
Volgatch_kruche_vseh,2436.0,0.0,0.0,0.0,0.0
ALPHABETIC,1981.0,0.0,0.0,0.0,0.0
Avgarde,1416.0,0.0,0.0,0.0,0.0
Gnr777,1178.0,0.0,0.0,0.0,0.0
Toyzee,1654.0,0.0,0.0,0.0,0.0
cups96,1107.0,0.0,0.0,0.0,0.0
JG2001,2391.0,0.0,0.0,0.0,0.0
zahnfee192,1998.0,0.0,0.0,0.0,0.0
Bella2005,1593.0,0.0,0.0,0.0,0.0
Margocha8838,1424.0,0.0,0.0,0.0,0.0
nvald,1137.0,0.0,0.0,0.0,0.0
hsisj,1402.0,0.0,0.0,0.0,0.0
rembbis,1828.0,0.0,0.0,0.0,0.0
magnus_harooosh,1152.0,0.0,0.0,0.0,0.0
ronaldo090-06,747.0,0.0,0.0,0.0,0.0
Arif_Baku22,1304.0,0.0,0.0,0.0,0.0
Canardbleu10,1392.0,0.0,0.0,0.0,0.0
POJ100,1805.0,0.0,0.0,0.0,0.0
RecovGroyS,1934.0,0.0,0.0,0.0,0.0
Aab9,1894.0,0.0,0.0,0.0,0.0
Igrochishkaherov73,1032.0,0.0,0.0,0.0,0.0
FloresBuho,1462.0,0.0,0.0,0.0,0.0
Complexity_MR,1500.0,0.0,0.0,0.0,0.0
somzt,1861.0,0.0,0.0,0.0,0.0
alehin2021,2273.0,0.0,0.0,0.0,0.0
gcovn1,2023.0,0.0,0.0,0.0,0.0
Aheeeeed,1378.0,0.0,0.0,0.0,0.0
SchachTeng,969.0,0.0,0.0,0.0,0.0
mrapo9,694.0,0.0,0.0,0.0,0.0
bagbemadon,1202.0,0.0,0.0,0.0,0.0
Arash_kingg,2218.0,0.0,0.0,0.0,0.0
Parsons2,1190.0,0.0,0.0,0.0,0.0
Granis,1670.0,0.0,0.0,0.0,0.0
AntonioAntR,1152.0,0.0,0.0,0.0,0.0
Bru7aL,1804.0,0.0,0.0,0.0,0.0
Perkele007,,0.0,0.0,0.0,0.0
one_rookie,1555.0,0.0,0.0,0.0,0.0
ArdianJashari,2432.0,0.0,0.0,0.0,0.0
IgnatusX,1882.0,0.0,0.0,0.0,0.0
magomerlino2024,1838.0,0.0,0.0,0.0,0.0
PetrovChess,1913.0,0.0,0.0,0.0,0.0
Pavich,1454.0,0.0,0.0,0.0,0.0
Abhipadwal,1453.0,0.0,0.0,0.0,0.0
aaltuzarra,1240.0,0.0,0.0,0.0,0.0
warrior5191,2672.0,0.0,0.0,0.0,0.0
ferris78,2083.0,0.0,0.0,0.0,0.0
angryvegetable,1715.0,0.0,0.0,0.0,0.0
Zxxt677xczxx,1293.0,0.0,0.0,0.0,0.0
shs540306,793.0,0.0,0.0,0.0,0.0
Ivan_Kirpichyov,2204.0,0.0,0.0,0.0,0.0
kadarka666,921.0,0.0,0.0,0.0,0.0
Benbasat,2750.0,0.0,0.0,0.0,0.0
gersomen2791,2106.0,0.0,0.0,0.0,0.0
razdva345,954.0,0.0,0.0,0.0,0.0
Svenlo,2233.0,0.0,0.0,0.0,0.0
dag_gadol,1523.0,0.0,0.0,0.0,0.0
ZICK80,1909.0,0.0,0.0,0.0,0.0
Lucy_alke,1264.0,0.0,0.0,0.0,0.0
Samvel0904,2061.0,0.0,0.0,0.0,0.0
Nimrod66,2542.0,0.0,0.0,0.0,0.0
Fischerchips1,2225.0,0.0,0.0,0.0,0.0
panconcanela,2275.0,0.0,0.0,0.0,0.0
Marloutre,2013.0,0.0,0.0,0.0,0.0
HerBoris,2192.0,0.0,0.0,0.0,0.0
Turaputo,2369.0,0.0,0.0,0.0,0.0
Yevgeniy_Bunkov,1427.0,0.0,0.0,0.0,0.0
hcklev,1401.0,0.0,0.0,0.0,0.0
alik_66,1038.0,0.0,0.0,0.0,0.0
samfra716,986.0,0.0,0.0,0.0,0.0
betojunior,1275.0,0.0,0.0,0.0,0.0
tbpfc,1458.0,0.0,0.0,0.0,0.0
R0b_b3ry,1500.0,0.0,0.0,0.0,0.0
hassan_abdelrazek,1241.0,0.0,0.0,0.0,0.0
telikopter,2110.0,0.0,0.0,0.0,0.0
eksi273,642.0,0.0,0.0,0.0,0.0
MrPanci,1364.0,0.0,0.0,0.0,0.0
Benohnei,2088.0,0.0,0.0,0.0,0.0
vandebastian,597.0,0.0,0.0,0.0,0.0
LomakinaGV,2023.0,0.0,0.0,0.0,0.0
AlfredDebus,2190.0,0.0,0.0,0.0,0.0
ayeng112131,2341.0,0.0,0.0,0.0,0.0
abedrteezy,2621.0,0.0,0.0,0.0,0.0
Seva_Fufurin2015,833.0,0.0,0.0,0.0,0.0
juandedios55,2096.0,0.0,0.0,0.0,0.0
ARTEM_1505,1071.0,0.0,0.0,0.0,0.0
leviatanmagic,2273.0,0.0,0.0,0.0,0.0
bmanbrisky,1229.0,0.0,0.0,0.0,0.0
inaira_jain,422.0,0.0,0.0,0.0,0.0
Doughan,943.0,0.0,0.0,0.0,0.0
BoredInTheField,1881.0,0.0,0.0,0.0,0.0
H34VYD,1767.0,0.0,0.0,0.0,0.0
jgshep94,1111.0,0.0,0.0,0.0,0.0
thewknd,2201.0,0.0,0.0,0.0,0.0
erikc1313,1409.0,0.0,0.0,0.0,0.0
blackhorse2,1465.0,0.0,0.0,0.0,0.0
Ildar-gil,1938.0,0.0,0.0,0.0,0.0
NewPixel2021,2252.0,0.0,0.0,0.0,0.0
Suleyman_Chess06,2594.0,0.0,0.0,0.0,0.0
amirkabir5,2577.0,0.0,0.0,0.0,0.0
K07070707,1500.0,0.0,0.0,0.0,0.0
Igor10816,1986.0,0.0,0.0,0.0,0.0
U1CBC,2404.0,0.0,0.0,0.0,0.0
Mat-Chucho,956.0,0.0,0.0,0.0,0.0
TimeToSmile,2594.0,0.0,0.0,0.0,0.0
Chibi_moon,860.0,0.0,0.0,0.0,0.0
Hobby_Entertainment,2503.0,0.0,0.0,0.0,0.0
sardul,1994.0,0.0,0.0,0.0,0.0
Joao_Brito,1176.0,0.0,0.0,0.0,0.0
Ptedu,1352.0,0.0,0.0,0.0,0.0
xlyas,1897.0,0.0,0.0,0.0,0.0
Blitzer14,2244.0,0.0,0.0,0.0,0.0
Springer95,1884.0,0.0,0.0,0.0,0.0
immelmann,1950.0,0.0,0.0,0.0,0.0
Minasilver925,1359.0,0.0,0.0,0.0,0.0
learnn,1060.0,0.0,0.0,0.0,0.0
limexxx3,1415.0,0.0,0.0,0.0,0.0
SwisschessJoel,1446.0,0.0,0.0,0.0,0.0
blorppppp,2203.0,0.0,0.0,0.0,0.0
tiwarichesscr,1095.0,0.0,0.0,0.0,0.0
fohaal,622.0,0.0,0.0,0.0,0.0
Catimaru,1043.0,0.0,0.0,0.0,0.0
waseemanwar,975.0,0.0,0.0,0.0,0.0
ClassPlayer04,2644.0,0.0,0.0,0.0,0.0
Mqrott,1112.0,0.0,0.0,0.0,0.0
timo1196,1416.0,0.0,0.0,0.0,0.0
Arrakhis,2295.0,0.0,0.0,0.0,0.0
nimzoindian16,2069.0,0.0,0.0,0.0,0.0
Dima201509,1500.0,0.0,0.0,0.0,0.0
f_0x69420,2154.0,0.0,0.0,0.0,0.0
BlndrKng,1848.0,0.0,0.0,0.0,0.0
amladenovic1985,980.0,0.0,0.0,0.0,0.0
Ignite-1st,1912.0,0.0,0.0,0.0,0.0
DragonWizard01,2399.0,0.0,0.0,0.0,0.0
colorado7683,599.0,0.0,0.0,0.0,0.0
raymondo101,1386.0,0.0,0.0,0.0,0.0
Grundtvig,2341.0,0.0,0.0,0.0,0.0
zekarz,1489.0,0.0,0.0,0.0,0.0
naserabdullah,1398.0,0.0,0.0,0.0,0.0
fyrtion,1806.0,0.0,0.0,0.0,0.0
yann7642,1193.0,0.0,0.0,0.0,0.0
Koninaleks,1942.0,0.0,0.0,0.0,0.0
MaksSolopov2014,1540.0,0.0,0.0,0.0,0.0
Langobarden,956.0,0.0,0.0,0.0,0.0
Dgarcia-RT,1974.0,0.0,0.0,0.0,0.0
nicostadio,1365.0,0.0,0.0,0.0,0.0
HelloItsDmitri,2693.0,0.0,0.0,0.0,0.0
NilsLH,2208.0,0.0,0.0,0.0,0.0
AnderFeron,1942.0,0.0,0.0,0.0,0.0
onchainchess,1122.0,0.0,0.0,0.0,0.0
Phenixblanc,794.0,0.0,0.0,0.0,0.0
Saturn_1119,1010.0,0.0,0.0,0.0,0.0
sergiosf97,,0.0,0.0,0.0,0.0
Amin7th,1393.0,0.0,0.0,0.0,0.0
mohamad_reza1391,1532.0,0.0,0.0,0.0,0.0
midress85,1382.0,0.0,0.0,0.0,0.0
Mr_Grey,2496.0,0.0,0.0,0.0,0.0
TabbaWins,1258.0,0.0,0.0,0.0,0.0
Hamlaod,1310.0,0.0,0.0,0.0,0.0
Bernigradas,1401.0,0.0,0.0,0.0,0.0
ndlovukali,1389.0,0.0,0.0,0.0,0.0
Maksimka726,1455.0,0.0,0.0,0.0,0.0
ROBERT2930,1273.0,0.0,0.0,0.0,0.0
frelsara,2633.0,0.0,0.0,0.0,0.0
Corleonesdefence,1645.0,0.0,0.0,0.0,0.0
PerroTropical,1420.0,0.0,0.0,0.0,0.0
Foreign-Legionnaire,2264.0,0.0,0.0,0.0,0.0
salahdine1,1081.0,0.0,0.0,0.0,0.0
NowArcher,2402.0,0.0,0.0,0.0,0.0
stockfish1064POPCNT,2287.0,0.0,0.0,0.0,0.0
mezmerrett,1117.0,0.0,0.0,0.0,0.0
gustamo,2618.0,0.0,0.0,0.0,0.0
pp101,1630.0,0.0,0.0,0.0,0.0
peppe84CT,1215.0,0.0,0.0,0.0,0.0
LOTRNG,2382.0,0.0,0.0,0.0,0.0
Ivo12345,1528.0,0.0,0.0,0.0,0.0
siegfreed,1312.0,0.0,0.0,0.0,0.0
giftpilze,1346.0,0.0,0.0,0.0,0.0
Robert124,1369.0,0.0,0.0,0.0,0.0
draw_N,2427.0,0.0,0.0,0.0,0.0
AvivEise,1262.0,0.0,0.0,0.0,0.0
djedaichik,1584.0,0.0,0.0,0.0,0.0
Wilson69,1285.0,0.0,0.0,0.0,0.0
IVT_1_Zholamanov,2201.0,0.0,0.0,0.0,0.0
PavelChamp,1011.0,0.0,0.0,0.0,0.0
montescarpia,1071.0,0.0,0.0,0.0,0.0
Alex_Boss03,1213.0,0.0,0.0,0.0,0.0
Center_Side,2456.0,0.0,0.0,0.0,0.0
ManishVadehra,1139.0,0.0,0.0,0.0,0.0
Xemaros,2159.0,0.0,0.0,0.0,0.0
mikehammerhill,1415.0,0.0,0.0,0.0,0.0
BJJ_Nordic_champion,2411.0,0.0,0.0,0.0,0.0
ashray2412,1473.0,0.0,0.0,0.0,0.0
JelenaZ,2597.0,0.0,0.0,0.0,0.0
Famer_Joe,1124.0,0.0,0.0,0.0,0.0
limohgs,1332.0,0.0,0.0,0.0,0.0
Tanne,1992.0,0.0,0.0,0.0,0.0
VquatTr,840.0,0.0,0.0,0.0,0.0
salimak56,1085.0,0.0,0.0,0.0,0.0
Narkoman_molodoi,2337.0,0.0,0.0,0.0,0.0
artyric,1500.0,0.0,0.0,0.0,0.0
heribertoavelino,1126.0,0.0,0.0,0.0,0.0
wylymayor23,1424.0,0.0,0.0,0.0,0.0
Herzog2012,2576.0,0.0,0.0,0.0,0.0
foadhammoudeh123,2268.0,0.0,0.0,0.0,0.0
Aryaman_Kureel,1492.0,0.0,0.0,0.0,0.0
enrique-tapia_103,1381.0,0.0,0.0,0.0,0.0
CemHuseyin,1150.0,0.0,0.0,0.0,0.0
mindaugasra,1384.0,0.0,0.0,0.0,0.0
abosami93,1306.0,0.0,0.0,0.0,0.0
timarsan,1806.0,0.0,0.0,0.0,0.0
luizitosanches,1697.0,0.0,0.0,0.0,0.0
BurntBread,2326.0,0.0,0.0,0.0,0.0
Trochanter,2298.0,0.0,0.0,0.0,0.0
Acemi007,1873.0,0.0,0.0,0.0,0.0
Bekir_Dorga3,1271.0,0.0,0.0,0.0,0.0
Baskota77,1112.0,0.0,0.0,0.0,0.0
linoarteaga,2272.0,0.0,0.0,0.0,0.0
Lelich,1972.0,0.0,0.0,0.0,0.0
cosmic_sunrise,1588.0,0.0,0.0,0.0,0.0
Matt_Ed,1733.0,0.0,0.0,0.0,0.0
Benitoff,979.0,0.0,0.0,0.0,0.0
Obarrerac,1877.0,0.0,0.0,0.0,0.0
Bolot80,1436.0,0.0,0.0,0.0,0.0
boefje,2029.0,0.0,0.0,0.0,0.0
Advaitunde,667.0,0.0,0.0,0.0,0.0
TCTA,1823.0,0.0,0.0,0.0,0.0
redtom,2490.0,0.0,0.0,0.0,0.0
shoaziz,1362.0,0.0,0.0,0.0,0.0
Agron,1934.0,0.0,0.0,0.0,0.0
stanklv,1125.0,0.0,0.0,0.0,0.0
emiliennnnn,1500.0,0.0,0.0,0.0,0.0
DrK1500-800,2366.0,0.0,0.0,0.0,0.0
Ignotus51,1344.0,0.0,0.0,0.0,0.0
DarkAlekhine,2723.0,0.0,0.0,0.0,0.0
Mmp46,1493.0,0.0,0.0,0.0,0.0
Alexhor76,1936.0,0.0,0.0,0.0,0.0
para3241,1500.0,0.0,0.0,0.0,0.0
justantan,2798.0,0.0,0.0,0.0,0.0
Miles_Teg_72,1518.0,0.0,0.0,0.0,0.0
DeepBlue44,2352.0,0.0,0.0,0.0,0.0
KaiSolter,1710.0,0.0,0.0,0.0,0.0
ottila2,1439.0,0.0,0.0,0.0,0.0
renuka8451,1968.0,0.0,0.0,0.0,0.0
Canopus1324,1677.0,0.0,0.0,0.0,0.0
Shahoviy_Komentator,2403.0,0.0,0.0,0.0,0.0
Pranava2024,2320.0,0.0,0.0,0.0,0.0
mbaket998,1462.0,0.0,0.0,0.0,0.0
kirman07,1016.0,0.0,0.0,0.0,0.0
King_Nilesh,2199.0,0.0,0.0,0.0,0.0
mereyyy,2173.0,0.0,0.0,0.0,0.0
suatduzyol,1934.0,0.0,0.0,0.0,0.0
zagortenay,2338.0,0.0,0.0,0.0,0.0
Modar9,1958.0,0.0,0.0,0.0,0.0
variksolovo,1270.0,0.0,0.0,0.0,0.0
Yiyi1984,2679.0,0.0,0.0,0.0,0.0
Narrenschwamm,1455.0,0.0,0.0,0.0,0.0
rawsharka,1614.0,0.0,0.0,0.0,0.0
Poled337h,1313.0,0.0,0.0,0.0,0.0
Mathperson64,2485.0,0.0,0.0,0.0,0.0
santa_144,2201.0,0.0,0.0,0.0,0.0
Save82,1839.0,0.0,0.0,0.0,0.0
schock_scacchistico,2355.0,0.0,0.0,0.0,0.0
Newcomer2023,1327.0,0.0,0.0,0.0,0.0
edd1987,1411.0,0.0,0.0,0.0,0.0
alexdurnoff,2342.0,0.0,0.0,0.0,0.0
Hasankapa,2208.0,0.0,0.0,0.0,0.0
mikelowonderful,1214.0,0.0,0.0,0.0,0.0
Ronniemiz1,1406.0,0.0,0.0,0.0,0.0
omartchi,1349.0,0.0,0.0,0.0,0.0
reckless_bravery,1701.0,0.0,0.0,0.0,0.0
lordtrain,1852.0,0.0,0.0,0.0,0.0
rsv287,2328.0,0.0,0.0,0.0,0.0
Zgm-GiantKiller,2353.0,0.0,0.0,0.0,0.0
Lerno1957,2355.0,0.0,0.0,0.0,0.0
WildWizard,1145.0,0.0,0.0,0.0,0.0
Ayusya,1261.0,0.0,0.0,0.0,0.0
eazymentain,1446.0,0.0,0.0,0.0,0.0
IPlayChessLike16Bit,1190.0,0.0,0.0,0.0,0.0
Adrenalineni,1317.0,0.0,0.0,0.0,0.0
drcbturtle,2236.0,0.0,0.0,0.0,0.0
hoto18,1429.0,0.0,0.0,0.0,0.0
rjguitar,2195.0,0.0,0.0,0.0,0.0
atcheck,1989.0,0.0,0.0,0.0,0.0
j3wd,1330.0,0.0,0.0,0.0,0.0
VanGross,2452.0,0.0,0.0,0.0,0.0
fer130596,1364.0,0.0,0.0,0.0,0.0
VitalJam,1452.0,0.0,0.0,0.0,0.0
prshu,1108.0,0.0,0.0,0.0,0.0
Kasakud_Matadibe,1694.0,0.0,0.0,0.0,0.0
Erap21,2291.0,0.0,0.0,0.0,0.0
Serik92Ospan,953.0,0.0,0.0,0.0,0.0
Gigante64,2003.0,0.0,0.0,0.0,0.0
eluminate,1347.0,0.0,0.0,0.0,0.0
steffkue2,1389.0,0.0,0.0,0.0,0.0
JevgeniG,2213.0,0.0,0.0,0.0,0.0
Surucu80,1578.0,0.0,0.0,0.0,0.0
Kusudaaina030,2427.0,0.0,0.0,0.0,0.0
eylooo16,668.0,0.0,0.0,0.0,0.0
PawnEatingZombie,2273.0,0.0,0.0,0.0,0.0
WiloEbara,1304.0,0.0,0.0,0.0,0.0
VFOREST,2121.0,0.0,0.0,0.0,0.0
winx_m,2922.0,0.0,0.0,0.0,0.0
mertcanbulut,1221.0,0.0,0.0,0.0,0.0
Arturasda,2001.0,0.0,0.0,0.0,0.0
FAPC1986,2600.0,0.0,0.0,0.0,0.0
just4funwhenborred,1032.0,0.0,0.0,0.0,0.0
atila001,1003.0,0.0,0.0,0.0,0.0
archi333,1157.0,0.0,0.0,0.0,0.0
Clubolim,2321.0,0.0,0.0,0.0,0.0
jtrave7,2333.0,0.0,0.0,0.0,0.0
kinghandan,1769.0,0.0,0.0,0.0,0.0
Ulbashev,1920.0,0.0,0.0,0.0,0.0
JF_Chess_NL,1333.0,0.0,0.0,0.0,0.0
Brillant_Sacriffice,2458.0,0.0,0.0,0.0,0.0
exeka,1145.0,0.0,0.0,0.0,0.0
ozencaganege,1260.0,0.0,0.0,0.0,0.0
ttoorr,2153.0,0.0,0.0,0.0,0.0
brunoco,1609.0,0.0,0.0,0.0,0.0
VictorHuenchul1,1609.0,0.0,0.0,0.0,0.0
Luis_Caruana,1652.0,0.0,0.0,0.0,0.0
D-k-kl,1806.0,0.0,0.0,0.0,0.0
Captain_Platypus,1402.0,0.0,0.0,0.0,0.0
Minocentauro,1569.0,0.0,0.0,0.0,0.0
PovorovA,945.0,0.0,0.0,0.0,0.0
MATER66,1288.0,0.0,0.0,0.0,0.0
Hossein_a-1402,1746.0,0.0,0.0,0.0,0.0
ben924,1714.0,0.0,0.0,0.0,0.0
chilster,1586.0,0.0,0.0,0.0,0.0
OpeningExplorerJoe,1756.0,0.0,0.0,0.0,0.0
aristo64,1503.0,0.0,0.0,0.0,0.0
ans2004,1680.0,0.0,0.0,0.0,0.0
Tih_2024,1526.0,0.0,0.0,0.0,0.0
zeittotschlaeger,1554.0,0.0,0.0,0.0,0.0
RMSLTC,1315.0,0.0,0.0,0.0,0.0
tinnulion,1560.0,0.0,0.0,0.0,0.0
machubby,1558.0,0.0,0.0,0.0,0.0
gato33,2036.0,0.0,0.0,0.0,0.0
Youri_123,1728.0,0.0,0.0,0.0,0.0
Pro555_P_51-9,1541.0,0.0,0.0,0.0,0.0
ennuidumb,1616.0,0.0,0.0,0.0,0.0
clockwise6,1650.0,0.0,0.0,0.0,0.0
abdallah-enan,1540.0,0.0,0.0,0.0,0.0
Port389,1459.0,0.0,0.0,0.0,0.0
soulculer,1570.0,0.0,0.0,0.0,0.0
AVAEF,1566.0,0.0,0.0,0.0,0.0
kyawswar2000,1881.0,0.0,0.0,0.0,0.0
jorgedotru,1515.0,0.0,0.0,0.0,0.0
Gott_ist_tot84,1548.0,0.0,0.0,0.0,0.0
Rozti,1549.0,0.0,0.0,0.0,0.0
nikonew,1527.0,0.0,0.0,0.0,0.0
fatema33333333,1490.0,0.0,0.0,0.0,0.0
Thorupewe,1517.0,0.0,0.0,0.0,0.0
dharmendraghimire,1605.0,0.0,0.0,0.0,0.0
KallaDiplom,1555.0,0.0,0.0,0.0,0.0
ali_13500510,1476.0,0.0,0.0,0.0,0.0
feelout,1477.0,0.0,0.0,0.0,0.0
kristi333,1569.0,0.0,0.0,0.0,0.0
time00,1781.0,0.0,0.0,0.0,0.0
EcanSecgin,1422.0,0.0,0.0,0.0,0.0
cilindrel,1500.0,0.0,0.0,0.0,0.0
Petiber,1517.0,0.0,0.0,0.0,0.0
quatschmal,1446.0,0.0,0.0,0.0,0.0
FreshFrozenMikel,1602.0,0.0,0.0,0.0,0.0
Ahiless13,1666.0,0.0,0.0,0.0,0.0
VishnuMaru87,1561.0,0.0,0.0,0.0,0.0
rududu1953,1381.0,0.0,0.0,0.0,0.0
Pavel_Yakushev,1630.0,0.0,0.0,0.0,0.0
step2002,1586.0,0.0,0.0,0.0,0.0
karwank,1562.0,0.0,0.0,0.0,0.0
NgedeOne,1496.0,0.0,0.0,0.0,0.0
Wiktorbelka,1725.0,0.0,0.0,0.0,0.0
ste89,1466.0,0.0,0.0,0.0,0.0
Paullulo,1568.0,0.0,0.0,0.0,0.0
Gasqua,1519.0,0.0,0.0,0.0,0.0
fuller5057,1489.0,0.0,0.0,0.0,0.0
danil1248,1537.0,0.0,0.0,0.0,0.0
papyboy,1776.0,0.0,0.0,0.0,0.0
Antwrep3,1524.0,0.0,0.0,0.0,0.0
DnaisDk,1530.0,0.0,0.0,0.0,0.0
mutovkinsergej52,1500.0,0.0,0.0,0.0,0.0
berkuygn,1638.0,0.0,0.0,0.0,0.0
Desconhecido,1911.0,0.0,0.0,0.0,0.0
Jucemequi2019,1448.0,0.0,0.0,0.0,0.0
nnick77,1496.0,0.0,0.0,0.0,0.0
gertkn,1500.0,0.0,0.0,0.0,0.0
Bob-saint-clar,1542.0,0.0,0.0,0.0,0.0
abhi994,1578.0,0.0,0.0,0.0,0.0
x_dfcs,1613.0,0.0,0.0,0.0,0.0
wrz980,1150.0,0.0,0.0,0.0,0.0
Jindollar,1526.0,0.0,0.0,0.0,0.0
austrolopiteco,1589.0,0.0,0.0,0.0,0.0
zarbr2,1391.0,0.0,0.0,0.0,0.0
kemboirodgers01,1286.0,0.0,0.0,0.0,0.0
eaglehead1,1783.0,0.0,0.0,0.0,0.0
nguyendknguyen,1850.0,0.0,0.0,0.0,0.0
CHESSMOOO,1578.0,0.0,0.0,0.0,0.0
shotayevs,1593.0,0.0,0.0,0.0,0.0
JBryll,1534.0,0.0,0.0,0.0,0.0
Bolat130160_z,1500.0,0.0,0.0,0.0,0.0
Guanvanzy,1429.0,0.0,0.0,0.0,0.0
eamon999,1626.0,0.0,0.0,0.0,0.0
Jea13car,1599.0,0.0,0.0,0.0,0.0
Olga-1966,1615.0,0.0,0.0,0.0,0.0
Lubohuso,1500.0,0.0,0.0,0.0,0.0
Mge1006,1854.0,0.0,0.0,0.0,0.0
Abdullah90909090,1733.0,0.0,0.0,0.0,0.0
reinschach,1527.0,0.0,0.0,0.0,0.0
DevinRaiPrajwal,1659.0,0.0,0.0,0.0,0.0
Kirli21,1536.0,0.0,0.0,0.0,0.0
VladimirKo1952,1817.0,0.0,0.0,0.0,0.0
Qiami,1591.0,0.0,0.0,0.0,0.0
jcalazans,1601.0,0.0,0.0,0.0,0.0
Franpuba,1572.0,0.0,0.0,0.0,0.0
zhadowsnper,1549.0,0.0,0.0,0.0,0.0
Picardie,1500.0,0.0,0.0,0.0,0.0
ChessMaster-Samuel,1571.0,0.0,0.0,0.0,0.0
tinnet,1508.0,0.0,0.0,0.0,0.0
alindra27,1491.0,0.0,0.0,0.0,0.0
Nonarov,1446.0,0.0,0.0,0.0,0.0
CaramelloK,1729.0,0.0,0.0,0.0,0.0
Aleksandr121258,1640.0,0.0,0.0,0.0,0.0
Big-Geppy,1608.0,0.0,0.0,0.0,0.0
Guardfocus,1565.0,0.0,0.0,0.0,0.0
AgusTian_Benper,1693.0,0.0,0.0,0.0,0.0
Anguzek,1501.0,0.0,0.0,0.0,0.0
Ivannikolakov,1472.0,0.0,0.0,0.0,0.0
Aidrus1234xxxx,1546.0,0.0,0.0,0.0,0.0
Parzivallla54,1711.0,0.0,0.0,0.0,0.0
Matyz,1576.0,0.0,0.0,0.0,0.0
maltewolle,1635.0,0.0,0.0,0.0,0.0
djman31,1486.0,0.0,0.0,0.0,0.0
HeuryRecoba,1520.0,0.0,0.0,0.0,0.0
spakin-30,1574.0,0.0,0.0,0.0,0.0
mbonett23,1612.0,0.0,0.0,0.0,0.0
Alexsandr-63,1617.0,0.0,0.0,0.0,0.0
park1bark,1565.0,0.0,0.0,0.0,0.0
JMI33,1493.0,0.0,0.0,0.0,0.0
luisalfonsomoreno,1773.0,0.0,0.0,0.0,0.0
cw06,1607.0,0.0,0.0,0.0,0.0
Misha_spb,1593.0,0.0,0.0,0.0,0.0
blukor,1825.0,0.0,0.0,0.0,0.0
Anna_M25,1594.0,0.0,0.0,0.0,0.0
Sualk78,1568.0,0.0,0.0,0.0,0.0
MarcoA67Vlc,1608.0,0.0,0.0,0.0,0.0
strahisherevol2,1555.0,0.0,0.0,0.0,0.0
AMadden,1577.0,0.0,0.0,0.0,0.0
ZUGZWANGMAT,1570.0,0.0,0.0,0.0,0.0
CA73,1776.0,0.0,0.0,0.0,0.0
biswaspradip,1546.0,0.0,0.0,0.0,0.0
Bogdiauzer,1826.0,0.0,0.0,0.0,0.0
saidkiller2009,1559.0,0.0,0.0,0.0,0.0
goldy_pama,1665.0,0.0,0.0,0.0,0.0
Djalal23461,1608.0,0.0,0.0,0.0,0.0
closty666,1664.0,0.0,0.0,0.0,0.0
Maxfisch,1553.0,0.0,0.0,0.0,0.0
Wadim_Ashikhimin,1518.0,0.0,0.0,0.0,0.0
nikonikoss,1553.0,0.0,0.0,0.0,0.0
Papa_cyrille,1512.0,0.0,0.0,0.0,0.0
AndreVilas07,1511.0,0.0,0.0,0.0,0.0
TeeDee11,1464.0,0.0,0.0,0.0,0.0
Javierorlandoblanco,1439.0,0.0,0.0,0.0,0.0
rafalanz,1387.0,0.0,0.0,0.0,0.0
Nabi30,1567.0,0.0,0.0,0.0,0.0
tvvenkat,1666.0,0.0,0.0,0.0,0.0
low_rate,1600.0,0.0,0.0,0.0,0.0
Gerryriri,1525.0,0.0,0.0,0.0,0.0
evilmushroom,1669.0,0.0,0.0,0.0,0.0
sayan108,1602.0,0.0,0.0,0.0,0.0
optionsman,1500.0,0.0,0.0,0.0,0.0
Riviera13,1470.0,0.0,0.0,0.0,0.0
jambert,1608.0,0.0,0.0,0.0,0.0
