user_id,user_win_rate,user_lose_rate,user_draw_rate,user_game_count,user_blitz_rating,user_rating_bin,user_white_win_rate,user_white_lose_rate,user_white_draw_rate,user_white_game_count,user_black_win_rate,user_black_lose_rate,user_black_draw_rate,user_black_game_count,user_top_eco,user_second_eco,user_top_winrate_eco,user_second_winrate_eco,user_mate_winrate,user_resign_winrate,user_time_winrate,user_mate_lossrate,user_resign_lossrate,user_time_lossrate,user_average_game_len,user_rating_deviation,user_blitz_total_games,user_best_win_1,user_best_win_2,user_best_win_3,user_op,op_win_rate,op_lose_rate,op_draw_rate,op_game_count,op_blitz_rating,op_white_win_rate,op_white_lose_rate,op_white_draw_rate,op_white_game_count,op_black_win_rate,op_black_lose_rate,op_black_draw_rate,op_black_game_count,op_top_eco,op_second_eco,op_top_winrate_eco,op_second_winrate_eco,op_mate_winrate,op_resign_winrate,op_time_winrate,op_mate_lossrate,op_resign_lossrate,op_time_lossrate,op_average_game_len,op_user_rating_deviation,op_blitz_total_games,op_best_win_1,op_best_win_2,op_best_win_3,game_result,is_blitz
henry_14_1,50.0,47.0,3.0,100.0,1817.0,1800-1819,47.541,50.82,1.639,61.0,45.312,50.0,4.688,64.0,C50,B23,D03,C45,0.241,0.638,0.103,0.302,0.365,0.206,349.0,45.07,1179.0,2017.0,1999.0,1992.0,Bezt18,46.0,49.0,5.0,100.0,1829.0,50.0,40.0,10.0,60.0,43.077,55.385,1.538,65.0,B01,C00,D20,B02,0.259,0.5,0.241,0.167,0.667,0.167,406.0,45.13,12636.0,2039.0,2019.0,2010.0,1,1
J1ggLpuff99,45.0,51.0,3.0,86.0,938.0,920-939,57.143,38.095,4.762,63.0,35.484,59.677,4.839,62.0,C47,C44,C00,B10,0.431,0.31,0.207,0.525,0.328,0.082,510.0,45.02,162.0,1101.0,1087.0,1082.0,abdoAli,44.0,53.0,3.0,100.0,838.0,45.161,53.226,1.613,62.0,44.444,50.794,4.762,63.0,A00,B10,C00,B10,0.339,0.446,0.161,0.154,0.785,0.062,399.0,45.37,599.0,1529.0,1305.0,982.0,-1,1
dline,48.0,45.0,7.0,100.0,2157.0,2140-2159,42.857,49.206,7.937,63.0,51.613,45.161,3.226,62.0,C00,B12,C50,E91,0.169,0.492,0.322,0.051,0.644,0.305,271.0,45.06,5524.0,2385.0,2381.0,2369.0,dmodos13,47.0,49.0,4.0,100.0,2077.0,55.556,42.857,1.587,63.0,46.774,51.613,1.613,62.0,D02,A40,A41,A47,0.125,0.547,0.312,0.102,0.542,0.356,251.0,45.05,12845.0,2409.0,2380.0,2348.0,1,1
Kiltar,41.0,57.0,1.0,100.0,1595.0,1580-1599,52.459,47.541,0.0,61.0,50.0,45.312,4.688,64.0,B00,C00,E15,B40,0.281,0.484,0.203,0.259,0.655,0.086,293.0,46.9,6253.0,1952.0,1913.0,1897.0,Gokhantirpan,50.0,48.0,2.0,100.0,1601.0,52.381,44.444,3.175,63.0,32.258,64.516,3.226,62.0,C50,A40,B30,C24,0.151,0.679,0.151,0.176,0.75,0.029,302.0,45.13,7266.0,1827.0,1820.0,1817.0,-1,1
Dfreeds,60.0,32.0,8.0,100.0,1565.0,1560-1579,54.839,37.097,8.065,62.0,49.206,47.619,3.175,63.0,D02,B10,A11,C00,0.246,0.569,0.185,0.132,0.434,0.358,247.0,47.91,306.0,1629.0,1621.0,1605.0,nobrainQQ,52.0,47.0,1.0,100.0,1567.0,35.821,62.687,1.493,67.0,51.724,46.552,1.724,58.0,B21,C34,B24,C31,0.481,0.444,0.074,0.0,0.507,0.478,202.0,45.06,16787.0,1917.0,1877.0,1867.0,-1,1
Egoexpert,46.0,48.0,6.0,100.0,1788.0,1780-1799,53.03,42.424,4.545,66.0,45.763,52.542,1.695,59.0,D00,B50,E76,B07,0.226,0.565,0.194,0.22,0.661,0.119,578.0,45.09,607.0,1859.0,1856.0,1855.0,MP27122021,54.0,45.0,1.0,100.0,1722.0,55.0,43.333,1.667,60.0,44.615,53.846,1.538,65.0,D00,B12,B06,A82,0.258,0.452,0.226,0.131,0.59,0.279,530.0,45.18,13678.0,1924.0,1910.0,1908.0,1,1
Zocoats,49.0,50.0,1.0,100.0,1894.0,1880-1899,58.065,41.935,0.0,62.0,47.619,49.206,3.175,63.0,D00,A40,D02,C50,0.303,0.439,0.258,0.088,0.123,0.772,285.0,45.06,15892.0,2263.0,2196.0,2188.0,Nirwan_sofiyan234,44.0,51.0,5.0,100.0,1860.0,46.774,46.774,6.452,62.0,46.032,49.206,4.762,63.0,B01,C00,A46,C21,0.362,0.379,0.241,0.383,0.567,0.05,205.0,47.64,8384.0,2107.0,2099.0,2082.0,1,1
Amrooov,50.0,44.0,6.0,100.0,2058.0,2040-2059,42.857,49.206,7.937,63.0,58.065,38.71,3.226,62.0,D02,A40,A11,D37,0.143,0.651,0.206,0.036,0.473,0.491,640.0,45.04,6414.0,2392.0,2378.0,2357.0,daprinx,50.0,45.0,5.0,100.0,2091.0,54.839,41.935,3.226,62.0,42.857,50.794,6.349,63.0,C50,C00,A05,C47,0.164,0.623,0.213,0.069,0.776,0.138,648.0,45.03,12431.0,2393.0,2382.0,2361.0,0,1
ofxavk,40.0,57.0,2.0,100.0,1232.0,1220-1239,53.968,42.857,3.175,63.0,35.484,59.677,4.839,62.0,A40,C42,A06,B10,0.304,0.411,0.286,0.188,0.531,0.25,214.0,45.24,1285.0,1715.0,1705.0,1644.0,Mr_Lonely111,51.0,48.0,1.0,100.0,1200.0,58.065,41.935,0.0,62.0,41.27,55.556,3.175,63.0,A40,D00,C24,A01,0.565,0.306,0.097,0.262,0.246,0.295,213.0,45.07,740.0,1335.0,1320.0,1315.0,1,1
PJYield,68.0,23.0,9.0,100.0,2500.0,2480-2499,66.667,28.571,4.762,63.0,66.129,20.968,12.903,62.0,D02,D11,E18,E20,0.145,0.506,0.337,0.355,0.258,0.387,307.0,85.72,542.0,2625.0,2569.0,2553.0,modernpetrosian,66.0,33.0,0.0,9.0,2407.0,58.065,30.645,11.29,62.0,57.143,38.095,4.762,63.0,E73,D11,B06,A56,0.097,0.5,0.403,0.07,0.721,0.209,305.0,46.03,10035.0,2852.0,2648.0,2636.0,1,1
sushilgsweden,41.0,56.0,2.0,39.0,982.0,980-999,41.026,56.41,2.564,39.0,35.0,65.0,0.0,40.0,C50,C20,C55,D01,0.1,0.5,0.367,0.312,0.333,0.354,310.0,45.58,81.0,1127.0,1123.0,1114.0,Urmomshouse04,55.0,40.0,5.0,100.0,1252.0,66.129,30.645,3.226,62.0,44.444,49.206,6.349,63.0,D00,A40,C44,D01,0.391,0.435,0.145,0.18,0.42,0.4,393.0,45.0,3515.0,1785.0,1468.0,1390.0,-1,1
danial_shaygan,58.0,33.0,8.0,36.0,1746.0,1740-1759,42.857,52.381,4.762,63.0,54.839,40.323,4.839,62.0,B40,B50,C00,B00,0.213,0.656,0.098,0.121,0.534,0.103,311.0,50.19,1088.0,2091.0,1967.0,1938.0,NightFall-BO,48.0,46.0,6.0,100.0,1792.0,48.485,48.485,3.03,66.0,42.373,52.542,5.085,59.0,D00,A40,E80,B13,0.281,0.456,0.228,0.302,0.397,0.302,383.0,45.32,2964.0,2074.0,2025.0,2015.0,-1,1
RezaIranArak,45.0,49.0,6.0,100.0,2109.0,2100-2119,45.161,45.161,9.677,62.0,44.444,44.444,11.111,63.0,B10,B12,E76,A52,0.089,0.607,0.304,0.321,0.536,0.125,266.0,45.13,2466.0,2286.0,2285.0,2280.0,chess_056,59.0,34.0,7.0,100.0,2298.0,65.625,21.875,12.5,64.0,52.459,42.623,4.918,61.0,A04,D02,D58,A35,0.122,0.486,0.365,0.325,0.675,0.0,273.0,45.15,202.0,2439.0,2378.0,2370.0,-1,1
luistapiacelaya,44.0,53.0,3.0,100.0,1705.0,1700-1719,47.541,47.541,4.918,61.0,39.062,57.812,3.125,64.0,C50,B10,C26,D06,0.352,0.444,0.204,0.076,0.545,0.303,327.0,45.01,4561.0,2369.0,2348.0,2337.0,SNOVNI,47.0,48.0,5.0,100.0,1635.0,43.548,45.161,11.29,62.0,49.206,47.619,3.175,63.0,C20,B00,C25,B21,0.121,0.69,0.172,0.069,0.724,0.207,359.0,45.06,15350.0,2056.0,2053.0,2019.0,-1,1
ZhenyaSkirda,68.0,28.0,4.0,100.0,2234.0,2220-2239,40.323,43.548,16.129,62.0,57.143,34.921,7.937,63.0,B20,nonStandard,B16,D12,0.098,0.689,0.197,0.204,0.735,0.061,389.0,45.0,24990.0,2658.0,2495.0,2491.0,leconte,43.0,55.0,2.0,100.0,2031.0,61.905,38.095,0.0,63.0,41.935,56.452,1.613,62.0,A40,C01,A41,D38,0.246,0.585,0.169,0.153,0.678,0.169,387.0,45.12,4169.0,2396.0,2321.0,2287.0,1,1
ecegenc,38.0,50.0,12.0,100.0,1006.0,1000-1019,40.0,55.0,5.0,60.0,52.308,40.0,7.692,65.0,C47,C50,A00,D20,0.345,0.362,0.224,0.508,0.441,0.051,336.0,52.27,1186.0,1477.0,1225.0,1177.0,XXXXXXLL,47.0,48.0,5.0,100.0,983.0,53.333,45.0,1.667,60.0,46.154,50.769,3.077,65.0,C57,C20,B07,B12,0.484,0.29,0.161,0.167,0.783,0.05,310.0,45.4,774.0,1175.0,1125.0,1124.0,1,1
jhe65,52.0,45.0,3.0,100.0,1992.0,1980-1999,48.387,46.774,4.839,62.0,47.619,49.206,3.175,63.0,C41,C02,D13,C68,0.133,0.717,0.1,0.2,0.483,0.317,386.0,45.32,17253.0,2284.0,2245.0,2238.0,Captain-JL-Pirc,44.0,50.0,6.0,100.0,1979.0,57.143,42.857,0.0,63.0,46.774,50.0,3.226,62.0,A04,A06,E74,E61,0.262,0.569,0.154,0.086,0.707,0.19,366.0,45.03,20846.0,2508.0,2456.0,2434.0,-1,1
svarez,45.0,53.0,2.0,100.0,1766.0,1760-1779,64.407,35.593,0.0,59.0,48.485,48.485,3.03,66.0,B23,C25,D04,B07,0.229,0.557,0.214,0.113,0.66,0.208,230.0,45.15,6197.0,2182.0,2138.0,2127.0,Openingtrick,51.0,44.0,5.0,100.0,1723.0,44.444,55.556,0.0,63.0,53.226,41.935,4.839,62.0,C23,C40,A40,D10,0.295,0.443,0.262,0.066,0.574,0.344,251.0,45.01,5520.0,1919.0,1915.0,1907.0,1,1
reiguns_sen,60.0,32.0,8.0,100.0,2583.0,2580-2599,56.452,35.484,8.065,62.0,61.905,33.333,4.762,63.0,B10,B12,B30,A20,0.162,0.446,0.392,0.093,0.628,0.279,311.0,86.61,341.0,2596.0,2552.0,2543.0,PaterBrown,47.0,37.0,16.0,100.0,2336.0,54.839,30.645,14.516,62.0,41.27,46.032,12.698,63.0,B30,B12,A15,D37,0.167,0.633,0.2,0.062,0.854,0.062,213.0,45.15,12994.0,2664.0,2658.0,2652.0,1,1
Zero19272,53.0,40.0,7.0,100.0,1811.0,1800-1819,48.485,46.97,4.545,66.0,45.763,42.373,11.864,59.0,B23,C50,C20,C26,0.288,0.542,0.153,0.214,0.5,0.268,473.0,48.05,5096.0,2028.0,1996.0,1990.0,Bassusour,51.0,49.0,0.0,100.0,1760.0,47.619,47.619,4.762,63.0,51.613,46.774,1.613,62.0,B01,B12,C41,B02,0.113,0.694,0.161,0.119,0.864,0.017,550.0,45.11,2465.0,1988.0,1952.0,1944.0,1,1
jlradio,51.0,48.0,1.0,100.0,1196.0,1180-1199,41.935,53.226,4.839,62.0,41.27,57.143,1.587,63.0,C41,C44,B06,B10,0.269,0.5,0.173,0.203,0.754,0.014,498.0,45.04,4729.0,1572.0,1471.0,1462.0,ClarOscuro,53.0,43.0,4.0,100.0,1198.0,49.18,45.902,4.918,61.0,54.688,43.75,1.562,64.0,B20,D10,C20,B32,0.338,0.523,0.138,0.125,0.607,0.25,516.0,45.0,5330.0,1483.0,1474.0,1469.0,-1,1
Kote40_21,57.0,40.0,2.0,100.0,1557.0,1540-1559,58.462,36.923,4.615,65.0,56.667,41.667,1.667,60.0,C00,C44,B06,D00,0.403,0.417,0.153,0.286,0.469,0.245,455.0,57.44,3127.0,1768.0,1754.0,1745.0,Oleg200411,56.0,40.0,3.0,100.0,1610.0,59.677,37.097,3.226,62.0,49.206,49.206,1.587,63.0,C23,C50,C25,A40,0.309,0.485,0.206,0.111,0.852,0.037,280.0,45.14,571.0,1774.0,1743.0,1742.0,1,1
autotry,53.0,43.0,3.0,30.0,1195.0,1180-1199,56.667,43.333,0.0,30.0,44.828,44.828,10.345,29.0,B01,C20,D01,D04,0.233,0.533,0.233,0.808,0.077,0.115,382.0,52.74,59.0,1280.0,1257.0,1249.0,RobCouto,47.0,52.0,1.0,100.0,1122.0,46.032,50.794,3.175,63.0,46.774,50.0,3.226,62.0,C44,C50,C24,A83,0.224,0.5,0.241,0.413,0.524,0.063,345.0,45.06,9505.0,1568.0,1549.0,1536.0,1,1
vectore1,52.0,44.0,4.0,100.0,1977.0,1960-1979,44.444,52.381,3.175,63.0,43.548,53.226,3.226,62.0,D02,A40,A65,A02,0.236,0.618,0.127,0.121,0.606,0.273,330.0,45.01,10904.0,2220.0,2217.0,2207.0,Dr_SHARLMAN,51.0,44.0,5.0,100.0,1977.0,58.065,35.484,6.452,62.0,44.444,52.381,3.175,63.0,C41,C30,D55,D05,0.328,0.453,0.203,0.382,0.327,0.236,254.0,45.69,13285.0,2244.0,2209.0,2207.0,-1,1
kuznetsov_vg_47,51.0,47.0,2.0,100.0,1938.0,1920-1939,48.387,46.774,4.839,62.0,41.27,53.968,4.762,63.0,A02,A03,A40,B32,0.25,0.5,0.232,0.508,0.349,0.111,399.0,45.07,13364.0,2233.0,2220.0,2213.0,Mosc2020,52.0,43.0,5.0,100.0,1981.0,54.839,38.71,6.452,62.0,47.619,49.206,3.175,63.0,B20,C41,D02,C60,0.141,0.578,0.25,0.255,0.618,0.073,362.0,45.06,17196.0,2259.0,2234.0,2227.0,-1,1
DonAlexi,38.0,44.0,16.0,54.0,1400.0,1380-1399,37.5,53.125,9.375,32.0,44.118,47.059,8.824,34.0,A40,D20,A50,A49,0.259,0.556,0.148,0.152,0.333,0.515,638.0,46.24,66.0,1519.0,1455.0,1447.0,Kirillamber39,47.0,49.0,4.0,100.0,1473.0,51.613,46.774,1.613,62.0,39.683,53.968,6.349,63.0,D02,D00,C02,C56,0.333,0.579,0.07,0.206,0.381,0.365,542.0,45.21,3881.0,2039.0,2011.0,1840.0,1,1
abrouzy,28.0,70.0,2.0,100.0,1459.0,1440-1459,32.787,63.934,3.279,61.0,29.688,68.75,1.562,64.0,A43,B01,C42,C50,0.128,0.59,0.256,0.663,0.277,0.048,401.0,92.91,4910.0,1799.0,1781.0,1780.0,emad929940,54.0,41.0,5.0,100.0,1566.0,45.902,49.18,4.918,61.0,43.75,51.562,4.688,64.0,D02,C00,A46,B00,0.125,0.679,0.196,0.381,0.492,0.111,599.0,45.02,6338.0,1722.0,1722.0,1719.0,-1,1
JamesZg,52.0,38.0,9.0,21.0,1390.0,1380-1399,35.484,58.065,6.452,31.0,50.0,46.154,3.846,26.0,C50,B00,nonStandard,D01,0.375,0.292,0.167,0.3,0.7,0.0,306.0,63.2,54.0,1949.0,1687.0,1571.0,nimor1,66.0,33.0,1.0,100.0,1957.0,69.643,28.571,1.786,56.0,60.87,39.13,0.0,69.0,A40,B12,A00,D21,0.222,0.506,0.247,0.116,0.791,0.093,382.0,45.37,8300.0,2411.0,2381.0,2349.0,-1,1
email2alexpandian,45.0,54.0,1.0,100.0,1436.0,1420-1439,63.492,33.333,3.175,63.0,48.387,50.0,1.613,62.0,C20,C50,B06,C26,0.386,0.286,0.314,0.404,0.288,0.288,256.0,45.07,24895.0,1791.0,1782.0,1773.0,alnaufra,55.0,41.0,4.0,100.0,1542.0,50.794,46.032,3.175,63.0,48.387,41.935,9.677,62.0,A40,A43,D07,B40,0.194,0.597,0.177,0.291,0.509,0.2,227.0,45.37,1199.0,1644.0,1631.0,1630.0,-1,1
Durmitor47,45.0,52.0,3.0,100.0,1876.0,1860-1879,47.619,49.206,3.175,63.0,45.161,53.226,1.613,62.0,B30,A40,E21,A22,0.207,0.448,0.31,0.109,0.562,0.328,254.0,73.4,924.0,2109.0,2079.0,2070.0,HugoOggier,45.0,49.0,6.0,100.0,1762.0,46.032,46.032,7.937,63.0,41.935,51.613,6.452,62.0,C00,A40,A00,B21,0.273,0.436,0.273,0.311,0.623,0.033,225.0,45.01,19983.0,2076.0,2069.0,2067.0,-1,1
MaxCombinator,42.0,54.0,4.0,100.0,2166.0,2160-2179,44.068,54.237,1.695,59.0,34.848,50.0,15.152,66.0,A40,C40,C26,B00,0.245,0.571,0.122,0.123,0.292,0.508,301.0,94.23,122.0,2242.0,2194.0,2184.0,nikola1988,40.0,28.0,31.0,100.0,2563.0,37.288,28.814,33.898,59.0,25.758,45.455,28.788,66.0,nonStandard,D02,A46,A06,0.282,0.513,0.179,0.383,0.511,0.106,228.0,46.07,2106.0,2874.0,2860.0,2822.0,1,1
PARASELLITARUN2001,39.0,56.0,4.0,100.0,1476.0,1460-1479,42.857,52.381,4.762,63.0,35.484,61.29,3.226,62.0,D00,A40,C00,C34,0.265,0.367,0.327,0.366,0.268,0.352,281.0,91.0,1827.0,1714.0,1664.0,1653.0,Kirvasil,47.0,50.0,3.0,100.0,1391.0,57.143,39.683,3.175,63.0,38.71,58.065,3.226,62.0,C50,A40,B40,C20,0.15,0.6,0.25,0.131,0.721,0.131,274.0,70.43,2027.0,1648.0,1645.0,1621.0,1,1
Michel-Ange-Sixt,25.0,73.0,2.0,100.0,1254.0,1240-1259,35.088,64.912,0.0,57.0,25.0,72.059,2.941,68.0,B10,B12,B33,C00,0.405,0.432,0.162,0.14,0.628,0.14,288.0,105.73,341.0,1611.0,1430.0,1333.0,Gnomie,52.0,43.0,4.0,69.0,1295.0,52.381,46.032,1.587,63.0,40.323,56.452,3.226,62.0,B00,C50,C40,C44,0.241,0.621,0.138,0.203,0.75,0.047,421.0,222.42,197.0,1518.0,1515.0,1492.0,-1,1
Alexey_Muntyanov,41.0,52.0,7.0,100.0,1937.0,1920-1939,45.902,47.541,6.557,61.0,39.062,56.25,4.688,64.0,B01,C50,B41,C67,0.17,0.642,0.189,0.185,0.8,0.0,308.0,50.92,1942.0,2193.0,2183.0,2180.0,Der_Patzer,42.0,45.0,13.0,100.0,1949.0,47.619,36.508,15.873,63.0,41.935,51.613,6.452,62.0,C00,D00,C25,A90,0.071,0.607,0.268,0.236,0.418,0.327,413.0,45.43,7554.0,2190.0,2186.0,2168.0,-1,1
astalababy,45.0,54.0,1.0,100.0,977.0,960-979,41.935,56.452,1.613,62.0,46.032,53.968,0.0,63.0,B00,A04,C42,C00,0.4,0.2,0.364,0.217,0.362,0.348,305.0,57.94,772.0,1396.0,1393.0,1354.0,Nosyaj88,52.0,47.0,1.0,100.0,927.0,51.515,48.485,0.0,66.0,47.458,50.847,1.695,59.0,B01,B00,C54,D02,0.452,0.242,0.258,0.306,0.016,0.548,287.0,48.94,736.0,1153.0,1143.0,1134.0,1,1
Ahmedelhamamsi,45.0,53.0,2.0,100.0,1341.0,1340-1359,48.387,50.0,1.613,62.0,50.794,47.619,1.587,63.0,D02,A40,A80,C49,0.339,0.355,0.306,0.705,0.148,0.131,250.0,54.27,3324.0,1558.0,1554.0,1552.0,BrunoBouley,44.0,47.0,9.0,100.0,1422.0,62.903,35.484,1.613,62.0,36.508,53.968,9.524,63.0,D00,C41,D02,D30,0.339,0.339,0.323,0.5,0.446,0.054,246.0,45.09,6581.0,1960.0,1875.0,1826.0,-1,1
Maks633010,45.0,52.0,3.0,100.0,1469.0,1460-1479,39.062,53.125,7.812,64.0,45.902,50.82,3.279,61.0,A40,D02,D24,B00,0.358,0.264,0.321,0.231,0.446,0.323,441.0,45.08,7606.0,1618.0,1603.0,1598.0,hareal,50.0,42.0,8.0,100.0,1508.0,58.73,38.095,3.175,63.0,43.548,45.161,11.29,62.0,C44,C45,D08,B50,0.281,0.422,0.266,0.442,0.404,0.115,368.0,45.07,3334.0,1795.0,1779.0,1731.0,1,1
danil_kurov,50.0,49.0,1.0,100.0,1454.0,1440-1459,53.333,46.667,0.0,60.0,47.692,50.769,1.538,65.0,B00,C22,C21,C20,0.333,0.397,0.238,0.475,0.377,0.148,400.0,45.28,3889.0,1903.0,1899.0,1835.0,tmag3375,44.0,53.0,3.0,100.0,1467.0,56.452,41.935,1.613,62.0,36.508,60.317,3.175,63.0,D00,C00,A46,A45,0.276,0.466,0.224,0.094,0.766,0.125,340.0,45.02,10358.0,1999.0,1988.0,1953.0,1,1
mousa_mostafa_mousa,38.0,57.0,4.0,100.0,1334.0,1320-1339,30.882,63.235,5.882,68.0,42.105,56.14,1.754,57.0,B01,C23,B06,D07,0.4,0.378,0.2,0.627,0.093,0.187,306.0,48.0,626.0,1821.0,1779.0,1778.0,BigJoe30,51.0,47.0,2.0,100.0,1523.0,52.381,46.032,1.587,63.0,45.161,51.613,3.226,62.0,B00,A40,D20,E61,0.115,0.623,0.262,0.148,0.656,0.148,221.0,48.44,1351.0,1887.0,1837.0,1836.0,1,1
Kandii123,33.0,66.0,0.0,9.0,1286.0,1280-1299,58.333,41.667,0.0,60.0,38.462,60.0,1.538,65.0,D35,A40,C62,C01,0.3,0.483,0.217,0.188,0.703,0.078,291.0,45.53,136.0,1640.0,1481.0,1453.0,atabb,47.0,50.0,1.0,71.0,1273.0,38.889,61.111,0.0,36.0,55.556,41.667,2.778,36.0,B01,C00,D35,B33,0.441,0.412,0.118,0.162,0.459,0.378,360.0,48.03,72.0,1432.0,1395.0,1350.0,-1,1
exucapapreta,50.0,47.0,3.0,100.0,1723.0,1720-1739,53.125,45.312,1.562,64.0,42.623,55.738,1.639,61.0,B23,C30,B30,A21,0.117,0.55,0.333,0.111,0.81,0.079,360.0,46.88,4862.0,1979.0,1977.0,1968.0,anabelen-abr,50.0,40.0,10.0,100.0,1804.0,53.125,39.062,7.812,64.0,47.541,47.541,4.918,61.0,A40,D00,D01,A46,0.127,0.698,0.143,0.296,0.315,0.389,379.0,46.28,6082.0,2149.0,2134.0,2099.0,-1,1
Ghaithkj432,66.0,26.0,6.0,45.0,1057.0,1040-1059,47.059,45.588,7.353,68.0,59.649,40.351,0.0,57.0,C20,A00,nonStandard,C24,0.318,0.242,0.394,0.722,0.0,0.185,286.0,45.72,541.0,1333.0,1164.0,1132.0,saisosda,28.0,70.0,1.0,100.0,1008.0,31.148,65.574,3.279,61.0,37.5,62.5,0.0,64.0,B01,C47,C26,C60,0.512,0.116,0.326,0.275,0.45,0.212,245.0,45.2,168.0,1726.0,1410.0,1404.0,-1,1
AllinWhite,47.0,45.0,8.0,100.0,1875.0,1860-1879,46.774,51.613,1.613,62.0,47.619,46.032,6.349,63.0,B01,B20,D02,D11,0.186,0.576,0.22,0.033,0.672,0.295,421.0,50.37,4640.0,2034.0,2021.0,2011.0,akbar_tajdoost,48.0,47.0,5.0,100.0,1944.0,46.774,51.613,1.613,62.0,42.857,57.143,0.0,63.0,B32,B01,D20,A30,0.232,0.679,0.089,0.309,0.647,0.044,344.0,45.29,4838.0,2113.0,2108.0,2084.0,-1,1
Kebib_143,38.0,54.0,8.0,100.0,1604.0,1600-1619,39.683,53.968,6.349,63.0,48.387,46.774,4.839,62.0,B01,C50,C11,D00,0.218,0.564,0.182,0.349,0.603,0.016,540.0,46.26,6135.0,2138.0,2131.0,2103.0,Pennabianca,50.0,49.0,1.0,100.0,1570.0,54.688,45.312,0.0,64.0,44.262,54.098,1.639,61.0,A00,B30,A04,B22,0.194,0.694,0.081,0.032,0.5,0.468,551.0,45.05,502.0,2150.0,1788.0,1775.0,-1,1
Inaki_Isaac,41.0,50.0,8.0,36.0,1286.0,1280-1299,47.761,38.806,13.433,67.0,46.552,44.828,8.621,58.0,C50,nonStandard,A40,C47,0.458,0.254,0.169,0.615,0.0,0.25,347.0,180.28,277.0,2081.0,2053.0,2043.0,HeddBelt,50.0,46.0,4.0,100.0,2072.0,58.209,38.806,2.985,67.0,44.828,53.448,1.724,58.0,A45,C50,D53,B50,0.277,0.369,0.323,0.123,0.754,0.123,404.0,48.86,1519.0,2383.0,2296.0,2289.0,1,1
raulalca,46.0,46.0,8.0,100.0,1703.0,1700-1719,42.623,54.098,3.279,61.0,51.562,42.188,6.25,64.0,C41,C44,C24,B52,0.153,0.492,0.322,0.233,0.383,0.367,430.0,45.03,4679.0,1903.0,1900.0,1897.0,Legend2106,53.0,39.0,8.0,100.0,1687.0,44.262,47.541,8.197,61.0,37.5,60.938,1.562,64.0,B50,C50,A06,B33,0.216,0.569,0.196,0.456,0.471,0.074,403.0,45.17,2878.0,1976.0,1958.0,1922.0,0,1
Mafia24,56.0,40.0,3.0,100.0,2133.0,2120-2139,47.692,44.615,7.692,65.0,48.333,45.0,6.667,60.0,B21,B30,A34,C02,0.183,0.567,0.2,0.214,0.357,0.321,401.0,45.33,622.0,2271.0,2266.0,2249.0,maradamregar,49.0,48.0,3.0,100.0,2113.0,52.381,46.032,1.587,63.0,46.774,46.774,6.452,62.0,B01,D35,E70,A50,0.097,0.661,0.242,0.259,0.552,0.155,398.0,45.02,5476.0,2442.0,2249.0,2245.0,1,1
Wuppertaler,45.0,50.0,5.0,100.0,1318.0,1300-1319,58.73,39.683,1.587,63.0,48.387,43.548,8.065,62.0,C50,D20,C36,D07,0.313,0.463,0.134,0.135,0.788,0.058,287.0,45.09,7966.0,1517.0,1509.0,1508.0,BlueChessWizard,48.0,46.0,6.0,100.0,1324.0,51.613,38.71,9.677,62.0,47.619,44.444,7.937,63.0,C00,D02,D01,D20,0.242,0.532,0.226,0.25,0.596,0.096,350.0,45.08,4287.0,1388.0,1381.0,1377.0,1,1
AbongileM,51.0,44.0,5.0,100.0,750.0,740-759,42.424,53.03,4.545,66.0,40.678,54.237,5.085,59.0,C25,C20,B00,A30,0.308,0.327,0.135,0.299,0.149,0.418,409.0,45.13,518.0,1016.0,892.0,860.0,Sandeep099,37.0,56.0,6.0,100.0,843.0,45.614,47.368,7.018,57.0,36.842,57.895,5.263,57.0,C20,D00,A06,C55,0.426,0.277,0.085,0.267,0.2,0.45,357.0,45.81,114.0,1068.0,984.0,984.0,-1,1
Rafsan49,49.0,48.0,3.0,100.0,1520.0,1500-1519,53.226,43.548,3.226,62.0,46.032,50.794,3.175,63.0,D00,C00,D10,D11,0.242,0.597,0.145,0.169,0.729,0.085,562.0,60.78,358.0,1661.0,1647.0,1642.0,Frapancipis,42.0,53.0,5.0,100.0,1545.0,62.295,29.508,8.197,61.0,57.812,37.5,4.688,64.0,C00,C02,D11,D31,0.08,0.693,0.2,0.095,0.476,0.429,593.0,45.03,17190.0,2012.0,1841.0,1831.0,1,1
DimisDon,44.0,48.0,8.0,100.0,2322.0,2320-2339,43.75,50.0,6.25,64.0,55.738,36.066,8.197,61.0,B27,E32,B22,E67,0.194,0.565,0.194,0.111,0.685,0.185,400.0,45.74,842.0,2571.0,2536.0,2523.0,aoauhakLuyr,56.0,34.0,9.0,100.0,2381.0,59.677,30.645,9.677,62.0,55.556,34.921,9.524,63.0,B00,C41,B10,A48,0.125,0.708,0.167,0.171,0.683,0.146,406.0,45.64,2177.0,2582.0,2554.0,2552.0,-1,1
JCUrbano,49.0,49.0,2.0,100.0,1868.0,1860-1879,50.794,44.444,4.762,63.0,37.097,58.065,4.839,62.0,B23,B10,D01,C65,0.255,0.564,0.164,0.391,0.438,0.172,376.0,45.04,21823.0,2157.0,2156.0,2151.0,KSA4,49.0,47.0,4.0,100.0,1919.0,46.032,49.206,4.762,63.0,45.161,53.226,1.613,62.0,D02,D00,C47,D55,0.211,0.596,0.14,0.047,0.625,0.266,286.0,45.07,2762.0,2226.0,2225.0,2201.0,-1,1
