user_white_performance,op_black_performance,op_white_performance,user_black_performance,op_win_rate,op_lose_rate,user_lose_rate,user_win_rate,user_resign_winrate,user_average_game_len,user_resign_lossrate,user_blitz_rating,op_average_game_len,user_mate_winrate,user_black_draw_rate,op_time_performance,op_resign_winrate,user_mate_lossrate,op_average_best_win,user_white_draw_rate,op_blitz_rating,op_white_game_count,user_average_best_win,user_black_game_count,user_game_count,op_game_count,op_black_game_count,user_white_game_count,op_rating_deviation,op_resign_lossrate,op_eco_in_user_winrate,user_rating_deviation,high_draw_rate,op_mate_lossrate,op_black_draw_rate,user_time_performance,op_mate_winrate,user_eco_in_op_winrate,op_white_draw_rate,user_blitz_total_games,op_blitz_total_games,game_result
-2110.773,-2308.86,-2110.773,-2308.86,44.0,54.0,39.0,57.0,0.491,309.0,0.375,1222.0,309.0,0.327,5.0,0.03625,0.491,0.375,1370.0,4.615,1125.0,65.0,1370.0,60.0,100.0,100.0,60.0,65.0,56.31,0.375,0,55.2,1,0.375,5.0,0.03625,0.327,0,4.615,124.0,125.0,1.0
-2254.352958,-2105.75425,-2254.352958,-2105.75425,46.0,48.0,38.0,53.0,0.441,377.0,0.186,1904.0,377.0,0.339,6.557,0.07452900000000001,0.441,0.356,2395.6666666666665,4.688,2018.0,64.0,2395.6666666666665,61.0,39.0,100.0,61.0,64.0,50.65,0.186,0,51.38,1,0.356,6.557,0.07452900000000001,0.339,0,4.688,14796.0,14800.0,1.0
-2137.850436,-1693.32,-2023.304436,-1888.686795,49.0,42.0,60.0,40.0,0.722,257.0,0.439,2243.0,251.0,0.148,7.692,0.021279,0.635,0.386,2508.6666666666665,15.0,2146.0,60.0,2508.6666666666665,65.0,15.0,100.0,65.0,60.0,45.06,0.45,0,45.22,0,0.383,7.692,0.013000000000000001,0.192,0,13.333,4574.0,4611.0,-1.0
-3358.2020589999997,-1497.9751800000001,-3358.2020589999997,-1497.9751800000001,44.0,56.0,75.0,25.0,0.597,366.0,0.367,1517.0,366.0,0.274,1.786,0.062307,0.597,0.083,2021.6666666666667,2.899,1518.0,69.0,2021.6666666666667,56.0,12.0,100.0,56.0,69.0,135.08,0.367,0,134.76,0,0.083,1.786,0.062307,0.274,0,2.899,2764.0,2764.0,-1.0
-3480.96,-1171.231536,-3653.146875,-1000.008,46.0,50.0,55.0,41.0,0.359,335.0,0.389,1033.0,342.0,0.469,1.667,0.010192,0.364,0.537,1207.3333333333333,9.231,1125.0,64.0,1141.3333333333333,60.0,100.0,100.0,61.0,65.0,45.47,0.404,0,45.19,1,0.5,1.639,0.012012,0.439,0,9.375,777.0,792.0,-1.0
-2359.62106,-2339.180543,-2359.62106,-2339.180543,33.0,46.0,60.0,40.0,0.636,387.0,0.382,1785.0,387.0,0.127,1.515,0.0352,0.636,0.412,2199.6666666666665,1.695,1441.0,59.0,2199.6666666666665,66.0,45.0,90.0,66.0,59.0,110.06,0.382,0,109.67,0,0.412,1.515,0.0352,0.127,0,1.695,1871.0,1871.0,-1.0
-3076.521977,-1822.788636,-3076.521977,-1822.788636,45.0,49.0,50.0,25.0,0.46,297.0,0.098,1394.0,297.0,0.365,1.613,0.02862,0.46,0.59,1690.0,0.0,1404.0,63.0,1690.0,62.0,12.0,100.0,62.0,63.0,50.44,0.098,0,49.56,1,0.59,1.613,0.02862,0.365,0,0.0,331.0,331.0,1.0
-1959.3231539999997,-2388.749436,-1959.3231539999997,-2388.749436,44.0,55.0,42.0,46.0,0.571,247.0,0.364,1966.0,247.0,0.222,6.154,0.03458,0.571,0.455,2075.3333333333335,5.0,1955.0,60.0,2066.0,65.0,100.0,100.0,65.0,60.0,46.62,0.364,0,48.34,1,0.455,6.154,0.03458,0.222,0,5.0,784.0,799.0,1.0
-3632.2875,-1331.577,-3632.2875,-1331.577,54.0,45.0,44.0,55.0,0.491,343.0,0.441,1249.0,343.0,0.291,3.279,0.0706,0.491,0.206,1861.3333333333333,0.0,1615.0,64.0,1861.3333333333333,61.0,27.0,100.0,61.0,64.0,61.69,0.441,0,60.03,0,0.206,3.279,0.0706,0.291,0,0.0,1019.0,1019.0,-1.0
-1173.8401430000001,-1876.171857,-1173.8401430000001,-1876.171857,44.0,50.0,36.0,64.0,0.4,270.0,0.429,926.0,270.0,0.2,0.0,0.0,0.4,0.214,1278.0,16.667,917.0,6.0,1278.0,14.0,100.0,100.0,14.0,6.0,178.75,0.429,0,178.19,0,0.214,0.0,0.0,0.2,0,16.667,20.0,20.0,-1.0
-2984.812452,-1764.80336,-2984.812452,-1764.80336,47.0,48.0,46.0,52.0,0.508,357.0,0.603,1521.0,357.0,0.305,2.941,0.019448,0.508,0.222,1708.0,1.754,1426.0,57.0,1708.0,68.0,100.0,100.0,68.0,57.0,117.9,0.603,0,117.05,1,0.222,2.941,0.019448,0.305,0,1.754,176.0,176.0,1.0
-2838.11094,-1799.170388,-2838.11094,-1799.170388,62.0,34.0,67.0,25.0,0.224,442.0,0.603,1175.0,442.0,0.672,3.509,0.001648,0.224,0.365,1711.3333333333333,2.941,1449.0,68.0,1711.3333333333333,57.0,84.0,100.0,57.0,68.0,57.42,0.603,0,55.66,1,0.365,3.509,0.001648,0.672,0,2.941,237.0,237.0,-1.0
-2903.7976559999997,-1689.3874500000002,-2570.0177219999996,-1962.6914840000002,53.0,45.0,49.0,48.0,0.623,267.0,0.828,1186.0,271.0,0.148,4.762,0.010405999999999999,0.586,0.086,1310.0,4.839,1109.0,62.0,1310.0,63.0,100.0,100.0,63.0,62.0,45.13,0.841,0,45.43,1,0.079,3.175,0.009323999999999999,0.241,0,3.226,5698.0,5893.0,-1.0
-2312.350344,-2095.01676,-2312.350344,-2095.01676,27.0,55.0,18.0,63.0,0.382,293.0,0.558,1856.0,293.0,0.353,0.0,0.03619,0.382,0.288,2047.3333333333333,8.065,2033.0,62.0,2047.3333333333333,63.0,33.0,54.0,63.0,62.0,46.8,0.558,0,46.43,1,0.288,0.0,0.03619,0.353,0,8.065,773.0,779.0,-1.0
-1304.140314,-2204.149314,-1592.313,-2277.69,55.0,34.0,66.0,33.0,0.2,379.0,0.562,1058.0,375.0,0.8,0.0,0.0,0.167,0.062,1156.3333333333333,0.0,1148.0,13.0,1156.3333333333333,10.0,18.0,100.0,11.0,11.0,136.82,0.611,0,136.1,0,0.056,0.0,0.0,0.833,0,0.0,21.0,24.0,1.0
-2276.752742,-2214.543582,-2276.752742,-2214.543582,52.0,47.0,54.0,44.0,0.615,260.0,0.667,1620.0,260.0,0.308,5.263,0.002233,0.615,0.188,1927.3333333333333,1.471,1591.0,68.0,1927.3333333333333,57.0,100.0,100.0,57.0,68.0,53.56,0.667,0,51.71,1,0.188,5.263,0.002233,0.308,0,1.471,713.0,713.0,-1.0
-2840.442687,-1864.08,-2933.925266,-1786.4285839999998,47.0,51.0,60.0,40.0,0.524,431.0,0.017,1535.0,427.0,0.317,3.39,0.03175,0.547,0.729,1690.3333333333333,1.515,1557.0,65.0,1690.3333333333333,59.0,30.0,100.0,60.0,66.0,46.79,0.017,0,47.43,0,0.724,3.333,0.037037,0.312,0,1.538,1662.0,1668.0,1.0
-3171.2033349999997,-671.948156,-1443.567104,-2315.243934,97.0,1.0,19.0,73.0,0.452,252.0,0.84,2205.0,210.0,0.344,4.762,0.025679999999999998,0.414,0.04,2566.3333333333335,6.452,2460.0,63.0,2566.3333333333335,63.0,100.0,100.0,62.0,62.0,45.09,0.766,0,45.19,1,0.064,3.226,0.031110000000000002,0.357,0,9.524,1599.0,1735.0,-1.0
-2010.8813830000001,-2579.079792,-2010.8813830000001,-2579.079792,56.0,40.0,57.0,42.0,0.667,200.0,0.879,2279.0,200.0,0.19,3.448,0.004862,0.667,0.052,2565.0,2.985,2235.0,67.0,2565.0,58.0,21.0,100.0,58.0,67.0,63.62,0.879,0,62.97,0,0.052,3.448,0.004862,0.19,0,2.985,8083.0,8083.0,-1.0
-2569.56084,-1951.0781249999998,-2569.56084,-1951.0781249999998,50.0,49.0,43.0,54.0,0.541,374.0,0.644,1607.0,374.0,0.262,1.562,0.0061200000000000004,0.541,0.322,1792.6666666666667,6.557,1642.0,61.0,1792.6666666666667,64.0,100.0,100.0,64.0,61.0,46.49,0.644,0,47.66,1,0.322,1.562,0.0061200000000000004,0.262,0,6.557,227.0,239.0,-1.0
-3713.7331349999995,-1422.477135,-3713.7331349999995,-1422.477135,52.0,36.0,52.0,45.0,0.388,306.0,0.345,1457.0,306.0,0.388,0.0,0.042476,0.388,0.31,1620.0,0.0,1449.0,63.0,1620.0,62.0,100.0,100.0,62.0,63.0,47.09,0.345,0,45.2,1,0.31,0.0,0.042476,0.388,0,0.0,720.0,723.0,-1.0
-2868.507784,-1660.65006,-2610.1800240000002,-1713.6395119999997,34.0,62.0,63.0,34.0,0.449,386.0,0.143,1507.0,386.0,0.469,6.25,0.06399300000000001,0.458,0.086,2109.0,3.279,1484.0,62.0,2109.0,64.0,100.0,100.0,63.0,61.0,101.4,0.137,0,115.86,1,0.096,3.175,0.062894,0.458,0,3.226,1869.0,1872.0,-1.0
-3207.96195,-1677.08166,-3207.96195,-1677.08166,47.0,51.0,48.0,50.0,0.564,393.0,0.73,1070.0,393.0,0.333,0.0,0.0,0.564,0.216,1136.0,2.632,991.0,38.0,1136.0,39.0,77.0,100.0,39.0,38.0,65.87,0.73,0,64.35,1,0.216,0.0,0.0,0.333,0,2.632,77.0,77.0,1.0
-2191.56,-1829.233,-2083.83,-1873.8349999999998,56.0,40.0,37.0,57.0,0.298,223.0,0.237,2166.0,225.0,0.512,4.615,0.10672900000000002,0.301,0.211,2572.3333333333335,0.0,2267.0,60.0,2572.3333333333335,65.0,100.0,100.0,65.0,60.0,46.61,0.256,0,47.0,1,0.205,4.615,0.10222,0.506,0,0.0,3597.0,3606.0,-1.0
-3449.0383399999996,-873.75134,-3449.0383399999996,-873.75134,46.0,51.0,44.0,51.0,0.495,309.0,0.267,1872.0,309.0,0.284,0.0,0.098537,0.495,0.267,2349.3333333333335,0.0,1433.0,87.0,2349.3333333333335,38.0,100.0,100.0,38.0,87.0,125.43,0.267,0,125.08,1,0.267,0.0,0.098537,0.284,0,0.0,2011.0,2011.0,1.0
-2543.3563529999997,-1633.317,-2543.3563529999997,-1633.317,52.0,36.0,31.0,68.0,0.417,380.0,0.441,830.0,377.0,0.333,8.696,0.019364,0.417,0.441,1638.3333333333333,5.357,1404.0,56.0,1638.3333333333333,69.0,48.0,57.0,69.0,56.0,66.44,0.441,0,65.77,0,0.441,8.696,0.019364,0.333,0,5.357,288.0,289.0,1.0
-2354.017125,-2214.31875,-2518.151688,-2064.85026,50.0,42.0,38.0,54.0,0.509,338.0,0.303,1691.0,339.0,0.236,3.175,0.033456,0.491,0.561,1987.6666666666667,3.226,1667.0,61.0,1987.6666666666667,63.0,93.0,78.0,64.0,62.0,45.05,0.344,0,45.15,1,0.531,3.125,0.031875,0.263,0,3.279,16442.0,16459.0,-1.0
-1111.375,-2690.9359999999997,-1111.375,-2690.9359999999997,14.0,61.0,55.0,35.0,0.143,363.0,0.214,1132.0,363.0,0.143,18.182,0.050693999999999996,0.143,0.643,0.0,0.0,1123.0,12.0,0.0,11.0,60.0,63.0,11.0,12.0,124.99,0.214,0,124.19,1,0.643,18.182,0.050693999999999996,0.143,0,0.0,23.0,23.0,1.0
-2093.17416,-1999.2,-2093.17416,-1999.2,61.0,36.0,25.0,55.0,0.508,247.0,0.75,1734.0,247.0,0.159,7.812,0.03861,0.508,0.096,2049.0,8.197,1743.0,61.0,2049.0,64.0,60.0,100.0,64.0,61.0,53.8,0.75,0,53.0,1,0.096,7.812,0.03861,0.159,0,8.197,1906.0,1906.0,1.0
-2972.579288,-1661.550051,-2972.579288,-1661.550051,52.0,46.0,53.0,46.0,0.42,262.0,0.083,1458.0,262.0,0.34,3.03,0.04752,0.42,0.597,2339.3333333333335,1.695,1460.0,59.0,2339.3333333333335,66.0,90.0,100.0,66.0,59.0,48.6,0.083,0,46.32,0,0.597,3.03,0.04752,0.34,0,1.695,2479.0,2479.0,-1.0
-2290.830276,-1958.475,-2649.92246,-1758.9554400000002,62.0,36.0,56.0,41.0,0.479,340.0,0.043,1531.0,312.0,0.292,4.762,0.109632,0.481,0.386,2270.0,6.452,1275.0,61.0,2270.0,63.0,100.0,100.0,64.0,62.0,45.12,0.09,0,45.32,1,0.194,4.688,0.145808,0.308,0,4.918,7555.0,7809.0,1.0
-1892.4418880000003,-2401.629089,-1831.9625,-2482.27875,35.0,61.0,54.0,45.0,0.643,515.0,0.653,1628.0,516.0,0.2,6.452,0.01859,0.638,0.204,1842.6666666666667,3.175,1697.0,64.0,1842.6666666666667,62.0,100.0,100.0,61.0,63.0,52.6,0.66,0,50.81,1,0.22,6.557,0.01548,0.203,0,3.125,4711.0,4719.0,-1.0
-2255.5679999999998,-1966.7623720000001,-2316.641899,-2063.694192,60.0,38.0,51.0,40.0,0.541,369.0,0.862,1706.0,336.0,0.148,3.226,0.0,0.61,0.138,1851.6666666666667,6.349,1786.0,61.0,1851.6666666666667,62.0,100.0,100.0,64.0,63.0,45.02,0.912,0,45.12,1,0.088,7.812,0.0,0.169,0,6.557,11287.0,11411.0,-1.0
-2706.9322349999998,-1997.3724619999998,-2706.9322349999998,-1997.3724619999998,54.0,44.0,30.0,67.0,0.221,256.0,0.145,2077.0,256.0,0.382,1.587,0.006875999999999999,0.221,0.836,2106.0,1.613,2053.0,62.0,2106.0,63.0,100.0,100.0,63.0,62.0,46.8,0.145,0,47.09,1,0.836,1.587,0.006875999999999999,0.382,0,1.613,359.0,362.0,-1.0
-1761.5157179999999,-2828.7373589999997,-1761.5157179999999,-2828.7373589999997,68.0,32.0,63.0,36.0,0.438,400.0,0.32,1558.0,400.0,0.271,3.077,0.10132399999999998,0.438,0.333,2018.3333333333333,0.0,1714.0,60.0,2018.3333333333333,65.0,33.0,75.0,65.0,60.0,57.84,0.32,0,64.97,0,0.333,3.077,0.10132399999999998,0.271,0,0.0,2322.0,2332.0,-1.0
-2985.6236409999997,-1565.4,-2985.6236409999997,-1565.4,60.0,40.0,36.0,60.0,0.451,346.0,0.72,1910.0,346.0,0.268,1.667,0.03048,0.451,0.16,2115.0,4.615,1277.0,65.0,2115.0,60.0,100.0,10.0,60.0,65.0,56.34,0.72,0,55.57,0,0.16,1.667,0.03048,0.268,0,4.615,2540.0,2540.0,1.0
-2085.0695819999996,-1827.2773979999997,-2157.696268,-1743.9310240000002,50.0,46.0,38.0,52.0,0.583,628.0,0.442,1435.0,623.0,0.15,8.621,0.0,0.557,0.558,1527.6666666666667,11.94,1435.0,65.0,1527.6666666666667,58.0,100.0,100.0,60.0,67.0,49.07,0.431,0,48.86,1,0.569,8.333,0.0,0.148,0,12.308,2008.0,2012.0,1.0
-2510.5088880000003,-1644.511883,-2510.5088880000003,-1644.511883,38.0,46.0,75.0,25.0,0.519,269.0,0.492,1744.0,269.0,0.154,7.246,0.009856,0.519,0.476,2122.3333333333335,8.929,1209.0,56.0,2122.3333333333335,69.0,12.0,39.0,69.0,56.0,62.61,0.492,0,60.95,0,0.476,7.246,0.009856,0.154,0,8.929,593.0,593.0,0.0
-2608.2135190000004,-2051.9794800000004,-2608.2135190000004,-2051.9794800000004,40.0,59.0,41.0,58.0,0.69,575.0,0.125,1532.0,575.0,0.155,1.389,0.080443,0.69,0.078,1700.3333333333333,3.774,1573.0,53.0,1700.3333333333333,72.0,72.0,66.0,72.0,53.0,59.69,0.125,0,60.57,0,0.078,1.389,0.080443,0.155,0,3.774,1067.0,1070.0,-1.0
-2644.4320000000002,-1961.974484,-2644.4320000000002,-1957.819318,39.0,44.0,50.0,45.0,0.603,317.0,0.763,1724.0,314.0,0.254,3.226,0.009605,0.613,0.119,1938.3333333333333,1.587,1711.0,63.0,1938.3333333333333,62.0,100.0,100.0,62.0,63.0,45.06,0.759,0,45.14,1,0.121,4.839,0.009545999999999999,0.242,0,3.175,13714.0,13731.0,0.0
-1574.9028449999998,-2826.58389,-1574.9028449999998,-2826.58389,40.0,56.0,30.0,66.0,0.105,468.0,0.103,1110.0,468.0,0.702,4.255,0.010814999999999998,0.105,0.744,1320.3333333333333,3.774,567.0,53.0,1320.3333333333333,47.0,100.0,100.0,47.0,53.0,125.92,0.103,0,125.13,1,0.744,4.255,0.010814999999999998,0.702,0,3.774,99.0,99.0,1.0
-2572.328,-1776.5697949999999,-2572.328,-1776.5697949999999,32.0,64.0,51.0,49.0,0.42,1062.0,0.54,1493.0,1062.0,0.507,3.333,0.01044,0.42,0.24,1645.0,6.154,1607.0,65.0,1645.0,60.0,100.0,100.0,60.0,65.0,105.17,0.54,0,104.76,0,0.24,3.333,0.01044,0.507,0,6.154,2266.0,2266.0,-1.0
-2956.2041459999996,-1624.788104,-3028.675464,-1501.4899900000003,45.0,52.0,48.0,49.0,0.574,585.0,0.485,1245.0,594.0,0.185,4.918,0.042312,0.582,0.258,1439.0,3.125,1301.0,65.0,1439.0,61.0,100.0,100.0,60.0,64.0,45.49,0.438,0,45.04,1,0.281,5.0,0.04692700000000001,0.182,0,4.615,1033.0,1058.0,1.0
-2312.350344,-1460.918724,-2312.350344,-1460.918724,44.0,52.0,44.0,52.0,0.656,210.0,0.816,1859.0,210.0,0.082,11.111,0.0,0.656,0.184,2041.0,12.903,1968.0,62.0,2041.0,63.0,100.0,100.0,63.0,62.0,54.18,0.816,0,52.4,1,0.184,11.111,0.0,0.082,0,12.903,1372.0,1372.0,1.0
-2972.579288,-1559.9010239999998,-2972.579288,-1559.9010239999998,43.0,50.0,56.0,38.0,0.627,380.0,0.58,1814.0,380.0,0.176,1.515,0.06252400000000001,0.627,0.101,2039.0,6.78,1797.0,59.0,2039.0,66.0,100.0,100.0,66.0,59.0,56.07,0.58,0,55.3,1,0.101,1.515,0.06252400000000001,0.176,0,6.78,2744.0,2744.0,-1.0
-2419.8013859999996,-2109.500965,-2419.8013859999996,-2109.500965,26.0,71.0,57.0,42.0,0.408,352.0,0.648,919.0,352.0,0.388,5.263,0.020792,0.408,0.239,1379.6666666666667,0.0,1089.0,30.0,1379.6666666666667,95.0,100.0,100.0,95.0,30.0,143.77,0.648,0,143.08,0,0.239,5.263,0.020792,0.388,0,0.0,177.0,177.0,-1.0
-2450.0,-2208.5887199999997,-2298.443433,-2357.557668,32.0,63.0,50.0,50.0,0.444,284.0,0.593,1459.0,279.0,0.302,1.493,0.05842000000000001,0.443,0.102,1558.0,3.448,1491.0,59.0,1558.0,67.0,78.0,100.0,66.0,58.0,52.09,0.607,0,51.97,0,0.098,1.515,0.058547999999999996,0.311,0,3.39,688.0,691.0,-1.0
-2495.6724280000003,-1736.569448,-2495.6724280000003,-1736.569448,67.0,28.0,40.0,60.0,0.453,271.0,0.378,1938.0,271.0,0.333,4.762,0.09340000000000001,0.453,0.067,2427.0,3.226,1939.0,62.0,2427.0,63.0,15.0,100.0,63.0,62.0,55.84,0.378,0,55.08,0,0.067,4.762,0.09340000000000001,0.333,0,3.226,18092.0,18092.0,-1.0
-1677.55,-2333.00084,-1677.55,-2333.00084,41.0,55.0,37.0,37.0,0.707,337.0,0.8,2282.0,337.0,0.155,11.475,0.015042000000000002,0.707,0.055,2195.0,7.812,1994.0,64.0,2195.0,61.0,24.0,100.0,61.0,64.0,122.54,0.8,0,121.73,1,0.055,11.475,0.015042000000000002,0.155,0,7.812,837.0,837.0,-1.0
-2122.675776,-2043.6566580000003,-2122.675776,-2043.6566580000003,53.0,40.0,50.0,50.0,0.462,372.0,0.535,1631.0,372.0,0.333,3.03,0.040128,0.462,0.233,1741.0,3.39,1817.0,59.0,1741.0,66.0,12.0,100.0,66.0,59.0,91.11,0.535,0,90.02,0,0.233,3.03,0.040128,0.333,0,3.39,157.0,157.0,1.0
-1303.7830079999999,-2935.99284,-1303.7830079999999,-2935.99284,44.0,48.0,47.0,47.0,0.609,607.0,0.784,2063.0,607.0,0.156,6.25,0.034383,0.609,0.059,2222.0,9.836,2245.0,61.0,2195.3333333333335,64.0,100.0,100.0,64.0,61.0,45.67,0.784,0,46.74,1,0.059,6.25,0.034383,0.156,0,9.836,529.0,541.0,1.0
-2659.381624,-1993.687767,-2628.3899199999996,-2053.872262,56.0,42.0,68.0,26.0,0.537,303.0,0.515,1461.0,334.0,0.148,1.471,0.034299,0.556,0.382,1816.3333333333333,3.509,1392.0,55.0,1816.3333333333333,68.0,57.0,100.0,70.0,57.0,45.07,0.551,0,45.05,1,0.29,1.429,0.04095,0.111,0,1.818,7858.0,7892.0,-1.0
-2552.381208,-2036.1687499999998,-2552.381208,-2036.1687499999998,48.0,47.0,67.0,30.0,0.596,233.0,0.844,992.0,233.0,0.228,1.562,0.00434,0.596,0.109,1217.6666666666667,4.918,1233.0,61.0,1217.6666666666667,64.0,100.0,100.0,64.0,61.0,63.27,0.844,0,62.57,1,0.109,1.562,0.00434,0.228,0,4.918,1622.0,1622.0,-1.0
-2554.15,-1738.66875,-2554.15,-1738.66875,33.0,62.0,30.0,60.0,0.25,307.0,0.021,1163.0,307.0,0.5,4.167,0.029312,0.25,0.83,1258.6666666666667,9.259,831.0,54.0,1258.6666666666667,48.0,30.0,100.0,48.0,54.0,59.54,0.021,0,57.86,1,0.83,4.167,0.029312,0.5,0,9.259,98.0,98.0,1.0
-2777.39904,-2024.30604,-2753.3624999999997,-1992.6465,40.0,50.0,20.0,80.0,0.412,343.0,0.595,1757.0,333.0,0.275,0.0,0.07242,0.431,0.095,2150.6666666666665,0.0,2147.0,64.0,2150.6666666666665,61.0,15.0,100.0,61.0,64.0,46.81,0.622,0,47.74,0,0.081,0.0,0.07938,0.275,0,0.0,828.0,834.0,-1.0
-2658.894761,-1722.182528,-2658.894761,-1722.182528,41.0,54.0,60.0,35.0,0.617,370.0,0.521,1687.0,370.0,0.128,4.478,0.07698600000000001,0.617,0.123,1973.0,3.448,1712.0,58.0,1973.0,67.0,100.0,72.0,67.0,58.0,65.19,0.521,0,63.67,1,0.123,4.478,0.07698600000000001,0.128,0,3.448,1347.0,1347.0,-1.0
-1859.5687500000001,-2851.61825,-2064.85026,-2604.96624,41.0,49.0,50.0,47.0,0.482,505.0,0.727,1208.0,510.0,0.339,1.639,0.009333,0.475,0.212,1339.6666666666667,3.125,1139.0,63.0,1339.6666666666667,61.0,100.0,100.0,62.0,64.0,48.49,0.746,0,49.53,1,0.206,1.613,0.0068639999999999994,0.339,0,3.175,4289.0,4295.0,1.0
-1962.3105,-2653.328958,-1962.3105,-2653.328958,50.0,47.0,46.0,51.0,0.328,266.0,0.75,2133.0,266.0,0.262,4.688,0.03403,0.328,0.15,2218.6666666666665,1.639,2163.0,61.0,2218.6666666666665,64.0,100.0,100.0,64.0,61.0,54.39,0.75,0,52.57,1,0.15,4.688,0.03403,0.262,0,1.639,501.0,501.0,1.0
-2071.2,-2341.85783,-1979.3913100000002,-2415.769584,26.0,73.0,44.0,53.0,0.431,336.0,0.926,1450.0,340.0,0.308,4.762,0.004161,0.438,0.037,1876.3333333333333,4.839,1146.0,59.0,1876.3333333333333,63.0,100.0,78.0,66.0,62.0,45.54,0.927,1,45.88,0,0.036,4.545,0.004158,0.312,1,5.085,5543.0,5564.0,1.0
-1997.3724619999998,-2556.539341,-1997.3724619999998,-2556.539341,50.0,49.0,55.0,44.0,0.561,219.0,0.855,1784.0,219.0,0.242,4.839,0.008832999999999999,0.561,0.036,2331.0,1.587,1765.0,63.0,2331.0,62.0,54.0,100.0,62.0,63.0,50.0,0.855,0,49.17,0,0.036,4.839,0.008832999999999999,0.242,0,1.587,7668.0,7668.0,1.0
-2705.9759999999997,-1551.4850560000002,-2705.9759999999997,-1551.4850560000002,34.0,65.0,28.0,70.0,0.547,408.0,0.577,2110.0,408.0,0.234,3.448,0.05075,0.547,0.173,2166.3333333333335,10.448,1314.0,67.0,2166.3333333333335,58.0,100.0,100.0,58.0,67.0,98.64,0.577,0,97.64,1,0.173,3.448,0.05075,0.234,0,10.448,297.0,298.0,1.0
-2478.0746249999997,-1892.7125,-2478.0746249999997,-1892.7125,51.0,47.0,47.0,49.0,0.702,541.0,0.721,1884.0,541.0,0.07,3.125,0.020125,0.702,0.115,2019.3333333333333,8.197,1764.0,61.0,2019.3333333333333,64.0,100.0,100.0,64.0,61.0,48.28,0.721,0,46.75,1,0.115,3.125,0.020125,0.07,0,8.197,4243.0,4244.0,-1.0
-2820.140659,-1879.817937,-2820.140659,-1879.817937,56.0,40.0,23.0,76.0,0.586,306.0,0.156,1081.0,306.0,0.293,4.839,0.033784,0.586,0.516,1228.3333333333333,0.0,1179.0,63.0,1228.3333333333333,62.0,51.0,100.0,62.0,63.0,52.23,0.156,0,50.33,0,0.516,4.839,0.033784,0.293,0,0.0,529.0,529.0,-1.0
-2722.2439999999997,-1871.7543210000001,-2722.2439999999997,-1871.7543210000001,53.0,42.0,47.0,52.0,0.477,249.0,0.696,1116.0,249.0,0.323,1.613,0.012282000000000001,0.477,0.143,1192.3333333333333,4.762,1126.0,63.0,1192.3333333333333,62.0,57.0,100.0,62.0,63.0,96.56,0.696,0,95.54,0,0.143,1.613,0.012282000000000001,0.323,0,4.762,590.0,590.0,1.0
-1889.948808,-2339.148705,-1889.948808,-2339.148705,61.0,32.0,21.0,78.0,0.449,392.0,0.714,2619.0,392.0,0.174,6.349,0.053910999999999994,0.449,0.143,2660.3333333333335,4.839,2540.0,62.0,2660.3333333333335,63.0,57.0,100.0,63.0,62.0,198.59,0.714,0,198.12,0,0.143,6.349,0.053910999999999994,0.174,0,4.839,1779.0,1779.0,1.0
-2542.768194,-1941.3058979999998,-2454.271058,-2075.2172100000003,71.0,28.0,50.0,50.0,0.48,400.0,0.529,942.0,400.0,0.3,0.0,0.033479999999999996,0.48,0.286,1153.0,4.464,1372.0,111.0,1153.0,13.0,12.0,100.0,14.0,112.0,116.01,0.543,0,115.15,0,0.286,0.0,0.030780000000000002,0.3,0,4.505,342.0,346.0,-1.0
-1809.5055419999999,-2880.19384,-1809.5055419999999,-2880.19384,49.0,40.0,34.0,66.0,0.455,514.0,0.625,1620.0,514.0,0.424,3.125,0.021658999999999998,0.455,0.196,1812.3333333333333,1.639,2107.0,61.0,1812.3333333333333,64.0,100.0,100.0,64.0,61.0,240.6,0.625,0,240.41,0,0.196,3.125,0.021658999999999998,0.424,0,1.639,221.0,221.0,-1.0
-2613.084938,-1627.7617319999997,-2519.756543,-1689.3987119999997,53.0,44.0,62.0,37.0,0.423,278.0,0.688,941.0,276.0,0.269,7.576,0.011985,0.412,0.25,1368.0,6.78,940.0,59.0,1368.0,66.0,24.0,100.0,66.0,59.0,63.75,0.677,0,64.15,0,0.246,7.576,0.0115,0.275,0,6.78,3126.0,3127.0,-1.0
-2439.2539360000005,-1473.91043,-2439.2539360000005,-1473.91043,48.0,44.0,68.0,30.0,0.389,180.0,0.529,1697.0,180.0,0.25,3.175,0.00875,0.389,0.365,2319.0,3.226,1612.0,62.0,2319.0,63.0,100.0,75.0,63.0,62.0,48.8,0.529,0,47.12,1,0.365,3.175,0.00875,0.25,0,3.226,1395.0,1400.0,-1.0
-2358.490662,-2068.468204,-2354.017125,-2002.6125,53.0,44.0,51.0,47.0,0.518,230.0,0.571,1829.0,237.0,0.143,3.125,0.062624,0.446,0.206,2302.3333333333335,6.557,1845.0,62.0,2302.3333333333335,64.0,100.0,100.0,63.0,61.0,45.71,0.613,0,45.06,1,0.242,3.175,0.04146999999999999,0.214,0,8.065,16605.0,16702.0,-1.0
