user_id,user_resign_winrate,user_time_winrate,user_average_game_len,user_rating_deviation,op_id,op_resign_winrate,op_time_winrate,op_average_game_len,op_rating_deviation,game_result,op_average_best_win,user_average_best_win,best_win_diff,user_white_performance,user_black_performance,op_white_performance,op_black_performance,combined_draw4,user_time_performance,op_time_performance,user_performace,op_performance,rating_diff,user_resign_perf,op_resign_perf,game_count_ratio
Alexi16,0.567,0.217,398.0,45.1,Lanc39,0.629,0.21,407.0,46.27,-1.0,2363.3333333333335,2191.0,163.0,2248.2353630000002,1905.2250000000001,2494.9304939999997,2164.9926619999997,6.004999999999999,0.012152,0.08546999999999999,2226.0,2142.0,-143.0,0.46210499999999993,0.35161100000000006,1.0
Alexkhine05,0.656,0.25,370.0,46.18,marcacoxl,0.462,0.327,437.0,45.31,-1.0,2368.6666666666665,2132.0,323.0,3114.75,2127.978125,1922.165154,1285.014384,8.381,0.07425,0.060168,2912.0,1558.0,100.0,0.338496,0.32062799999999997,1.0
Alexkonstbg,0.698,0.127,401.0,45.66,paosygz,0.565,0.129,302.0,45.93,-1.0,1980.6666666666667,2147.6666666666665,-274.0,3045.992808,1473.2471480000002,3120.03125,1586.468112,5.18525,0.004699,0.048891000000000004,1938.0,2208.0,10.0,0.503956,0.26328999999999997,1.075268817204301
Alexsuper,0.569,0.235,388.0,45.74,Fahimahamed_kst,0.492,0.317,438.0,45.32,0.0,2216.0,2208.3333333333335,-20.0,1361.98638,2375.8385559999997,2301.6,3113.1642599999996,4.8069999999999995,0.07425999999999999,0.004755,2496.0,1935.0,-18.0,0.259464,0.278964,1.0
AlgAuresTASSILI123,0.727,0.018,324.0,46.3,Numbers_Letters,0.582,0.269,312.0,45.16,-1.0,1802.6666666666667,1927.3333333333333,-154.0,2041.68125,1838.554956,2912.9609079999996,2567.6906249999997,3.59475,0.001638,0.050572000000000006,2256.0,2091.0,-46.0,0.6215849999999999,0.254916,0.87
Ali18y,0.278,0.111,191.0,45.3,maxryu35673467,0.302,0.365,278.0,45.21,-1.0,1591.3333333333333,2102.3333333333335,-343.0,901.6500000000001,394.48990800000007,5020.4875,3370.89375,4.82175,0.01443,0.035405,748.0,4080.0,50.0,0.07728400000000002,0.067346,1.0
AliElsadany,0.547,0.156,353.0,61.94,Spin0saurus,0.5,0.2,382.0,45.27,1.0,1422.6666666666667,1489.3333333333333,-162.0,2453.733633,2539.7,2008.921875,1903.7578,5.6075,0.058812,0.05500000000000001,2352.0,2162.0,61.0,0.161365,0.245,1.0
AlidarI,0.516,0.194,423.0,54.99,Sahibbel,0.585,0.215,377.0,45.27,-1.0,2355.3333333333335,2028.3333333333333,305.0,1974.41928,1389.5916460000003,3548.35823,2415.8219900000004,3.8575,0.02813,0.116745,1748.0,2850.0,-192.0,0.365844,0.08892,0.8
Alirezami,0.5,0.19,400.0,45.08,Leobell77,0.544,0.132,371.0,45.15,-1.0,1821.3333333333333,1762.6666666666667,62.0,2227.350384,1863.7591400000001,3136.247312,2534.559447,1.6065,0.03458,0.07101600000000001,2401.0,2303.0,-49.0,0.3275,0.083776,1.0
AliveChefImpala,0.525,0.169,273.0,45.13,marcelosx,0.354,0.369,281.0,45.06,-1.0,2286.6666666666665,1898.3333333333333,414.0,2744.439012,1623.7268800000002,3466.0096799999997,1973.246976,1.9975,0.10376600000000001,0.28818900000000003,2475.0,2226.0,-106.0,0.12915000000000001,0.066552,1.0
Alkmaar,0.483,0.3,360.0,53.02,Fastera3,0.385,0.262,374.0,45.31,1.0,1817.0,1910.3333333333333,-84.0,2379.796875,1991.79,2524.591366,2076.8999999999996,5.1972499999999995,0.13169999999999998,0.004716,2856.0,1764.0,-33.0,0.050714999999999996,0.23793,1.0
Allshain,0.328,0.066,372.0,45.1,Van_der_Poel,0.419,0.242,327.0,45.16,1.0,1434.0,1461.3333333333333,-6.0,2268.140625,2500.64892,2414.7975539999998,2268.140625,2.7787499999999996,0.001056,0.11495,3009.0,1833.0,52.0,0.199096,0.12067199999999999,1.0
Alojera,0.41,0.197,196.0,45.69,CaballeroReyOxidado,0.48,0.24,241.0,45.23,1.0,1550.3333333333333,1599.0,-51.0,3350.971252,1826.1853800000001,2653.494693,1209.36387,6.3942499999999995,0.030338,0.0372,2376.0,2184.0,38.0,0.06314,0.33936,1.0
Alokkr17118,0.406,0.297,298.0,47.13,george_leo_07,0.556,0.296,340.0,54.41,-1.0,1344.6666666666667,2011.0,-561.0,3281.265625,2831.58768,2016.8793839999998,1732.5043199999998,1.21025,0.05197499999999999,0.117512,3245.0,1720.0,564.0,0.17255,0.15345600000000004,1.492537313432836
AlonLipiner,0.571,0.107,222.0,60.18,nebidia,0.569,0.259,229.0,45.2,-1.0,1602.0,1633.0,-21.0,3031.233538,1474.65745,3046.635484,1413.210215,6.7845,0.008774,0.058016000000000005,2208.0,2024.0,37.0,0.33688999999999997,0.22589299999999998,1.0
Alsace2020,0.612,0.102,419.0,45.1,JKheidegg,0.492,0.305,322.0,45.4,-1.0,2676.3333333333335,2487.6666666666665,211.0,1736.071528,1776.8387890000001,2210.4851400000002,2294.153596,8.828,0.017849999999999998,0.07747,2332.0,1813.0,-124.0,0.225216,0.288804,1.0
Alterius,0.519,0.231,376.0,58.18,Federer_Blaze_It,0.632,0.147,316.0,45.02,-1.0,1914.0,1729.0,274.0,2304.140553,1351.79191,3225.836636,2703.540553,3.194,0.012936000000000001,0.017345999999999997,1681.0,3136.0,-136.0,0.45153,0.343808,1.0
Altgiabdo,0.452,0.167,364.0,46.53,Laskar1,0.393,0.304,413.0,45.09,-1.0,2064.3333333333335,2116.6666666666665,-166.0,1574.740489,1592.084235,2622.29282,2983.1316199999997,4.794,0.021877,0.05016,1976.0,2580.0,11.0,0.274364,0.139122,1.0
Altmarkwolf,0.429,0.179,227.0,45.3,tm_maestro,0.571,0.214,240.0,45.0,-1.0,1926.0,2487.3333333333335,-584.0,2407.973018,1816.4250000000002,2324.21875,2031.714324,7.16575,0.012172,0.028034,1890.0,2600.0,23.0,0.247104,0.27122499999999994,1.0
AltoAstral,0.565,0.113,418.0,45.74,FSavoie,0.576,0.152,315.0,45.13,-1.0,1512.0,1504.0,9.0,2396.291705,2063.45361,2621.630722,1915.0327189999998,4.4037500000000005,0.00791,0.005624,2856.0,1880.0,30.0,0.376855,0.44812799999999997,1.0
AlvinCapon34,0.438,0.167,229.0,45.03,HH472,0.569,0.111,329.0,45.12,-1.0,1692.6666666666667,2202.3333333333335,-559.0,1984.15,1273.4658160000001,4025.0368799999997,2758.6354680000004,1.6280000000000001,0.022545000000000003,0.007548000000000001,1672.0,3304.0,-67.0,0.336822,0.299863,1.0
Always_check_m8,0.472,0.094,462.0,54.78,punit_legend_120,0.373,0.078,244.0,52.34,1.0,954.0,1172.3333333333333,-377.0,2461.7853990000003,2147.546592,1960.7934639999996,1910.019864,6.71575,0.0,0.0025740000000000003,2016.0,2352.0,112.0,0.32851199999999997,0.15554099999999998,1.0
Amaurytkd,0.536,0.214,217.0,45.14,SlayChaseQueen,0.466,0.276,206.0,45.13,-1.0,1795.6666666666667,2013.3333333333333,-214.0,2902.521542,1748.1823100000001,2663.901769,1768.70839,5.20975,0.006634,0.018768000000000003,2303.0,2303.0,54.0,0.24280800000000002,0.252572,1.0
Ambiguous_M,0.5,0.133,620.0,71.11,yoesoef,0.451,0.155,370.0,96.99,1.0,1552.3333333333333,2256.6666666666665,-760.0,1796.9179159999999,2203.4,2472.556356,2799.022488,3.66,0.038304,0.058745,1640.0,3420.0,258.0,0.231,0.13214299999999998,1.0
Amer_Ramadan,0.564,0.164,328.0,45.68,Shrief1Shata,0.583,0.183,326.0,45.24,-1.0,2130.0,1931.3333333333333,203.0,1980.879672,2187.52,2401.467524,2614.718634,3.6132500000000003,0.0328,0.00549,2064.0,2640.0,-99.0,0.37618799999999997,0.36204299999999995,1.0
Amingamer31,0.189,0.378,221.0,50.86,Thamersakly,0.458,0.271,287.0,45.05,-1.0,2033.3333333333333,2042.6666666666667,-97.0,1228.2964020000002,2328.061164,2055.546111,2880.874392,4.70925,0.10886399999999999,0.020325,1485.0,2881.0,-120.0,0.090531,0.200604,1.0
Amomimus,0.434,0.226,226.0,45.0,makalenko87,0.492,0.254,227.0,45.05,1.0,2170.3333333333335,2033.6666666666667,148.0,2383.4402280000004,1919.613432,2784.212586,2380.95,1.99725,0.02825,0.040386,2397.0,2244.0,60.0,0.278194,0.335052,1.0
AmosMusonda,0.397,0.293,242.0,45.54,cheetaz,0.452,0.242,250.0,45.0,1.0,2308.3333333333335,2251.0,93.0,2505.407112,1644.2251039999999,3068.222168,2109.364224,4.006,0.042484999999999995,0.05203,2392.0,2021.0,-83.0,0.136965,0.25718799999999997,1.0
Amson123,0.167,0.429,217.0,45.18,arysato2,0.224,0.429,275.0,45.27,-1.0,2096.0,2270.3333333333335,-158.0,2026.5232050000002,1738.4744520000002,2680.728748,2239.855359,3.5845000000000002,0.157014,0.059631,1870.0,2583.0,-112.0,0.032899000000000005,0.09632,1.0
Anail,0.344,0.311,398.0,45.0,Caseifer,0.412,0.157,482.0,65.3,-1.0,1325.0,1268.6666666666667,60.0,2828.24899,2797.8958800000005,1916.540678,1969.7015149999997,2.02025,0.095166,0.074575,2401.0,2352.0,168.0,0.10044799999999998,0.0,1.0
Anatol75,0.587,0.19,292.0,45.0,uasloboda,0.52,0.22,299.0,45.1,-1.0,2739.6666666666665,2739.3333333333335,-1.0,2712.81798,2142.84375,1860.0933779999998,1533.5775780000001,8.40575,0.04902,0.15488,2856.0,1258.0,6.0,0.35043899999999994,0.10608,1.0
Anatoliy1984,0.561,0.197,318.0,73.91,grantm11,0.615,0.138,359.0,66.12,1.0,2185.0,1718.0,579.0,2381.5530240000003,1935.9878999999999,2367.9633879999997,1890.0929939999999,6.80525,0.030929,0.0,2464.0,1872.0,-30.0,0.30798900000000007,0.458175,1.0
Anaw20,0.431,0.235,266.0,60.99,omryus,0.453,0.125,225.0,46.58,-1.0,2168.3333333333335,2016.6666666666667,137.0,2130.754318,1649.573607,3164.755572,2652.686064,2.3845,0.10951,0.052875,1890.0,2915.0,-22.0,0.163349,0.159456,1.0
Anchor_Thamizh,0.516,0.194,272.0,58.14,GRhumRa,0.578,0.156,232.0,45.29,1.0,1910.3333333333333,1972.0,46.0,2313.4875,2276.907104,2248.21452,1975.79375,5.191,0.082256,0.041964,2256.0,2236.0,74.0,0.122292,0.133518,1.0
AndreaAccorsi,0.271,0.237,218.0,45.08,Kviai,0.518,0.179,179.0,45.43,-1.0,1676.3333333333333,2021.0,-380.0,2407.841856,2150.558871,2306.425,2197.807326,4.418,0.0,0.019868999999999998,1886.0,2632.0,-25.0,0.195391,0.320642,1.0
Andrey1962,0.5,0.133,234.0,45.08,Youleloveit2,0.304,0.304,292.0,45.13,-1.0,2236.6666666666665,1978.0,245.0,2598.275409,2494.597742,2166.65,2197.842955,2.0242500000000003,0.07541099999999999,0.039216,2236.0,2585.0,9.0,0.2015,0.22070399999999998,1.0
AndreyZheleznov,0.446,0.123,294.0,45.22,TheWineBowl,0.315,0.185,319.0,45.05,1.0,1503.0,1542.0,-27.0,3170.3522679999996,2258.653812,2258.64408,1769.15378,3.2135,0.015129,0.0,2688.0,2064.0,47.0,0.253774,0.276885,1.0
Andrey_from_Tomsk,0.492,0.271,339.0,45.15,lirbi2006,0.538,0.154,357.0,45.0,1.0,2106.0,2113.3333333333335,0.0,2306.442258,2031.7633700000001,2656.8986080000004,2483.855,2.395,0.144714,0.034804,1813.0,2989.0,37.0,0.186468,0.390588,1.0
AndriiPikalov,0.517,0.069,283.0,45.0,Dawise,0.608,0.098,372.0,45.11,1.0,1811.3333333333333,1577.0,229.0,2439.9051200000004,2693.984754,2117.520328,2187.4937499999996,2.3762499999999998,0.032982000000000004,0.013328000000000001,2226.0,2464.0,41.0,0.14217500000000002,0.43289599999999995,1.0
Andro5,0.645,0.177,254.0,45.46,alexics,0.525,0.361,270.0,45.06,-1.0,2313.0,2271.0,50.0,2918.56851,1802.377573,2918.558679,1884.305018,1.9905,0.0885,0.1805,1640.0,2703.0,-23.0,0.204465,0.24570000000000003,1.0
Andrushko63,0.62,0.14,404.0,62.07,kingbishopcullen,0.544,0.123,305.0,61.0,1.0,1402.0,1403.3333333333333,-114.0,2915.931158,1802.6576850000001,2302.30778,1619.63592,7.19975,0.0091,0.035546999999999995,2448.0,1978.0,15.0,0.41974,0.24153600000000003,1.0
Anfest,0.579,0.333,214.0,45.35,rez_zeppelin,0.459,0.131,238.0,45.94,1.0,2031.0,2189.0,-215.0,2880.955,1727.0466500000002,2692.2999999999997,1788.35291,5.210999999999999,0.032301,0.002358,2397.0,2068.0,34.0,0.354927,0.40254300000000004,1.0
AngeCo,0.5,0.259,619.0,45.08,All1983,0.696,0.161,665.0,45.23,1.0,1862.6666666666667,1893.3333333333333,-35.0,2460.3,2004.593318,2764.978341,2063.5,3.59075,0.025900000000000003,0.088872,2548.0,1848.0,-43.0,0.3165,0.270048,1.0
Angel_lys,0.352,0.148,354.0,53.59,Svv0,0.403,0.164,311.0,48.87,-1.0,1058.3333333333333,1557.3333333333333,-714.0,1354.8400000000001,2124.560928,2344.330989,3282.235,5.604,0.00592,0.045428,1748.0,2800.0,-51.0,0.176,0.18618600000000002,1.0
Angela1998,0.343,0.343,285.0,45.02,rajeevnair32,0.522,0.239,247.0,45.0,1.0,1855.0,1697.6666666666667,159.0,2947.854195,1821.0270030000001,3090.56769,1874.50257,1.60025,0.124852,0.146746,2300.0,2600.0,-120.0,0.18076100000000003,0.110142,1.0
Anhappy,0.633,0.204,274.0,53.34,Lidocainum,0.522,0.239,249.0,46.91,0.0,2607.6666666666665,2487.6666666666665,110.0,1546.9623889999998,1334.314174,3250.2803519999998,2754.914178,7.25275,0.008771999999999999,0.051146,1890.0,2916.0,138.0,0.481713,0.3132,3.0303030303030303
Animechessadict,0.453,0.16,329.0,45.16,Acube1010,0.582,0.239,338.0,47.16,1.0,1684.0,1683.6666666666667,3.0,2537.11452,2812.55247,2016.15,1821.490242,2.79075,0.02,0.0,2016.0,2700.0,-220.0,0.26681699999999997,0.207192,1.0
AnnaNanny,0.553,0.149,439.0,75.15,karpopov,0.603,0.172,557.0,45.66,1.0,2246.0,1404.3333333333333,870.0,2094.282208,1868.7518910000001,2836.4943270000003,2520.6859040000004,2.8092499999999996,0.08358900000000001,0.0,1750.0,3150.0,-720.0,0.175854,0.460692,1.0
Annoka,0.509,0.2,463.0,55.11,peeper_frog,0.55,0.183,511.0,45.01,0.0,1719.3333333333333,1819.3333333333333,-39.0,2096.75,2265.050592,2343.140514,2489.592924,4.00025,0.013000000000000001,0.075579,2300.0,2091.0,7.0,0.377678,0.27940000000000004,1.0
Anticaroma,0.623,0.208,224.0,45.17,Sergei_ZSV,0.294,0.441,262.0,45.34,-1.0,1380.0,1543.3333333333333,-168.0,2303.806596,1532.562452,2969.3570879999997,2701.006596,3.01725,0.084032,0.128772,2116.0,2484.0,87.0,0.033019,0.17639999999999997,1.0
Antiutopiy,0.523,0.215,239.0,45.07,DayvanCowboy,0.63,0.185,220.0,45.13,-1.0,2570.6666666666665,2522.6666666666665,51.0,2549.428772,2569.902192,1854.387352,2096.75,4.39075,0.00688,0.05735,2255.0,2184.0,-33.0,0.438797,0.36918,1.0
Anton100300,0.661,0.145,331.0,45.28,luismi90,0.642,0.075,287.0,45.17,1.0,2190.3333333333335,1681.3333333333333,531.0,3180.260034,1898.08892,2543.230575,1507.9404760000002,5.0725,0.011745,0.002475,2912.0,1763.0,6.0,0.47988600000000003,0.48150000000000004,1.0
AntonSpagn,0.339,0.286,574.0,59.45,Gogoyubari4,0.435,0.129,601.0,45.27,-1.0,1731.3333333333333,1557.6666666666667,143.0,2493.953319,1713.8875,3251.9249999999997,2096.1991399999997,2.8305,0.044329999999999994,0.009675,2400.0,2300.0,-111.0,0.134583,0.20793,1.0
Antonio1024,0.5,0.268,240.0,45.2,O_Omutante,0.6,0.109,274.0,45.1,1.0,2360.3333333333335,2390.3333333333335,-35.0,2341.354995,2499.369564,2267.569161,2146.231998,3.2067499999999995,0.17741600000000002,0.012099,2346.0,2254.0,53.0,0.1175,0.41879999999999995,1.0
Antonio_Leo,0.623,0.197,1345.0,63.65,sam_ganado,0.425,0.4,1436.0,47.85,-1.0,2328.6666666666665,2292.0,43.0,1403.485116,1400.570028,3109.22493,2798.5436050000003,5.64175,0.092984,0.10840000000000001,1620.0,2460.0,-56.0,0.17319400000000001,0.252025,1.0
Antykruchy,0.453,0.125,251.0,51.15,RamGoki,0.41,0.279,265.0,45.32,-1.0,1617.3333333333333,1464.0,143.0,2841.685,2347.924852,2421.2751479999997,1944.473889,2.40375,0.0555,0.059706,2652.0,2064.0,61.0,0.143601,0.19762,1.0
Anwar-Ali,0.652,0.217,383.0,45.2,PAM1948,0.548,0.242,420.0,45.03,-1.0,2495.6666666666665,1955.3333333333333,555.0,3031.233538,2273.3953149999998,2273.4383,1792.115412,2.3875,0.12803,0.014036,2632.0,2142.0,-128.0,0.18190800000000001,0.34798,1.0
Apatar_MCS,0.4,0.443,297.0,47.7,KudaLumping_DRC,0.469,0.297,304.0,45.39,1.0,2288.0,2346.0,-41.0,1806.2023780000002,2821.346395,1671.9082549999998,2104.7210219999997,7.5315,0.095688,0.090288,2408.0,1800.0,106.0,0.25880000000000003,0.122409,1.0
Apefo,0.575,0.123,611.0,49.91,Manuele99,0.725,0.072,409.0,45.15,1.0,1674.0,1566.0,91.0,3046.0318350000002,2018.84375,2440.44189,1628.7865680000002,3.2069999999999994,0.002337,0.021887999999999998,2346.0,2208.0,22.0,0.40479999999999994,0.079025,1.0
AperturaEscocesa,0.574,0.197,361.0,45.48,babykwei,0.55,0.267,389.0,45.1,1.0,1932.6666666666667,1830.3333333333333,66.0,2607.1008989999996,2301.6,2361.1000000000004,1993.631835,3.5985,0.015563,0.014151,2805.0,1786.0,18.0,0.20950999999999997,0.3861,1.0
ApolloX12,0.613,0.129,378.0,45.31,jkiipli,0.472,0.151,397.0,45.11,-1.0,2359.6666666666665,2214.3333333333335,167.0,2150.521659,3277.012596,1707.6251920000002,2227.350384,3.6035,0.074046,0.088486,2107.0,2496.0,113.0,0.243361,0.178888,1.0
ApoloBurbu,0.517,0.379,251.0,45.09,lucky_me00,0.762,0.05,356.0,45.17,1.0,2380.6666666666665,2536.6666666666665,-201.0,2002.0508960000002,1105.98341,3942.6641319999994,2211.986175,4.8005,0.12923900000000002,0.0008500000000000001,1824.0,3000.0,-67.0,0.30244499999999996,0.607314,1.0
ApostolicPentecostal,0.41,0.213,362.0,47.49,ali_alizadeh1,0.556,0.093,260.0,45.04,1.0,1585.6666666666667,1622.3333333333333,0.0,3656.25,2017.6833040000001,2912.972913,1476.5800000000002,0.80025,0.011928,0.031527,2303.0,2496.0,0.0,0.23082999999999995,0.19738,1.0
AquariusAquarius,0.45,0.167,331.0,45.0,ArkadiyMoscow,0.515,0.076,319.0,45.17,-1.0,1666.6666666666667,1914.3333333333333,-282.0,2228.484375,1997.9375,2766.375,2612.6875,2.01075,0.015197,0.010715999999999998,2499.0,2162.0,43.0,0.3438,0.42641999999999997,1.0
ArashRakhsha,0.508,0.19,353.0,45.03,Spartak5555,0.528,0.208,348.0,45.02,-1.0,1860.0,1839.3333333333333,19.0,2611.349616,3041.5027649999997,1792.115412,2222.2000000000003,1.9969999999999999,0.038000000000000006,0.042224,2679.0,2173.0,27.0,0.23926799999999998,0.313104,1.0
Arcadio_Kalaw,0.517,0.328,402.0,98.88,Rholle,0.574,0.213,389.0,45.15,-1.0,2264.0,2301.6666666666665,-32.0,2177.415,2119.6232480000003,2346.732552,2661.285,3.5475000000000003,0.05084,0.089886,2156.0,2597.0,169.0,0.285384,0.233044,1.0
Arceusmew17,0.416,0.045,334.0,53.14,Tabita_Acapa,0.457,0.171,399.0,45.34,-1.0,2095.0,2072.6666666666665,209.0,2798.984938,2777.813889,1439.137672,1225.831216,4.7975,0.0009,0.0056430000000000004,2886.0,1176.0,388.0,0.29702399999999995,0.259119,1.0
ArchieMiller2015,0.455,0.0,261.0,83.73,KatieNJ,0.071,0.357,344.0,112.5,0.0,1236.0,1637.0,-422.0,2192.991228,2681.139855,1159.405797,1052.649624,1.13875,0.0,0.054978,2214.0,1296.0,272.0,0.10738,0.010934,0.22
Architsureka,0.614,0.175,281.0,45.66,danthoy,0.5,0.286,269.0,45.0,1.0,2193.0,2214.0,-39.0,1993.6482019999999,2460.359772,1741.065625,2300.34532,7.984,0.04305,0.16845399999999996,2544.0,1760.0,-42.0,0.29164999999999996,0.116,1.0
ArdaEren,0.722,0.167,393.0,56.9,jamato,0.657,0.224,426.0,45.52,-1.0,2484.0,2156.6666666666665,348.0,1548.09375,1778.6881420000002,2628.4064479999997,2596.171875,7.131,0.061289,0.054208,2091.0,2484.0,-201.0,0.338618,0.34952400000000006,1.0
Argo69,0.594,0.172,593.0,45.1,PaulTassi,0.554,0.154,395.0,45.08,-1.0,1778.6666666666667,1797.6666666666667,-14.0,2411.776512,2097.307338,2576.092662,2258.05,3.1887499999999998,0.0344,0.021252,1848.0,2652.0,-144.0,0.17285399999999998,0.41051400000000005,1.0
Ariete88,0.574,0.204,327.0,45.31,CRBrahim,0.691,0.155,369.0,130.15,-1.0,1899.6666666666667,1957.0,-25.0,1311.5,556.140625,5333.672484,3497.271535,1.179,0.086292,0.004495,1404.0,3266.0,-435.0,0.22099,0.43463899999999994,1.0
Arif158,0.541,0.279,318.0,45.69,Kovinkin,0.556,0.259,449.0,45.02,1.0,2210.6666666666665,2133.3333333333335,159.0,2317.885848,2610.19612,1640.183598,2489.592924,4.378,0.122202,0.004403000000000001,2288.0,2340.0,46.0,0.17744800000000002,0.4448000000000001,1.0
Aristos1,0.528,0.189,274.0,45.12,stefan62,0.552,0.155,193.0,45.09,1.0,1924.0,1980.3333333333333,-10.0,2640.485848,1693.09418,2902.521542,2232.03231,2.78425,0.014931,0.053939999999999995,2601.0,2070.0,190.0,0.376992,0.256128,1.0
ArkadeepRouth,0.702,0.158,394.0,45.45,RayKu2005,0.632,0.211,390.0,45.15,-1.0,2205.0,2042.6666666666667,161.0,3015.85,1361.98638,2895.5508959999997,1720.408295,5.6005,0.018802,0.110564,2256.0,2025.0,-13.0,0.440154,0.23068,1.0
Arnnev24,0.661,0.196,385.0,76.85,papoun1,0.552,0.259,399.0,45.11,-1.0,2211.3333333333335,2251.3333333333335,-2.0,1886.068002,2343.140514,2116.3788360000003,2185.205307,7.616499999999999,0.033124,0.013467999999999999,2016.0,2392.0,13.0,0.425684,0.37094400000000005,1.0
Arodriguezz01,0.492,0.175,361.0,45.96,elmostshar-mena,0.525,0.203,396.0,45.22,-1.0,1716.3333333333333,1862.3333333333333,-159.0,2460.3,2375.8385559999997,2304.140553,2078.8511519999997,4.00675,0.02625,0.03857,2156.0,2340.0,-15.0,0.155964,0.35280000000000006,1.0
Arseniy2016_Fisenko,0.277,0.234,343.0,69.08,DLOK,0.439,0.158,440.0,54.13,-1.0,1730.6666666666667,1474.0,260.0,2138.896111,1775.1751480000003,2811.8410649999996,2533.3199999999997,2.7245,0.021528000000000002,0.004266,1650.0,3008.0,-258.0,0.16620000000000001,0.213354,1.0
Arseny1583,0.529,0.235,211.0,45.14,nanptv,0.615,0.092,264.0,45.77,-1.0,2605.0,2594.0,46.0,1998.439136,1565.048236,2557.953024,2341.90242,8.003499999999999,0.021384999999999998,0.014076,2832.0,1470.0,44.0,0.384583,0.364695,1.0
Arsoks,0.486,0.3,397.0,51.5,yuy1238,0.667,0.222,399.0,45.11,1.0,2367.3333333333335,2270.6666666666665,102.0,3538.246448,2524.03125,1863.0223560000002,1256.820765,5.588,0.1344,0.0888,2652.0,1890.0,168.0,0.195858,0.074037,0.63
Artan1976,0.516,0.25,358.0,45.04,ECR1978,0.385,0.288,204.0,45.19,-1.0,2139.6666666666665,1796.0,356.0,2946.13468,2457.5995080000002,2033.8999999999999,1548.8153920000002,5.622,0.02275,0.0054719999999999994,3080.0,1520.0,-8.0,0.375132,0.30646,1.0
Artem-Legenda,0.345,0.034,389.0,57.45,Vovchik_chek,0.593,0.111,324.0,53.47,-1.0,1214.6666666666667,1631.3333333333333,-341.0,2619.013072,2405.23854,2207.1229200000002,2091.490196,3.1834999999999996,0.002992,0.007215,1980.0,2688.0,494.0,0.16249499999999997,0.42102999999999996,1.0
Artem0796,0.623,0.18,392.0,45.39,aegyptoc,0.597,0.194,327.0,52.33,1.0,1905.3333333333333,1959.0,-34.0,2232.62446,2469.775,1885.0875,2404.392662,4.38475,0.01188,0.021146,2548.0,1960.0,-53.0,0.5002690000000001,0.347454,1.0
Artem_Vasilenko,0.621,0.259,291.0,45.13,PhuroMahadeva,0.565,0.217,267.0,45.0,-1.0,2621.3333333333335,2576.0,41.0,1693.9657560000003,2177.4,2580.65,2792.1169919999998,3.62975,0.15151499999999998,0.04991,2106.0,2240.0,-47.0,0.199341,0.34295499999999995,1.0
Arthur_Dent81,0.412,0.044,365.0,45.22,DactylZMinotaur,0.508,0.115,342.0,46.3,1.0,1498.3333333333333,1332.6666666666667,279.0,3296.623924,2154.177792,2620.38084,1649.6260760000002,1.97225,0.007084,0.046805,2650.0,2112.0,-59.0,0.186224,0.254,1.0
Arthur_Tataurov,0.525,0.311,367.0,45.33,ebi1553,0.66,0.277,311.0,45.28,1.0,2638.6666666666665,2538.3333333333335,85.0,3080.109001,2557.353792,1738.4744520000002,1560.90333,5.9910000000000005,0.013062,0.0,3420.0,1258.0,96.0,0.42315,0.58806,1.0
ArturoPisani,0.562,0.328,395.0,45.02,shatmuhammettt,0.567,0.1,340.0,45.0,1.0,2431.3333333333335,2490.0,-63.0,2662.00242,1995.9650199999999,2313.547732,1759.05121,6.401999999999999,0.212872,0.034,2392.0,2050.0,162.0,0.08879600000000001,0.32092199999999993,1.0
Artyomka_01,0.471,0.235,197.0,45.98,shamistan1988,0.375,0.312,256.0,45.0,1.0,1765.0,1786.6666666666667,-23.0,2260.43125,1508.1999999999998,3359.367768,2390.625,3.2035,0.11538499999999999,0.017784,2205.0,2496.0,100.0,0.190284,0.289125,1.0
Arvin_2008,0.521,0.25,423.0,74.02,schmaxel24,0.391,0.217,314.0,45.12,-1.0,2569.0,1677.0,715.0,1302.09375,1708.528458,2725.43125,3523.41,4.8165,0.08675,0.10090500000000001,2000.0,2530.0,-457.0,0.223509,0.055131,0.96
Arya-23,0.46,0.238,351.0,57.25,Nurzhanzh,0.429,0.224,255.0,50.1,-1.0,1122.0,1185.6666666666667,-319.0,2614.0687500000004,2607.1008989999996,1983.08514,1726.1606399999998,5.5945,0.025703999999999998,0.030464,2530.0,1428.0,12.0,0.2691,0.160017,1.0
