user_op,game_result,op_win_rate,op_lose_rate,op_draw_rate,op_game_count,white_win_rate,white_lose_rate,white_draw_rate,white_game_count,black_win_rate,black_lose_rate,black_draw_rate,black_game_count,top_eco,second_eco,top_winrate_eco,second_winrate_eco,mate_winrate,resign_winrate,time_winrate,mate_lossrate,resign_lossrate,time_lossrate,average_game_len
Looking4angels,-1,54.0,44.0,2.0,100.0,43.548,54.839,1.613,62.0,42.857,52.381,4.762,63.0,B30,C30,C41,B22,0.315,0.407,0.259,0.104,0.687,0.209,272.0
Jeronimo_24,0,46.0,52.0,2.0,100.0,45.312,53.125,1.562,64.0,40.984,57.377,1.639,61.0,C50,C44,E30,C21,0.407,0.352,0.185,0.594,0.087,0.29,371.0
Frizzelhautern,-1,47.0,49.0,4.0,100.0,50.0,46.774,3.226,62.0,47.619,49.206,3.175,63.0,A40,B40,A34,B45,0.393,0.344,0.23,0.55,0.3,0.117,224.0
,401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tager70,-1,42.0,52.0,6.0,100.0,41.935,54.839,3.226,62.0,47.619,44.444,7.937,63.0,D00,A40,B07,D12,0.214,0.571,0.143,0.71,0.048,0.21,409.0
,401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Baijigit,-1,56.0,38.0,5.0,100.0,50.847,42.373,6.78,59.0,57.576,37.879,4.545,66.0,C20,C50,B02,A03,0.676,0.191,0.044,0.34,0.3,0.28,289.0
bcvarak,-1,52.0,43.0,5.0,100.0,46.032,50.794,3.175,63.0,59.677,33.871,6.452,62.0,B01,A00,B03,C21,0.167,0.303,0.53,0.736,0.094,0.075,266.0
yasss_dannaa04,-1,48.0,46.0,6.0,100.0,48.387,43.548,8.065,62.0,52.381,42.857,4.762,63.0,C50,D00,C23,C57,0.206,0.571,0.19,0.5,0.278,0.074,400.0
Ankabananka,-1,0.0,0.0,0.0,0.0,39.062,53.125,7.812,64.0,39.344,57.377,3.279,61.0,C50,B00,C45,C65,0.265,0.49,0.204,0.522,0.333,0.116,388.0
SavageKiller0,1,48.0,50.0,2.0,100.0,42.623,55.738,1.639,61.0,54.688,43.75,1.562,64.0,C42,A40,C26,D00,0.344,0.492,0.164,0.065,0.29,0.548,351.0
Vsevolobb,-1,51.0,48.0,1.0,100.0,49.18,49.18,1.639,61.0,50.0,48.438,1.562,64.0,B20,C23,C40,A07,0.194,0.468,0.29,0.131,0.705,0.164,623.0
cottuncandy,-1,29.0,58.0,11.0,51.0,42.424,53.03,4.545,66.0,38.983,57.627,3.39,59.0,B90,B10,C70,B53,0.196,0.608,0.196,0.058,0.667,0.261,316.0
WooHooHeeHee,-1,50.0,50.0,0.0,6.0,46.774,32.258,20.968,62.0,34.921,55.556,9.524,63.0,B01,C20,C61,A11,0.314,0.373,0.176,0.291,0.473,0.073,341.0
Tomis92,1,49.0,48.0,3.0,100.0,58.065,40.323,1.613,62.0,38.095,57.143,4.762,63.0,B20,C50,C21,A22,0.2,0.583,0.217,0.344,0.639,0.016,356.0
Rei_da_Surra,-1,42.0,54.0,4.0,100.0,39.683,53.968,6.349,63.0,51.613,48.387,0.0,62.0,C30,C23,B10,C22,0.491,0.228,0.263,0.531,0.328,0.141,278.0
AvtonomovS61,-1,54.0,45.0,1.0,100.0,67.188,29.688,3.125,64.0,59.016,32.787,8.197,61.0,A40,C00,B01,B22,0.114,0.696,0.177,0.462,0.128,0.41,389.0
Bishop28gt,-1,51.0,46.0,3.0,100.0,50.0,45.312,4.688,64.0,49.18,47.541,3.279,61.0,B30,A21,D35,A23,0.258,0.629,0.113,0.172,0.517,0.293,401.0
MindBenders,-1,45.0,51.0,4.0,100.0,53.125,43.75,3.125,64.0,37.705,59.016,3.279,61.0,A40,B10,D46,D20,0.298,0.544,0.158,0.297,0.625,0.047,218.0
Thorn1983,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Imnietacceptabel,1,73.0,25.0,2.0,100.0,76.562,23.438,0.0,64.0,70.492,26.23,3.279,61.0,C00,B01,B90,A03,0.38,0.424,0.185,0.065,0.452,0.484,230.0
Beiteuil,-1,52.0,43.0,5.0,100.0,60.938,32.812,6.25,64.0,37.705,60.656,1.639,61.0,C21,A43,B21,B50,0.21,0.548,0.177,0.534,0.379,0.086,541.0
varvara03,-1,54.0,45.0,0.0,66.0,44.068,55.932,0.0,59.0,40.909,51.515,7.576,66.0,C50,C20,C46,A04,0.358,0.491,0.113,0.433,0.358,0.164,339.0
igitgor,-1,42.0,50.0,8.0,100.0,52.381,46.032,1.587,63.0,41.935,50.0,8.065,62.0,B01,D00,C42,C00,0.373,0.339,0.22,0.583,0.267,0.15,353.0
Minervus49,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jukian51,-1,52.0,44.0,4.0,100.0,50.0,46.774,3.226,62.0,52.381,42.857,4.762,63.0,C44,B01,C40,C72,0.234,0.656,0.109,0.268,0.732,0.0,267.0
Kumareshsiva,-1,47.0,52.0,0.0,51.0,50.0,50.0,0.0,34.0,37.143,57.143,5.714,35.0,C50,A40,B15,B30,0.467,0.367,0.133,0.27,0.405,0.081,291.0
omkar345,1,0.0,0.0,0.0,0.0,40.0,60.0,0.0,5.0,80.0,0.0,20.0,5.0,A04,B33,B33,B45,0.167,0.667,0.167,0.0,1.0,0.0,213.0
vector099,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kviai,-1,47.0,46.0,7.0,100.0,41.935,51.613,6.452,62.0,47.619,46.032,6.349,63.0,D00,A40,D10,C00,0.268,0.518,0.179,0.279,0.721,0.0,179.0
GambitBrett1,0,49.0,36.0,15.0,100.0,50.0,37.097,12.903,62.0,39.683,39.683,20.635,63.0,C02,B30,E05,E06,0.071,0.661,0.268,0.062,0.667,0.271,433.0
drunkonthetrain,-1,0.0,0.0,0.0,0.0,60.317,30.159,9.524,63.0,43.548,50.0,6.452,62.0,A40,D00,B75,B38,0.185,0.477,0.323,0.22,0.44,0.34,277.0
burakyalcn,-1,50.0,47.0,3.0,100.0,47.458,50.847,1.695,59.0,53.03,42.424,4.545,66.0,B01,B00,D20,B07,0.365,0.27,0.317,0.121,0.569,0.224,249.0
,401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ViolaRobertos,1,51.0,42.0,7.0,100.0,53.333,38.333,8.333,60.0,50.769,44.615,4.615,65.0,D02,A40,C25,C40,0.338,0.446,0.154,0.558,0.404,0.038,520.0
MiltonMatos,-1,40.0,59.0,1.0,100.0,44.444,55.556,0.0,63.0,37.097,59.677,3.226,62.0,A00,C00,A40,A04,0.294,0.549,0.118,0.333,0.611,0.042,523.0
sisker,1,42.0,54.0,4.0,100.0,52.381,46.032,1.587,63.0,33.871,64.516,1.613,62.0,A00,B00,A02,B06,0.296,0.5,0.204,0.116,0.841,0.029,177.0
GustavoWenzel,1,62.0,37.0,0.0,24.0,46.032,46.032,7.937,63.0,53.226,40.323,6.452,62.0,C00,A40,D01,D04,0.274,0.5,0.226,0.185,0.315,0.5,403.0
Thekeshari,1,50.0,50.0,0.0,24.0,50.847,45.763,3.39,59.0,39.394,59.091,1.515,66.0,B01,A40,A04,D37,0.214,0.5,0.286,0.061,0.591,0.242,237.0
Etmagic,1,48.0,51.0,1.0,100.0,45.312,54.688,0.0,64.0,47.541,50.82,1.639,61.0,D02,A40,E60,C26,0.172,0.586,0.172,0.045,0.424,0.53,359.0
Diogenesse,-1,0.0,0.0,0.0,0.0,53.03,42.424,4.545,66.0,44.068,50.847,5.085,59.0,C00,D00,D00,A48,0.311,0.262,0.426,0.707,0.19,0.103,245.0
Elsinor,1,49.0,46.0,5.0,100.0,50.0,48.438,1.562,64.0,45.902,47.541,6.557,61.0,C23,C50,D02,C46,0.333,0.317,0.333,0.25,0.417,0.333,273.0
neznakomka25,-1,54.0,42.0,4.0,100.0,47.619,47.619,4.762,63.0,54.839,41.935,3.226,62.0,A01,B00,D45,B12,0.219,0.484,0.297,0.107,0.589,0.286,250.0
i_Trevor,-1,48.0,47.0,5.0,100.0,45.161,48.387,6.452,62.0,50.794,46.032,3.175,63.0,C50,C42,B80,B21,0.267,0.583,0.117,0.237,0.475,0.288,374.0
Ace122555,-1,0.0,0.0,0.0,0.0,54.545,45.455,0.0,11.0,36.364,63.636,0.0,11.0,C47,D00,A43,C33,0.5,0.0,0.4,0.167,0.333,0.5,507.0
Deeptanshu18,-1,49.0,49.0,2.0,100.0,66.129,32.258,1.613,62.0,39.683,58.73,1.587,63.0,C50,C23,C54,C40,0.273,0.545,0.121,0.491,0.333,0.175,510.0
Estartu,1,47.0,35.0,18.0,100.0,53.968,33.333,12.698,63.0,30.645,54.839,14.516,62.0,B01,D02,B15,D55,0.132,0.679,0.17,0.109,0.836,0.055,321.0
ashishmishra5,1,50.0,50.0,0.0,42.0,55.882,41.176,2.941,68.0,56.14,38.596,5.263,57.0,B10,A00,A45,D35,0.243,0.557,0.2,0.2,0.74,0.06,225.0
CHERIFMAGINA,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
interblade,-1,46.0,46.0,7.0,39.0,42.857,50.0,7.143,28.0,30.556,69.444,0.0,36.0,A80,C50,A43,D20,0.304,0.391,0.261,0.026,0.692,0.154,267.0
ngor1976,1,45.0,49.0,6.0,100.0,47.619,49.206,3.175,63.0,40.323,53.226,6.452,62.0,A03,A02,A01,D02,0.255,0.382,0.309,0.188,0.625,0.188,243.0
lakaaskaas,1,56.0,42.0,2.0,100.0,58.462,40.0,1.538,65.0,56.667,35.0,8.333,60.0,B22,nonStandard,C19,A47,0.292,0.556,0.125,0.447,0.213,0.128,302.0
Juan7294,1,0.0,50.0,50.0,6.0,23.529,76.471,0.0,17.0,22.222,72.222,5.556,18.0,C20,A40,D00,A80,0.625,0.25,0.125,0.154,0.115,0.538,337.0
memphoid53,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2.0,C00,A40,C00,A40,0.0,0.0,0.0,0.5,0.5,0.0,128.0
ravedeath,1,45.0,50.0,5.0,100.0,48.387,48.387,3.226,62.0,41.27,53.968,4.762,63.0,A20,A10,A56,B22,0.339,0.304,0.304,0.438,0.359,0.203,249.0
Dilewskil,1,0.0,0.0,0.0,0.0,49.231,47.692,3.077,65.0,41.667,53.333,5.0,60.0,C50,D00,B90,C70,0.158,0.579,0.246,0.175,0.794,0.032,275.0
samchess18,1,50.0,49.0,1.0,100.0,49.206,50.794,0.0,63.0,48.387,48.387,3.226,62.0,A45,D00,B50,C31,0.23,0.607,0.164,0.113,0.113,0.774,393.0
raghadassaad,-1,28.0,71.0,0.0,21.0,16.667,83.333,0.0,6.0,60.0,40.0,0.0,5.0,A00,C50,C20,C25,0.25,0.75,0.0,0.286,0.571,0.143,547.0
Nebulous-Duality,-1,48.0,48.0,4.0,100.0,46.154,46.154,7.692,65.0,45.0,50.0,5.0,60.0,A40,D00,B02,A41,0.246,0.614,0.123,0.3,0.283,0.417,401.0
ignatvvv,1,37.0,45.0,18.0,100.0,45.0,38.333,16.667,60.0,38.462,44.615,16.923,65.0,A00,B00,C20,D30,0.212,0.269,0.442,0.962,0.0,0.038,209.0
Vladimirborisovichu,-1,82.0,17.0,1.0,100.0,74.603,23.81,1.587,63.0,79.032,20.968,0.0,62.0,C00,C34,B01,C39,0.427,0.365,0.146,0.107,0.107,0.786,349.0
slowgambit,1,0.0,0.0,0.0,0.0,58.065,33.871,8.065,62.0,42.857,50.794,6.349,63.0,B01,D00,B14,A45,0.19,0.365,0.429,0.302,0.642,0.057,259.0
AFOlier99,-1,0.0,0.0,0.0,0.0,56.452,40.323,3.226,62.0,44.444,50.794,4.762,63.0,A00,B06,C20,C40,0.19,0.444,0.333,0.175,0.789,0.018,250.0
Namaey,-1,35.0,58.0,5.0,51.0,45.946,48.649,5.405,37.0,36.111,61.111,2.778,36.0,C50,C23,B30,D01,0.533,0.2,0.133,0.575,0.225,0.1,299.0
Tejaspatil1175,-1,39.0,56.0,4.0,100.0,48.276,51.724,0.0,58.0,31.343,64.179,4.478,67.0,B01,C20,C48,C47,0.327,0.286,0.184,0.384,0.37,0.055,335.0
charleswghk,1,51.0,48.0,1.0,100.0,44.444,52.381,3.175,63.0,56.452,43.548,0.0,62.0,B10,B12,B52,B15,0.222,0.476,0.286,0.4,0.533,0.067,548.0
Tall13,-1,50.0,45.0,5.0,100.0,61.29,35.484,3.226,62.0,44.444,52.381,3.175,63.0,B00,B01,B02,A10,0.288,0.439,0.242,0.218,0.491,0.291,403.0
OMGImSoSick,-1,57.0,36.0,6.0,100.0,59.677,35.484,4.839,62.0,53.968,39.683,6.349,63.0,A01,B01,A37,B03,0.169,0.563,0.268,0.17,0.66,0.17,283.0
chesswala20,-1,66.0,27.0,7.0,100.0,67.391,26.087,6.522,46.0,48.837,41.86,9.302,43.0,C41,D02,B13,D04,0.231,0.423,0.269,0.533,0.067,0.3,314.0
AliGebik,1,39.0,56.0,5.0,100.0,21.875,73.438,4.688,64.0,32.787,67.213,0.0,61.0,A00,C00,A01,C02,0.706,0.088,0.147,0.045,0.716,0.239,95.0
dustin633,-1,0.0,0.0,0.0,0.0,47.692,49.231,3.077,65.0,50.0,48.333,1.667,60.0,C25,A40,C48,A20,0.246,0.59,0.148,0.59,0.377,0.033,341.0
Jyassen,-1,47.0,49.0,4.0,100.0,49.206,46.032,4.762,63.0,37.097,58.065,4.839,62.0,A40,B10,B13,C42,0.148,0.463,0.333,0.308,0.431,0.2,444.0
DahmanAB3,1,43.0,52.0,5.0,100.0,38.71,58.065,3.226,62.0,53.968,42.857,3.175,63.0,B01,C23,D10,B00,0.19,0.328,0.448,0.683,0.206,0.095,244.0
rahal707,-1,0.0,66.0,33.0,9.0,34.426,63.934,1.639,61.0,42.188,54.688,3.125,64.0,C44,C62,D05,C02,0.333,0.438,0.188,0.203,0.73,0.014,199.0
darre100,1,0.0,0.0,0.0,0.0,46.032,49.206,4.762,63.0,53.226,41.935,4.839,62.0,B10,C44,B00,A65,0.145,0.532,0.29,0.211,0.737,0.053,335.0
GermanHarriet,-1,53.0,43.0,4.0,100.0,58.065,35.484,6.452,62.0,49.206,49.206,1.587,63.0,B50,D00,B21,D63,0.149,0.672,0.149,0.038,0.792,0.17,618.0
FJPretorius,1,40.0,60.0,0.0,100.0,33.333,65.079,1.587,63.0,30.645,69.355,0.0,62.0,D00,A40,D01,nonStandard,0.4,0.25,0.2,0.048,0.19,0.762,435.0
OSGOT,-1,0.0,0.0,0.0,0.0,41.27,46.032,12.698,63.0,50.0,43.548,6.452,62.0,A40,B06,A01,E60,0.088,0.544,0.351,0.286,0.571,0.125,255.0
fajalille,-1,49.0,46.0,5.0,100.0,59.677,37.097,3.226,62.0,44.444,52.381,3.175,63.0,C42,B53,B89,C11,0.123,0.677,0.185,0.143,0.518,0.304,397.0
sachindrakumar,-1,0.0,0.0,0.0,0.0,60.0,38.462,1.538,65.0,53.333,45.0,1.667,60.0,B01,A40,B40,A10,0.437,0.408,0.099,0.096,0.077,0.731,530.0
Jester-s_Tear,-1,46.0,48.0,6.0,100.0,45.161,48.387,6.452,62.0,42.857,50.794,6.349,63.0,A10,A21,B38,C40,0.418,0.436,0.109,0.226,0.758,0.016,274.0
illadner,0,0.0,0.0,0.0,0.0,39.683,55.556,4.762,63.0,56.452,38.71,4.839,62.0,C00,D00,A13,A15,0.283,0.567,0.1,0.169,0.458,0.339,376.0
Imran2012,-1,51.0,47.0,2.0,100.0,50.0,41.071,8.929,56.0,57.971,33.333,8.696,69.0,C00,C01,E11,D01,0.309,0.559,0.103,0.413,0.5,0.087,327.0
,401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xman978,1,41.0,50.0,9.0,100.0,51.613,43.548,4.839,62.0,42.857,50.794,6.349,63.0,C42,A40,C50,C24,0.254,0.559,0.186,0.153,0.712,0.136,211.0
ahmed5121986,0,47.0,47.0,6.0,100.0,46.875,48.438,4.688,64.0,42.623,50.82,6.557,61.0,C50,C47,C55,A30,0.321,0.571,0.089,0.113,0.548,0.177,317.0
Threeminutesgame,1,47.0,46.0,7.0,100.0,44.262,50.82,4.918,61.0,43.75,46.875,9.375,64.0,D00,B01,D02,C42,0.091,0.6,0.291,0.213,0.574,0.213,230.0
Wearykahn,-1,77.0,22.0,1.0,100.0,71.429,26.984,1.587,63.0,82.258,17.742,0.0,62.0,C00,C02,C01,C15,0.25,0.542,0.146,0.107,0.679,0.179,302.0
kitrino575,-1,52.0,48.0,0.0,100.0,58.065,41.935,0.0,62.0,46.032,53.968,0.0,63.0,A00,D00,A04,A05,0.4,0.262,0.338,0.117,0.85,0.033,236.0
miad98,-1,0.0,0.0,0.0,0.0,66.667,33.333,0.0,3.0,0.0,100.0,0.0,3.0,A30,C20,C20,C24,0.5,0.5,0.0,0.5,0.25,0.25,427.0
Joseph_1432,-1,0.0,0.0,0.0,0.0,45.0,55.0,0.0,60.0,55.385,43.077,1.538,65.0,B12,B10,A06,C42,0.238,0.444,0.317,0.262,0.492,0.246,266.0
Yokeshkumar,1,42.0,42.0,14.0,21.0,57.778,40.0,2.222,45.0,57.778,33.333,8.889,45.0,B22,B01,C11,A43,0.25,0.558,0.192,0.515,0.242,0.212,287.0
rix,-1,56.0,38.0,6.0,100.0,48.438,50.0,1.562,64.0,60.656,29.508,9.836,61.0,B30,B20,D15,A34,0.206,0.662,0.088,0.24,0.62,0.14,576.0
Musshin,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DR1LLL,0,0.0,0.0,0.0,0.0,60.938,32.812,6.25,64.0,50.82,47.541,1.639,61.0,A04,D02,B01,C23,0.371,0.414,0.171,0.32,0.44,0.1,348.0
TRUFFE68,1,0.0,0.0,0.0,0.0,38.333,55.0,6.667,60.0,33.846,55.385,10.769,65.0,B01,A00,A43,B30,0.2,0.378,0.4,0.348,0.493,0.159,287.0
Alexandr3004,1,34.0,56.0,8.0,69.0,40.58,53.623,5.797,69.0,35.714,55.357,8.929,56.0,B50,D10,B44,A48,0.417,0.417,0.125,0.147,0.647,0.191,291.0
dtyvZ,-1,48.0,46.0,6.0,100.0,50.794,41.27,7.937,63.0,43.548,51.613,4.839,62.0,C46,C50,C20,B28,0.169,0.661,0.169,0.224,0.517,0.259,397.0
zikoly,-1,55.0,41.0,4.0,100.0,51.562,46.875,1.562,64.0,63.934,32.787,3.279,61.0,C23,C50,C44,A05,0.222,0.417,0.361,0.16,0.66,0.18,277.0
Thommesss,-1,49.0,44.0,7.0,100.0,46.032,49.206,4.762,63.0,51.613,40.323,8.065,62.0,C50,D00,C45,C02,0.279,0.492,0.131,0.214,0.714,0.054,473.0
Lecler2008,1,46.0,50.0,4.0,100.0,39.344,57.377,3.279,61.0,46.875,46.875,6.25,64.0,C50,A00,A02,C11,0.296,0.444,0.185,0.646,0.246,0.077,506.0
golgehan,-1,45.0,50.0,5.0,100.0,46.774,48.387,4.839,62.0,42.857,53.968,3.175,63.0,C50,C44,C23,C22,0.143,0.661,0.179,0.234,0.734,0.031,534.0
Serdgo82,0,66.0,19.0,14.0,21.0,54.545,27.273,18.182,11.0,80.0,10.0,10.0,10.0,B01,B22,A08,B00,0.357,0.643,0.0,0.0,0.5,0.0,222.0
kopilot31,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0,0.0,1.0,C23,C20,C23,C20,0.0,0.0,1.0,1.0,0.0,0.0,555.0
VLTS8030,-1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,B00,,B00,,0.0,0.0,0.0,0.0,1.0,0.0,21.0
Enriquevl09,-1,43.0,51.0,6.0,100.0,45.161,51.613,3.226,62.0,39.683,53.968,6.349,63.0,C50,C44,A00,C41,0.17,0.623,0.208,0.212,0.576,0.197,342.0
Beatovic,-1,0.0,0.0,0.0,0.0,53.125,46.875,0.0,64.0,45.902,49.18,4.918,61.0,B40,B20,B22,A30,0.242,0.5,0.226,0.067,0.75,0.183,391.0
Superachess,1,47.0,48.0,5.0,100.0,50.794,41.27,7.937,63.0,45.161,48.387,6.452,62.0,D02,D00,C54,D43,0.133,0.667,0.2,0.089,0.643,0.214,538.0
STELVAN,1,27.0,70.0,3.0,100.0,35.938,59.375,4.688,64.0,36.066,59.016,4.918,61.0,D00,C50,D10,D04,0.289,0.4,0.244,0.757,0.0,0.23,461.0
JustKiddingLoL,-1,44.0,52.0,4.0,100.0,43.548,50.0,6.452,62.0,47.619,46.032,6.349,63.0,C42,D00,D11,C21,0.211,0.596,0.123,0.2,0.7,0.1,331.0
Azizjon0006,1,52.0,42.0,6.0,100.0,61.017,30.508,8.475,59.0,42.424,53.03,4.545,66.0,C44,D00,B30,B50,0.312,0.484,0.125,0.208,0.547,0.132,474.0
,401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prash2212,1,52.0,46.0,2.0,100.0,49.18,47.541,3.279,61.0,48.438,50.0,1.562,64.0,C20,B01,B06,B13,0.131,0.656,0.164,0.492,0.361,0.148,246.0
MVegaL,-1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,D04,,D04,,0.0,0.0,0.0,0.0,0.0,1.0,350.0
agocer17,1,43.0,55.0,2.0,100.0,49.231,49.231,1.538,65.0,40.0,58.333,1.667,60.0,B01,D00,A01,A45,0.375,0.393,0.232,0.254,0.06,0.612,262.0
spartak_32,1,41.0,52.0,7.0,100.0,49.206,46.032,4.762,63.0,38.71,58.065,3.226,62.0,B00,D00,A40,D00,0.164,0.636,0.2,0.6,0.354,0.046,236.0
Qaisra,1,0.0,100.0,0.0,3.0,42.424,51.515,6.061,66.0,45.763,44.068,10.169,59.0,B06,C46,A10,B45,0.327,0.455,0.164,0.833,0.0,0.167,411.0
AVladich,0,44.0,53.0,3.0,100.0,39.344,59.016,1.639,61.0,53.125,40.625,6.25,64.0,B01,A52,A00,C66,0.224,0.5,0.241,0.032,0.452,0.516,264.0
,401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
viach_1,1,47.0,51.0,2.0,100.0,53.968,44.444,1.587,63.0,38.71,58.065,3.226,62.0,C40,C23,B02,C30,0.224,0.483,0.293,0.766,0.031,0.203,500.0
,401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JKL-AmbitiousMaster,-1,36.0,63.0,0.0,90.0,48.333,48.333,3.333,60.0,38.462,56.923,4.615,65.0,A46,D02,D43,C18,0.185,0.611,0.204,0.076,0.515,0.288,252.0
vavke,-1,54.0,41.0,5.0,100.0,45.161,51.613,3.226,62.0,50.794,41.27,7.937,63.0,C42,B20,C60,A01,0.3,0.533,0.133,0.121,0.466,0.414,404.0
frankeliarrey052119,-1,47.0,51.0,2.0,100.0,54.098,45.902,0.0,61.0,43.75,53.125,3.125,64.0,B20,C21,D31,C24,0.361,0.361,0.213,0.339,0.516,0.113,397.0
OwensTR,1,0.0,0.0,0.0,0.0,12.903,87.097,0.0,31.0,23.529,73.529,2.941,34.0,C47,C44,C55,B01,0.333,0.5,0.167,0.327,0.577,0.096,348.0
Estimadomatias,1,0.0,100.0,0.0,3.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,2.0,A40,B06,A40,B06,0.0,0.0,0.0,0.333,0.0,0.667,396.0
emmahewitt,-1,43.0,39.0,17.0,69.0,59.091,31.818,9.091,66.0,45.763,44.068,10.169,59.0,C00,C21,C20,A13,0.197,0.515,0.242,0.255,0.681,0.043,228.0
Frantz5,-1,0.0,100.0,0.0,12.0,41.667,58.333,0.0,60.0,38.462,61.538,0.0,65.0,A40,A00,C41,C50,0.24,0.38,0.38,0.253,0.24,0.467,396.0
JavierChauras,-1,60.0,38.0,2.0,100.0,49.206,47.619,3.175,63.0,64.516,33.871,1.613,62.0,A00,B10,B18,B01,0.225,0.606,0.141,0.333,0.118,0.529,386.0
wynn265,-1,50.0,47.0,3.0,100.0,43.548,53.226,3.226,62.0,60.317,39.683,0.0,63.0,B00,A41,A46,A53,0.292,0.446,0.262,0.293,0.603,0.052,266.0
miralinka,1,0.0,100.0,0.0,3.0,16.667,83.333,0.0,6.0,28.571,71.429,0.0,7.0,D00,B01,C48,A00,0.667,0.0,0.333,0.6,0.1,0.2,336.0
rjaybee,1,45.0,55.0,0.0,100.0,48.438,51.562,0.0,64.0,36.066,62.295,1.639,61.0,B00,A04,A06,C61,0.415,0.415,0.113,0.042,0.042,0.915,285.0
Ariachloe,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Habib_Rahaman,1,100.0,0.0,0.0,3.0,50.0,37.5,12.5,8.0,37.5,62.5,0.0,8.0,C50,C34,B00,C41,0.143,0.571,0.143,0.125,0.5,0.375,502.0
timofey_bogolyubov,-1,54.0,34.0,12.0,100.0,66.667,25.758,7.576,66.0,55.932,38.983,5.085,59.0,B01,C45,C02,B51,0.403,0.403,0.156,0.55,0.325,0.1,433.0
nosro123,1,50.0,43.0,6.0,90.0,53.226,43.548,3.226,62.0,53.968,44.444,1.587,63.0,A00,C20,B12,C26,0.627,0.269,0.075,0.582,0.036,0.345,366.0
CristianIC,-1,0.0,100.0,0.0,3.0,43.478,52.174,4.348,69.0,26.667,66.667,6.667,30.0,B00,A40,C20,C44,0.711,0.053,0.184,0.268,0.089,0.643,565.0
