user_op,game_result,op_win_rate,op_lose_rate,op_draw_rate,op_game_count,white_win_rate,white_lose_rate,white_draw_rate,white_game_count,black_win_rate,black_lose_rate,black_draw_rate,black_game_count,top_eco,second_eco,top_winrate_eco,second_winrate_eco,mate_winrate,resign_winrate,time_winrate,mate_lossrate,resign_lossrate,time_lossrate,average_game_len
WindowBroke,1,50.0,50.0,0.0,100.0,45.902,50.82,3.279,61.0,53.125,42.188,4.688,64.0,B10,D02,A45,A00,0.355,0.226,0.387,0.362,0.293,0.328,268.0
,401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sunil505316,-1,48.0,50.0,2.0,100.0,51.613,45.161,3.226,62.0,42.857,52.381,4.762,63.0,C20,A00,C02,B06,0.458,0.305,0.186,0.721,0.0,0.262,389.0
Pu-Py,1,42.0,51.0,7.0,100.0,41.27,52.381,6.349,63.0,41.935,46.774,11.29,62.0,B01,D00,C02,B06,0.231,0.327,0.385,0.355,0.484,0.161,416.0
huggarci,-1,43.0,50.0,6.0,90.0,43.333,50.0,6.667,60.0,46.154,46.154,7.692,65.0,B01,D02,A43,D01,0.196,0.446,0.25,0.7,0.05,0.15,351.0
InvertedKings,0,54.0,42.0,4.0,100.0,50.82,47.541,1.639,61.0,51.562,43.75,4.688,64.0,C30,C34,B34,C45,0.266,0.516,0.188,0.404,0.526,0.035,342.0
ganito,1,0.0,0.0,0.0,0.0,56.667,36.667,6.667,30.0,40.0,50.0,10.0,10.0,C20,C41,C01,A43,0.286,0.476,0.19,0.062,0.438,0.438,371.0
fuati123,1,48.0,45.0,7.0,100.0,43.75,50.0,6.25,64.0,47.541,49.18,3.279,61.0,C20,B22,A20,A04,0.123,0.579,0.263,0.21,0.613,0.113,210.0
Nelsongomezd,1,42.0,49.0,9.0,100.0,48.387,46.774,4.839,62.0,33.333,55.556,11.111,63.0,B02,B03,A48,B34,0.078,0.549,0.373,0.156,0.312,0.531,718.0
ariza105,-1,46.0,51.0,3.0,100.0,49.123,49.123,1.754,57.0,48.529,48.529,2.941,68.0,B01,B23,C47,D03,0.148,0.328,0.492,0.361,0.459,0.115,238.0
Gzy1208,1,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,A45,,A45,,0.0,0.0,0.0,0.0,0.0,1.0,788.0
,401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Systemj,-1,52.0,43.0,5.0,100.0,54.839,37.097,8.065,62.0,47.619,47.619,4.762,63.0,C50,A40,C54,A00,0.469,0.391,0.125,0.358,0.358,0.264,366.0
M_DENI,-1,64.0,28.0,7.0,100.0,65.0,26.667,8.333,60.0,52.308,38.462,9.231,65.0,B32,B22,B40,B07,0.082,0.493,0.425,0.293,0.439,0.268,430.0
rezaasadi68,-1,0.0,0.0,0.0,0.0,50.746,46.269,2.985,67.0,55.172,43.103,1.724,58.0,B40,A40,A02,D38,0.227,0.591,0.167,0.268,0.393,0.286,407.0
Freddzo,0,0.0,100.0,0.0,6.0,55.385,40.0,4.615,65.0,58.333,36.667,5.0,60.0,B10,B20,B07,C24,0.268,0.465,0.254,0.208,0.562,0.167,237.0
ShadowRFG,0,43.0,52.0,5.0,100.0,45.0,46.667,8.333,60.0,43.077,53.846,3.077,65.0,C41,D00,A46,D04,0.2,0.491,0.291,0.159,0.587,0.254,348.0
sirgeorges,-1,0.0,0.0,0.0,0.0,53.333,46.667,0.0,60.0,47.692,50.769,1.538,65.0,A02,B30,A30,B41,0.175,0.603,0.222,0.393,0.197,0.41,381.0
FlapjackCharlie,-1,49.0,42.0,9.0,100.0,55.556,34.921,9.524,63.0,45.161,46.774,8.065,62.0,C00,C45,B90,A40,0.238,0.683,0.079,0.059,0.941,0.0,462.0
afarewelltoarms,-1,42.0,52.0,6.0,100.0,43.75,50.0,6.25,64.0,37.705,59.016,3.279,61.0,B20,C50,C42,C00,0.157,0.569,0.275,0.279,0.691,0.015,241.0
jurisailis,1,0.0,100.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2.0,B00,,B00,,0.0,0.0,0.0,0.0,0.0,1.0,564.0
aletthebrave,-1,38.0,56.0,6.0,100.0,40.323,50.0,9.677,62.0,39.683,57.143,3.175,63.0,C50,B13,C45,B23,0.28,0.42,0.3,0.164,0.761,0.015,433.0
Tom-Jerry111,1,36.0,60.0,4.0,100.0,44.118,54.412,1.471,68.0,49.123,47.368,3.509,57.0,D02,D00,A41,A46,0.293,0.517,0.172,0.391,0.281,0.328,606.0
Gibbsdavi47,-1,20.0,80.0,0.0,15.0,52.381,46.032,1.587,63.0,41.935,48.387,9.677,62.0,C40,C23,C50,D30,0.424,0.373,0.186,0.373,0.0,0.576,269.0
pedramchegini,1,0.0,0.0,0.0,0.0,40.625,54.688,4.688,64.0,62.295,36.066,1.639,61.0,C00,B01,A01,B13,0.281,0.453,0.188,0.439,0.211,0.158,378.0
Johnsnowhite,1,100.0,0.0,0.0,3.0,52.174,45.652,2.174,46.0,37.838,54.054,8.108,37.0,C20,B00,B01,B06,0.263,0.447,0.263,0.707,0.195,0.098,380.0
V8V8V8V8-vtec,-1,73.0,21.0,5.0,57.0,55.932,37.288,6.78,59.0,63.636,34.848,1.515,66.0,B01,A40,C77,C41,0.32,0.48,0.187,0.044,0.8,0.111,278.0
floried200_9,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,A00,,A00,,0.0,0.0,0.0,0.0,1.0,0.0,171.0
Samuelmaduro,1,80.0,16.0,3.0,93.0,63.077,30.769,6.154,65.0,51.786,46.429,1.786,56.0,C00,C50,A20,C23,0.429,0.414,0.1,0.239,0.674,0.022,264.0
GabrielColonna2024,-1,0.0,0.0,0.0,0.0,28.571,68.254,3.175,63.0,25.806,72.581,1.613,62.0,A04,B00,D78,A38,0.265,0.353,0.382,0.182,0.511,0.295,328.0
Tasmadi,-1,44.0,51.0,5.0,100.0,47.619,49.206,3.175,63.0,45.161,48.387,6.452,62.0,C42,A40,A06,B06,0.224,0.517,0.241,0.18,0.689,0.131,393.0
Runareyou,0,42.0,50.0,8.0,100.0,45.902,45.902,8.197,61.0,48.438,35.938,15.625,64.0,C50,B01,B44,C40,0.237,0.39,0.373,0.333,0.431,0.235,289.0
sudheersha,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
makshsergei,1,0.0,0.0,0.0,0.0,53.226,41.935,4.839,62.0,36.508,58.73,4.762,63.0,B06,A45,D04,A01,0.161,0.554,0.286,0.46,0.46,0.079,233.0
sctanna,-1,49.0,48.0,3.0,100.0,53.846,44.615,1.538,65.0,41.667,51.667,6.667,60.0,B32,B30,A35,B20,0.367,0.533,0.083,0.1,0.433,0.467,415.0
pedro-mantovani,1,45.0,51.0,4.0,100.0,48.438,48.438,3.125,64.0,39.344,59.016,1.639,61.0,C20,B01,B02,A40,0.309,0.382,0.309,0.418,0.463,0.119,242.0
JesusS507,-1,45.0,54.0,1.0,100.0,47.692,52.308,0.0,65.0,48.333,50.0,1.667,60.0,C23,B30,C42,B02,0.417,0.4,0.167,0.156,0.297,0.547,242.0
Kamal_Latwal,-1,45.0,51.0,4.0,100.0,51.515,45.455,3.03,66.0,44.068,50.847,5.085,59.0,B00,A40,A46,A41,0.25,0.35,0.333,0.483,0.333,0.15,377.0
lemiresucks,-1,80.0,12.0,8.0,75.0,50.0,50.0,0.0,2.0,50.0,25.0,25.0,4.0,A56,B01,A56,C30,0.0,0.333,0.667,0.0,1.0,0.0,308.0
sina_fatem,1,33.0,66.0,0.0,15.0,25.0,75.0,0.0,8.0,42.857,57.143,0.0,7.0,C46,C62,A40,A06,0.4,0.4,0.0,0.1,0.5,0.1,262.0
kenanalzd,-1,56.0,41.0,3.0,100.0,67.188,31.25,1.562,64.0,47.541,49.18,3.279,61.0,D00,B00,C20,nonStandard,0.167,0.514,0.264,0.18,0.5,0.3,517.0
Bongsky1971,-1,0.0,0.0,0.0,0.0,42.857,42.857,14.286,14.0,66.667,33.333,0.0,12.0,C00,B20,C57,B10,0.286,0.5,0.214,0.6,0.2,0.2,528.0
bammy,1,0.0,0.0,0.0,0.0,63.636,32.727,3.636,55.0,35.714,54.286,10.0,70.0,B30,B15,A48,C10,0.283,0.567,0.117,0.125,0.161,0.625,323.0
ImmuneCurry4,1,47.0,47.0,5.0,51.0,37.879,57.576,4.545,66.0,45.763,45.763,8.475,59.0,C00,C25,C41,C42,0.25,0.462,0.269,0.385,0.246,0.292,254.0
ololoboum,-1,43.0,56.0,1.0,100.0,37.313,62.687,0.0,67.0,50.0,48.276,1.724,58.0,C00,A40,A01,nonStandard,0.315,0.259,0.37,0.143,0.714,0.143,242.0
megnut,-1,57.0,40.0,2.0,100.0,59.375,39.062,1.562,64.0,49.18,47.541,3.279,61.0,B01,B00,C50,C36,0.294,0.368,0.294,0.222,0.37,0.407,367.0
EssamRabie12,1,55.0,38.0,5.0,54.0,50.0,46.875,3.125,64.0,45.902,54.098,0.0,61.0,C40,B00,B45,C55,0.367,0.467,0.15,0.159,0.413,0.429,281.0
Toni_74,1,48.0,46.0,6.0,100.0,55.556,38.095,6.349,63.0,38.71,53.226,8.065,62.0,B10,C50,B01,A06,0.254,0.576,0.136,0.526,0.333,0.105,617.0
Reloaded_d,0,45.0,43.0,12.0,100.0,57.377,37.705,4.918,61.0,42.188,46.875,10.938,64.0,C44,B10,D11,B11,0.29,0.452,0.21,0.132,0.528,0.34,285.0
Enredador,-1,0.0,0.0,0.0,0.0,64.516,32.258,3.226,62.0,61.905,36.508,1.587,63.0,B20,B00,B07,A13,0.203,0.57,0.215,0.186,0.419,0.349,240.0
saxenashreyansh,1,0.0,0.0,0.0,0.0,54.286,41.429,4.286,70.0,45.455,49.091,5.455,55.0,C42,C50,B33,D38,0.317,0.317,0.317,0.339,0.304,0.357,284.0
hwappel1,-1,50.0,44.0,6.0,100.0,45.161,46.774,8.065,62.0,47.619,47.619,4.762,63.0,B00,D02,C00,E71,0.259,0.534,0.138,0.373,0.627,0.0,531.0
rahan971,-1,47.0,44.0,9.0,100.0,53.125,40.625,6.25,64.0,47.541,42.623,9.836,61.0,D02,A40,D53,B21,0.048,0.683,0.238,0.019,0.538,0.442,711.0
MIKE_UK74RU,-1,49.0,44.0,7.0,100.0,41.27,52.381,6.349,63.0,48.387,43.548,8.065,62.0,B01,C20,C48,B30,0.179,0.571,0.214,0.417,0.583,0.0,334.0
SVVPSU-1990,-1,32.0,66.0,2.0,100.0,34.783,65.217,0.0,69.0,26.786,69.643,3.571,56.0,B20,C50,C42,A36,0.179,0.436,0.385,0.119,0.798,0.06,186.0
edmad,-1,44.0,51.0,5.0,100.0,42.857,47.619,9.524,63.0,45.161,54.839,0.0,62.0,C44,C41,A01,D05,0.255,0.509,0.236,0.219,0.641,0.125,224.0
Modos_Gabor,1,41.0,59.0,0.0,100.0,42.857,57.143,0.0,7.0,33.333,66.667,0.0,9.0,C00,B01,C25,C20,0.5,0.333,0.0,0.2,0.5,0.3,124.0
conor34,-1,63.0,37.0,0.0,100.0,56.667,40.0,3.333,60.0,56.923,41.538,1.538,65.0,A00,B02,A15,B09,0.183,0.535,0.268,0.373,0.529,0.098,362.0
YANOMAMY,-1,50.0,37.0,13.0,100.0,50.0,32.812,17.188,64.0,44.262,47.541,8.197,61.0,B21,B27,B06,B23,0.237,0.407,0.339,0.14,0.56,0.3,417.0
Gamebro78,-1,51.0,44.0,5.0,100.0,57.627,37.288,5.085,59.0,42.424,57.576,0.0,66.0,C00,B00,C40,C41,0.258,0.532,0.161,0.2,0.333,0.45,311.0
victoyo,-1,33.0,57.0,9.0,100.0,46.269,52.239,1.493,67.0,43.103,48.276,8.621,58.0,C50,C00,B10,C24,0.125,0.625,0.232,0.27,0.524,0.206,404.0
Real_Roy,-1,48.0,48.0,4.0,100.0,37.097,56.452,6.452,62.0,52.381,42.857,4.762,63.0,C44,C41,A03,A46,0.143,0.518,0.321,0.79,0.048,0.161,264.0
Agoodboey,1,20.0,80.0,0.0,15.0,28.571,71.429,0.0,14.0,38.889,55.556,5.556,18.0,C20,A45,A04,D00,0.455,0.273,0.273,0.25,0.55,0.2,324.0
zerosuperfly,-1,45.0,55.0,0.0,100.0,50.0,50.0,0.0,52.0,38.889,61.111,0.0,54.0,D00,B10,C20,B11,0.383,0.447,0.149,0.153,0.627,0.22,431.0
Kaissa69,1,14.0,85.0,0.0,21.0,44.262,45.902,9.836,61.0,31.25,65.625,3.125,64.0,A45,C00,E61,A21,0.234,0.511,0.255,0.071,0.329,0.6,293.0
Pembunuhmasterindo,-1,49.0,47.0,4.0,100.0,48.438,45.312,6.25,64.0,49.18,49.18,1.639,61.0,B21,C30,A09,C41,0.377,0.426,0.197,0.034,0.39,0.542,305.0
yzwikk,-1,0.0,0.0,0.0,0.0,51.562,43.75,4.688,64.0,44.262,54.098,1.639,61.0,C00,C01,B21,C44,0.25,0.567,0.15,0.279,0.574,0.098,264.0
dangerousambuj,-1,46.0,54.0,0.0,100.0,43.077,56.923,0.0,65.0,45.0,55.0,0.0,60.0,D00,A40,A11,B28,0.364,0.545,0.055,0.2,0.443,0.271,278.0
torpilleur79,-1,47.0,49.0,4.0,100.0,55.556,41.27,3.175,63.0,41.935,54.839,3.226,62.0,C44,B01,C46,C42,0.311,0.443,0.246,0.2,0.683,0.117,212.0
Tabita_Acapa,-1,56.0,39.0,5.0,100.0,53.333,41.667,5.0,60.0,58.462,36.923,4.615,65.0,C42,C50,C24,A53,0.329,0.457,0.171,0.265,0.714,0.02,399.0
godoy1105,-1,43.0,53.0,4.0,100.0,38.462,55.385,6.154,65.0,56.667,38.333,5.0,60.0,B10,B00,B06,C20,0.203,0.322,0.475,0.305,0.356,0.339,318.0
Iliaterm,1,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,C51,C46,C51,C46,0.0,0.0,0.0,1.0,0.0,0.0,333.0
Santito14,-1,55.0,44.0,0.0,54.0,58.14,37.209,4.651,43.0,50.0,47.368,2.632,38.0,B01,C45,A18,E10,0.227,0.5,0.273,0.088,0.794,0.088,235.0
Gnomox,1,0.0,0.0,0.0,0.0,50.0,46.774,3.226,62.0,57.143,41.27,1.587,63.0,A43,B30,A51,B31,0.224,0.612,0.164,0.109,0.8,0.018,278.0
edya28,1,56.0,38.0,6.0,100.0,58.73,34.921,6.349,63.0,56.452,38.71,4.839,62.0,C02,B40,C10,E10,0.319,0.444,0.208,0.065,0.5,0.435,443.0
ZehirsizKobra,-1,7.0,92.0,0.0,42.0,10.0,90.0,0.0,10.0,16.667,83.333,0.0,12.0,C20,C47,nonStandard,C47,0.0,0.333,0.667,0.579,0.0,0.158,225.0
Chesster_field,-1,28.0,71.0,0.0,21.0,53.03,46.97,0.0,66.0,45.763,49.153,5.085,59.0,C20,C40,B06,A20,0.161,0.387,0.452,0.533,0.333,0.05,253.0
Nikorolev,1,0.0,100.0,0.0,3.0,49.057,47.17,3.774,53.0,59.722,40.278,0.0,72.0,C23,C50,D01,B01,0.333,0.493,0.145,0.685,0.222,0.056,234.0
PLAISANTIN,-1,49.0,49.0,2.0,100.0,59.677,40.323,0.0,62.0,41.27,55.556,3.175,63.0,B21,C30,B03,C36,0.206,0.349,0.429,0.167,0.7,0.133,237.0
avpchess,1,46.0,51.0,3.0,100.0,57.143,39.683,3.175,63.0,45.161,48.387,6.452,62.0,B50,C44,B06,B30,0.281,0.5,0.203,0.055,0.891,0.055,359.0
KZhivin,-1,45.0,51.0,4.0,100.0,60.0,36.667,3.333,60.0,36.923,60.0,3.077,65.0,C23,B10,C47,B06,0.383,0.45,0.167,0.18,0.672,0.131,492.0
TTB,-1,39.0,59.0,2.0,100.0,42.623,55.738,1.639,61.0,37.5,60.938,1.562,64.0,A04,A06,D06,A01,0.2,0.5,0.28,0.219,0.205,0.534,436.0
Genesis111,-1,0.0,83.0,16.0,6.0,0.0,50.0,50.0,2.0,0.0,100.0,0.0,4.0,C24,C41,C24,C41,0.0,0.0,0.0,0.6,0.0,0.4,325.0
moohseen,1,0.0,0.0,0.0,0.0,33.333,66.667,0.0,3.0,25.0,75.0,0.0,4.0,A00,B20,A00,B20,1.0,0.0,0.0,0.2,0.8,0.0,232.0
Elmer_61,1,54.0,45.0,1.0,100.0,58.065,38.71,3.226,62.0,52.381,46.032,1.587,63.0,C50,D02,C44,A04,0.101,0.594,0.261,0.019,0.415,0.547,613.0
Stoker18,-1,46.0,50.0,4.0,100.0,50.0,46.875,3.125,64.0,54.098,37.705,8.197,61.0,C00,C46,A21,D01,0.154,0.646,0.2,0.132,0.868,0.0,362.0
Janaidar10,1,50.0,50.0,0.0,6.0,41.176,54.412,4.412,68.0,38.596,57.895,3.509,57.0,C23,B01,B10,C56,0.32,0.4,0.28,0.514,0.286,0.186,325.0
tobisaxonia,-1,50.0,50.0,0.0,100.0,56.923,43.077,0.0,65.0,40.0,60.0,0.0,60.0,C41,D00,E60,A00,0.328,0.459,0.18,0.328,0.594,0.062,560.0
alfaone9,1,46.0,53.0,1.0,100.0,57.627,40.678,1.695,59.0,39.394,59.091,1.515,66.0,C50,D00,C61,C34,0.183,0.383,0.333,0.095,0.206,0.698,608.0
mikimous,1,87.0,12.0,0.0,24.0,62.5,12.5,25.0,8.0,60.0,40.0,0.0,10.0,C54,B01,C20,C48,0.091,0.727,0.182,0.0,0.6,0.4,285.0
maximpson,-1,0.0,0.0,0.0,0.0,41.379,55.172,3.448,29.0,36.667,63.333,0.0,30.0,C00,A06,C41,C61,0.435,0.304,0.261,0.629,0.229,0.029,219.0
luckylucas,-1,0.0,0.0,0.0,0.0,49.254,49.254,1.493,67.0,39.655,56.897,3.448,58.0,B20,B00,B06,A13,0.196,0.625,0.161,0.258,0.591,0.136,317.0
kamilasardor,-1,61.0,35.0,4.0,100.0,58.73,33.333,7.937,63.0,59.677,35.484,4.839,62.0,A02,B50,C00,B23,0.257,0.432,0.311,0.302,0.512,0.163,249.0
mfrg1962,1,42.0,56.0,2.0,100.0,53.226,46.774,0.0,62.0,38.095,58.73,3.175,63.0,B10,D02,B02,B00,0.404,0.351,0.246,0.136,0.621,0.242,291.0
henokkebede,1,50.0,45.0,5.0,100.0,50.0,46.875,3.125,64.0,45.902,49.18,4.918,61.0,A45,D00,A80,A46,0.117,0.55,0.317,0.117,0.5,0.3,390.0
Marina-Submarina,1,0.0,0.0,0.0,0.0,41.667,51.667,6.667,60.0,30.769,61.538,7.692,65.0,A04,B01,D02,D00,0.089,0.289,0.578,0.676,0.169,0.113,266.0
amirsa,1,0.0,0.0,0.0,0.0,85.714,14.286,0.0,7.0,55.556,44.444,0.0,9.0,D00,A43,D00,B30,0.727,0.091,0.091,0.4,0.2,0.4,238.0
Serjar,-1,46.0,47.0,7.0,100.0,52.941,41.176,5.882,51.0,39.623,52.83,7.547,53.0,B10,B12,B60,C55,0.271,0.333,0.375,0.551,0.224,0.163,341.0
Noflaps,1,45.0,50.0,5.0,100.0,48.387,45.161,6.452,62.0,41.27,55.556,3.175,63.0,D02,A40,A46,E61,0.143,0.536,0.286,0.143,0.762,0.095,356.0
ninodusty,1,44.0,56.0,0.0,100.0,44.262,55.738,0.0,61.0,43.75,56.25,0.0,64.0,B01,D20,A06,C29,0.236,0.491,0.255,0.114,0.3,0.514,339.0
CaperucitaRoja,-1,0.0,0.0,0.0,0.0,54.688,39.062,6.25,64.0,42.623,54.098,3.279,61.0,B10,B12,A52,A40,0.115,0.623,0.262,0.121,0.655,0.224,378.0
S_a_n_u_j_a,1,43.0,52.0,5.0,100.0,52.308,41.538,6.154,65.0,31.667,61.667,6.667,60.0,B20,C44,D04,B34,0.358,0.377,0.245,0.219,0.562,0.203,360.0
MrPuj,1,0.0,0.0,0.0,0.0,42.373,52.542,5.085,59.0,43.939,50.0,6.061,66.0,C02,B40,B18,A11,0.204,0.611,0.13,0.188,0.641,0.109,528.0
chichuu025,-1,50.0,50.0,0.0,6.0,28.571,67.857,3.571,28.0,25.926,70.37,3.704,27.0,D00,D02,C22,C46,0.267,0.4,0.267,0.342,0.105,0.553,403.0
PillsMorphy,1,45.0,52.0,3.0,100.0,50.0,41.935,8.065,62.0,42.857,55.556,1.587,63.0,B01,B50,A02,C58,0.207,0.5,0.276,0.115,0.344,0.541,293.0
Avrora1917,-1,36.0,56.0,7.0,100.0,43.548,50.0,6.452,62.0,34.921,60.317,4.762,63.0,B90,B12,C61,D75,0.184,0.592,0.224,0.145,0.565,0.275,383.0
cucurru,1,0.0,0.0,0.0,0.0,59.677,37.097,3.226,62.0,53.968,46.032,0.0,63.0,B40,D00,C55,B12,0.211,0.676,0.113,0.096,0.846,0.058,345.0
nakacevinal,-1,47.0,49.0,4.0,100.0,48.333,50.0,1.667,60.0,41.538,52.308,6.154,65.0,D02,A46,A09,C25,0.25,0.607,0.125,0.172,0.547,0.25,298.0
turkeychilli,-1,81.0,19.0,0.0,100.0,49.206,47.619,3.175,63.0,50.0,41.935,8.065,62.0,B40,A43,B34,B76,0.21,0.452,0.323,0.196,0.446,0.339,274.0
hosseinfarhadi1399,-1,0.0,0.0,0.0,0.0,42.857,42.857,14.286,7.0,66.667,33.333,0.0,3.0,B10,C23,D00,B10,0.2,0.4,0.4,0.75,0.25,0.0,241.0
punkyvino,1,46.0,54.0,0.0,100.0,51.667,48.333,0.0,60.0,41.538,56.923,1.538,65.0,B01,C23,D08,C25,0.552,0.345,0.086,0.379,0.621,0.0,275.0
Fr3aky,-1,0.0,0.0,0.0,0.0,93.846,6.154,0.0,65.0,85.185,14.815,0.0,54.0,B23,C25,B06,D06,0.402,0.449,0.15,0.333,0.25,0.417,211.0
arawana99loco77,-1,0.0,0.0,0.0,0.0,56.923,38.462,4.615,65.0,43.333,50.0,6.667,60.0,C20,C41,B02,B12,0.19,0.444,0.365,0.618,0.127,0.236,257.0
JuanOlivera05,-1,53.0,43.0,4.0,100.0,55.738,39.344,4.918,61.0,48.438,48.438,3.125,64.0,B01,D00,D05,B21,0.277,0.508,0.2,0.182,0.618,0.2,255.0
Allehandro,1,49.0,48.0,3.0,100.0,49.231,46.154,4.615,65.0,46.667,48.333,5.0,60.0,C50,D00,A00,C21,0.417,0.367,0.183,0.288,0.559,0.153,403.0
eleozchess,1,36.0,64.0,0.0,100.0,40.909,57.576,1.515,66.0,38.983,57.627,3.39,59.0,B20,A43,C46,A04,0.28,0.5,0.22,0.653,0.236,0.097,343.0
zekiefendi,-1,0.0,0.0,0.0,0.0,35.938,62.5,1.562,64.0,47.541,50.82,1.639,61.0,A00,C00,B10,A01,0.25,0.442,0.308,0.155,0.521,0.282,254.0
SralMies,-1,0.0,0.0,0.0,0.0,49.231,49.231,1.538,65.0,35.0,63.333,1.667,60.0,D02,A04,B12,D02,0.245,0.396,0.34,0.157,0.843,0.0,257.0
daniel_sypula,1,0.0,0.0,0.0,0.0,50.82,40.984,8.197,61.0,48.438,45.312,6.25,64.0,C50,D00,A01,B01,0.29,0.565,0.097,0.333,0.611,0.056,363.0
Bruh1012,-1,57.0,34.0,8.0,100.0,48.333,46.667,5.0,60.0,53.846,40.0,6.154,65.0,D02,A40,B20,B06,0.312,0.422,0.25,0.315,0.556,0.13,282.0
bkzerattv,0,48.0,47.0,5.0,100.0,54.839,37.097,8.065,62.0,39.683,57.143,3.175,63.0,C00,A00,A04,A06,0.508,0.22,0.203,0.288,0.492,0.203,205.0
kingkahnacademy,-1,46.0,46.0,8.0,100.0,46.032,44.444,9.524,63.0,46.774,50.0,3.226,62.0,C50,C44,A21,A04,0.276,0.414,0.293,0.458,0.525,0.017,307.0
KarpvoSerena,1,0.0,0.0,0.0,0.0,55.0,43.333,1.667,60.0,44.615,47.692,7.692,65.0,C00,C33,B41,B32,0.129,0.629,0.226,0.053,0.614,0.333,534.0
svt2121,1,0.0,0.0,0.0,0.0,55.556,44.444,0.0,63.0,46.774,51.613,1.613,62.0,A00,B02,D08,D38,0.125,0.734,0.141,0.033,0.333,0.633,249.0
BAMFm,-1,45.0,48.0,7.0,100.0,46.875,46.875,6.25,64.0,45.902,49.18,4.918,61.0,D00,A40,A00,A01,0.328,0.483,0.155,0.233,0.7,0.067,190.0
chris_escorpio,1,45.0,54.0,1.0,100.0,33.871,62.903,3.226,62.0,58.73,39.683,1.587,63.0,C00,C02,D66,A02,0.241,0.638,0.121,0.141,0.688,0.172,334.0
far4232,1,63.0,31.0,4.0,66.0,50.0,43.548,6.452,62.0,49.206,47.619,3.175,63.0,C50,B21,A21,B23,0.274,0.419,0.306,0.351,0.596,0.053,248.0
raaft666,1,36.0,55.0,9.0,100.0,46.032,44.444,9.524,63.0,35.484,56.452,8.065,62.0,A03,A02,A04,A03,0.176,0.608,0.216,0.079,0.714,0.206,421.0
Nzm97,1,42.0,55.0,3.0,100.0,40.323,59.677,0.0,62.0,44.444,50.794,4.762,63.0,C42,C44,A20,A40,0.415,0.377,0.208,0.493,0.0,0.406,255.0
Oleg-derkach-67,-1,0.0,0.0,0.0,0.0,66.667,0.0,33.333,3.0,50.0,50.0,0.0,4.0,C44,C00,C44,C01,0.0,0.5,0.25,0.0,1.0,0.0,356.0
vzs1985,-1,0.0,0.0,0.0,0.0,37.5,60.938,1.562,64.0,39.344,55.738,4.918,61.0,B10,B12,B30,A02,0.312,0.458,0.167,0.329,0.356,0.26,256.0
LenaLeonore,1,45.0,53.0,2.0,100.0,42.857,57.143,0.0,63.0,45.161,50.0,4.839,62.0,D02,A40,D00,C51,0.164,0.527,0.236,0.224,0.597,0.134,359.0
ArchangelAres,1,0.0,0.0,0.0,0.0,47.368,50.877,1.754,57.0,51.471,39.706,8.824,68.0,C00,A40,C22,A43,0.129,0.661,0.177,0.143,0.714,0.089,322.0
hermanosssss,-1,43.0,54.0,3.0,100.0,43.548,53.226,3.226,62.0,41.27,55.556,3.175,63.0,A40,B40,A01,D43,0.226,0.585,0.17,0.294,0.662,0.029,300.0
yahnster,-1,43.0,52.0,5.0,100.0,52.459,42.623,4.918,61.0,40.625,56.25,3.125,64.0,C23,A40,C44,C22,0.293,0.414,0.276,0.21,0.71,0.048,194.0
Chava1953,1,43.0,53.0,4.0,100.0,52.542,45.763,1.695,59.0,33.333,62.121,4.545,66.0,C50,A40,C30,B06,0.226,0.528,0.17,0.191,0.662,0.088,550.0
zaganospasha,-1,51.0,43.0,6.0,100.0,50.794,42.857,6.349,63.0,54.839,40.323,4.839,62.0,C20,C50,C23,B50,0.424,0.242,0.167,0.231,0.481,0.135,395.0
Alef2023-2023,-1,36.0,52.0,12.0,100.0,49.231,41.538,9.231,65.0,33.333,58.333,8.333,60.0,C00,B01,C40,B29,0.231,0.327,0.442,0.161,0.823,0.016,269.0
istab,1,0.0,0.0,0.0,0.0,65.079,31.746,3.175,63.0,61.29,37.097,1.613,62.0,B01,D06,D31,A03,0.266,0.481,0.228,0.395,0.395,0.209,226.0
Mmodestie,1,22.0,77.0,0.0,9.0,33.333,66.667,0.0,3.0,16.667,83.333,0.0,6.0,C44,A45,D00,C41,0.0,1.0,0.0,0.286,0.143,0.429,302.0
